#{"t_start": 1760747263.017452, "env_id": "None"}
r,l,t
-0.726011,48,1.064788
-2.744129,41,1.624815
0.505234,24,1.974516
0.195833,90,3.191166
-0.593218,65,4.097263
-7.246152,175,6.767401
-6.961853,175,9.573214
-0.883599,175,12.115259
-1.887848,175,14.718681
1.914064,69,26.163677
-1.01941,96,27.443661
0.687098,47,28.076934
-5.17663,175,30.419982
-1.991253,33,30.859933
-5.421393,175,33.395678
0.775534,45,34.025945
-4.143103,175,36.365001
2.284645,66,37.242118
-4.580614,175,39.603559
-0.962998,156,51.207059
-6.275296,158,53.304813
-0.910581,19,53.550056
-1.912684,119,55.092577
-0.080872,142,56.982947
-4.195269,175,59.365425
-3.350931,145,61.305299
-2.037688,88,62.488113
-1.953638,149,74.176661
0.391139,51,74.831971
-1.958878,87,76.028098
-2.523174,175,78.405614
-2.959834,175,80.688116
0.292626,62,81.491101
4.216257,100,82.802598
-0.628866,85,83.92987
-1.018353,23,84.246185
-5.05783,175,96.317002
-5.755107,156,98.401063
-3.7045,129,100.482549
-0.152951,134,102.601097
-1.885056,119,104.210137
-1.079472,21,104.498103
-0.192677,37,105.091593
0.466724,78,106.308054
0.642385,80,107.414853
-4.869187,175,109.964193
1.804714,47,110.63534
0.049316,38,121.761682
-1.022025,57,122.495528
1.412158,17,122.7207
-3.095311,175,125.411318
0.126508,80,126.684168
-3.320754,175,129.185798
1.908513,45,129.825998
-1.652159,175,132.373007
-0.522167,97,133.813945
-1.144227,84,135.018147
-2.423847,175,148.033318
-1.038334,160,150.309505
-0.451547,11,150.488204
2.193735,175,153.065705
-2.541415,18,153.338809
0.555442,62,154.273879
2.971465,175,156.860537
-1.584868,45,157.516954
-0.776083,14,157.693822
1.141563,141,159.775599
-6.179521,103,161.274592
2.457067,96,173.189565
-2.329721,153,175.307111
-4.740378,175,177.863342
-0.849206,15,178.088991
-2.235332,69,179.091213
-3.291269,112,180.73619
1.533968,64,181.636176
-4.066375,175,184.146144
1.872088,15,184.353284
1.674826,175,186.76897
0.623292,97,198.303591
-2.204514,163,200.527512
0.187214,175,202.977452
-3.175653,175,205.380044
-1.808082,11,205.534239
-2.184442,82,206.658748
2.732251,66,207.565381
2.167901,81,208.681987
-1.471311,13,208.865391
2.3642,175,211.241301
-0.779147,126,223.795968
1.745719,16,224.006128
1.772623,57,224.762505
0.381683,61,225.604166
-2.838102,29,225.996427
0.910611,26,226.345657
-4.384235,45,226.955549
-1.176875,32,227.37209
2.424842,76,228.412114
-0.84309,175,230.812338
-2.190861,175,233.22782
1.77542,117,234.810916
-1.993019,140,246.620632
-2.13888,126,248.193401
-0.684759,13,248.352548
-2.021592,12,248.504419
-2.05147,175,250.818537
-0.173069,175,253.191516
-0.276309,123,254.825059
-2.886641,175,257.174108
2.210407,103,258.583914
-1.18986,21,258.861067
1.610219,19,259.117164
0.975044,55,269.926882
1.294914,57,270.615955
-2.227205,175,272.805035
1.138476,28,273.165048
-1.267901,175,275.498241
3.613666,53,276.226085
-1.82586,36,276.716914
-0.901453,70,277.654258
-2.950524,83,278.770704
1.127507,67,279.687723
2.103458,175,282.137552
0.089603,175,295.053931
-3.419359,175,297.298698
0.145718,44,297.877599
1.045407,43,298.447865
-1.774657,33,298.891856
1.069956,76,299.876891
-1.092721,175,302.211443
0.453936,175,304.576604
2.260181,68,305.487684
0.551786,175,318.476584
0.869005,175,320.697953
-2.213266,153,322.757387
3.338836,103,324.214091
-0.541807,175,326.713765
-0.953529,175,329.236503
-0.16091,102,330.819966
-5.512594,175,343.931447
0.165744,95,345.145661
-0.338912,12,345.311357
-1.178669,175,347.621148
0.052362,65,348.559983
1.015374,83,349.728312
-1.2572,23,350.04289
0.532584,118,351.653841
0.035351,175,354.001983
2.333799,138,355.822018
0.388349,40,356.342497
0.617215,70,367.247636
-0.045329,86,368.397418
2.876258,58,369.146677
-0.764138,151,371.215323
-0.450034,16,371.427878
1.423265,164,373.731789
0.600275,13,373.909511
-0.553555,19,374.155953
3.233062,76,375.198702
-0.098553,128,376.94981
-0.244373,11,377.100777
1.867489,13,377.281914
1.247526,90,378.539577
1.716636,90,379.815887
0.510737,175,391.91262
-2.972052,172,394.084558
0.979381,175,396.300507
2.019285,32,396.719129
1.38738,41,397.261059
-0.899754,51,397.934494
0.393781,175,400.280617
0.584701,139,402.224793
-2.052526,14,402.43255
-0.210185,161,414.503513
0.120555,175,416.649287
0.852526,42,417.196223
1.225371,145,419.083366
-0.431202,32,419.509394
1.686238,175,421.955321
-1.633097,175,424.378706
0.725652,92,425.68532
2.984407,96,427.016762
-0.780644,154,439.279076
2.616342,87,440.38934
2.235918,64,441.255982
-0.747029,14,441.445501
0.433306,130,443.165268
1.448164,23,443.461643
-1.190305,166,445.644818
-1.68586,10,445.788371
4.230137,62,446.638445
-0.139073,23,446.96107
0.291099,175,449.334088
0.346889,42,449.877309
0.716045,175,462.546011
-0.052505,120,464.135102
2.421234,117,465.712806
4.587971,113,467.258538
2.840507,75,468.31817
-1.471592,9,468.451378
2.888946,68,469.406481
0.094167,39,469.924507
2.156188,13,470.107777
0.20266,44,470.759732
1.000822,175,473.457083
1.982975,76,474.600476
0.128653,175,486.802135
1.604073,40,487.308774
-0.34755,84,488.605761
1.8152,119,490.433285
1.474072,175,493.037586
1.587485,72,493.989503
3.250883,68,494.954304
-1.563637,9,495.078359
0.868053,31,495.523946
2.863125,49,496.237414
-1.840985,14,496.453575
-0.216821,28,496.909041
2.743179,86,498.337842
0.14604,175,501.142716
1.80656,59,512.71138
-0.324176,135,514.418027
0.47251,175,516.736076
1.636177,110,518.247995
1.364755,92,519.493796
-1.255006,127,521.263117
-1.391977,27,521.643435
4.492875,110,523.149311
2.244815,143,525.092828
2.275535,46,525.726097
1.128705,49,536.767636
1.34144,123,538.293216
2.859496,111,539.715801
-0.664615,13,539.883137
0.584369,47,540.590334
-1.608934,31,541.073537
1.339681,175,543.44894
0.548103,65,544.339696
0.35879,15,544.53974
-0.143851,45,545.172853
2.631952,146,547.222879
3.438989,160,549.511889
-0.80444,175,561.423405
0.929304,48,562.006346
1.944047,13,562.163758
3.657275,98,563.360808
-1.478446,111,564.912239
-0.757703,113,566.636223
2.552247,50,567.37656
0.337132,87,568.644211
-0.669189,13,568.808985
-1.565859,175,571.185573
-0.495843,175,573.74268
-2.333704,27,574.158442
1.671177,28,574.586749
-0.23734,10,584.443279
1.708017,145,586.356539
1.340511,24,586.666296
3.391899,35,587.116026
-0.496464,175,589.466228
3.483641,39,589.999294
1.903351,137,591.865152
0.47974,106,593.371535
-1.101547,24,593.70535
2.159314,36,594.198622
2.02144,12,594.365113
-0.423778,11,594.504807
0.236346,175,596.957873
-1.331694,121,609.225955
-3.153136,175,611.454661
1.862882,15,611.671075
4.733432,63,612.50456
0.778889,16,612.706569
1.800079,94,613.971076
2.48789,175,616.347081
-1.68586,10,616.47832
-2.021592,13,616.667851
2.325468,121,618.28997
0.892544,175,620.694404
-0.095558,171,633.535019
-0.179845,126,635.191908
1.825604,97,636.474988
2.782408,51,637.157902
2.716764,115,638.742309
0.406635,19,638.991042
1.703571,33,639.465312
-1.212014,66,640.364567
4.004521,103,641.747217
2.77358,175,644.180659
1.558414,76,645.246713
2.302598,29,645.644072
0.548956,14,645.856612
-0.039265,44,646.480195
0.596775,95,658.434965
2.140669,81,659.416976
0.16359,50,660.037785
3.653937,82,661.103636
0.837569,12,661.2609
-1.325263,32,661.696463
1.840671,175,664.039062
1.536227,16,664.265323
2.509472,57,665.039377
-0.308514,28,665.422564
0.427998,34,665.899
4.531113,94,667.206612
2.220253,52,667.928409
4.533895,93,669.201474
0.748663,152,671.269599
-1.884092,12,671.432851
4.279889,66,683.016771
-0.849425,175,685.257017
2.783978,91,686.550324
3.971951,110,688.089937
2.571711,109,689.639785
4.815745,70,690.639489
1.736367,112,692.273343
3.013655,113,693.849191
-0.543808,175,696.381946
0.899633,126,708.807792
2.606051,97,710.129872
0.935265,156,712.374494
0.504224,95,713.73853
0.785024,162,716.019214
-4.981365,168,718.419016
-0.304099,69,719.425667
0.861903,175,732.276424
-2.054179,46,732.852151
-0.997595,175,735.243729
-0.683814,42,735.809304
2.36867,74,736.908999
0.888156,32,737.392279
-1.914911,175,739.91113
0.999277,142,741.864974
1.447165,25,742.198519
2.317868,65,743.11003
2.287143,175,745.524426
0.23807,175,757.586179
2.287148,57,758.31863
0.522599,175,760.583973
-0.236285,10,760.720053
-1.535138,175,763.065565
2.727954,86,764.230422
1.525671,40,764.788108
3.047868,107,766.261458
0.61739,18,766.491069
-2.838102,29,766.888934
-1.335357,116,768.482787
-1.752521,175,781.81836
2.095426,13,782.00922
-2.947075,147,784.215782
-0.946843,175,787.22052
0.092909,33,787.754169
3.630027,175,790.357274
4.539027,90,791.624073
0.131632,171,794.240539
-0.5757,175,807.337963
0.92865,116,808.871757
3.229862,100,810.437449
-0.837397,14,810.64761
4.602182,63,811.638133
-1.359063,175,814.206176
-2.639644,24,814.563991
1.630091,133,816.579988
-1.258134,175,819.213192
-0.563477,18,819.496505
2.422963,59,820.39097
2.268303,109,821.991229
0.74011,52,833.2866
2.456819,30,833.713095
2.650586,175,836.200879
1.667032,57,837.051184
3.146925,71,838.210171
2.701491,168,840.593049
1.394576,21,840.899679
2.286195,58,841.782818
-0.919567,133,843.699626
0.781195,144,845.912989
-1.808082,12,846.092037
5.63837,87,847.415419
1.499915,175,860.233019
2.918655,42,860.913212
3.559638,175,863.615761
1.995073,92,864.939019
4.088881,69,865.995893
4.453921,60,866.988911
1.914939,55,867.922554
-0.146188,43,868.596822
0.838794,32,869.088654
3.9249,119,870.848777
1.350195,175,873.460926
-1.198253,120,886.379146
1.132056,57,887.211466
-0.936025,23,887.544792
-0.642762,167,890.099241
0.375929,162,892.55836
1.53287,16,892.816603
-0.105815,36,893.367872
-0.68984,13,893.562826
1.292409,144,895.840732
5.184062,76,896.984138
1.154242,20,897.32459
0.915892,78,898.644951
-1.609092,10,898.773553
2.316797,156,912.788455
0.653789,48,913.457073
-0.619265,13,913.667381
-2.275855,171,916.281246
-0.440072,111,917.978931
4.237414,45,918.667637
1.529098,175,921.510026
3.812326,78,922.719903
2.442506,42,923.382029
1.777788,175,926.368472
-0.475994,82,927.819172
1.825783,15,928.090496
-1.154912,175,942.350705
0.872451,175,945.21747
2.429222,148,947.859483
-0.35759,48,948.740887
0.729268,38,949.454054
4.223719,143,951.675671
1.017105,35,952.18206
0.905238,175,954.901189
1.733025,53,955.742903
2.736119,44,956.38227
0.735789,53,968.912737
-1.930304,13,969.105587
1.021594,30,969.542727
2.727995,175,972.095774
0.880811,150,974.355595
-1.047823,160,976.880215
-1.68586,10,977.021375
1.408327,26,977.451746
0.106056,124,979.341993
2.85423,108,981.242954
0.676878,113,983.102635
0.473084,78,995.585905
2.193057,45,996.185254
1.678926,38,996.761371
0.569883,175,999.684725
2.236047,35,1000.324694
-0.807526,36,1000.941101
-1.959468,175,1003.607999
1.769515,14,1003.805774
3.577165,99,1005.200998
0.400716,15,1005.417704
2.366998,47,1006.077895
-2.646602,52,1006.809303
0.112874,175,1009.356417
-0.465557,12,1009.523063
2.680214,26,1009.891775
0.285091,169,1023.654632
1.500941,87,1024.837443
0.505853,14,1025.020721
-0.083644,175,1027.470662
2.506607,109,1029.004364
1.176524,34,1029.50335
1.442605,21,1029.797207
0.981262,175,1032.363365
3.822343,44,1033.037452
0.777686,66,1033.969243
1.853856,14,1034.163016
4.43916,62,1035.069131
-0.199645,20,1035.385707
1.355578,94,1036.735976
1.352597,175,1050.419652
5.130927,99,1052.099657
-1.272909,175,1054.935647
3.62911,65,1056.015724
1.175575,169,1058.822716
2.698864,169,1061.498573
0.628461,175,1064.408006
1.551545,42,1075.362774
4.624066,113,1076.972317
3.195888,61,1077.879051
1.116536,175,1080.64786
3.185397,121,1082.513149
4.518199,105,1084.111262
-0.333191,135,1086.204832
2.272142,175,1088.841387
2.362891,175,1101.9639
1.976521,127,1103.6008
1.875251,40,1104.118617
2.576928,26,1104.452116
3.163125,108,1105.90049
1.954088,89,1107.084502
4.251095,106,1108.557846
1.459283,175,1110.967467
5.159511,80,1112.067427
1.265839,32,1112.51744
3.049295,112,1114.066967
1.804852,66,1124.621711
2.182708,175,1126.798474
1.270062,175,1129.048295
0.189838,175,1131.424336
4.439452,57,1132.213892
2.788752,55,1132.970276
5.738422,81,1134.106182
4.991593,117,1135.714092
3.766496,167,1137.981285
1.562831,47,1148.797915
4.130749,96,1150.074724
0.719153,51,1150.769032
1.463553,175,1153.248274
0.827315,29,1153.683728
2.363939,33,1154.150595
