#{"t_start": 1760747262.9164267, "env_id": "None"}
r,l,t
-4.616371,175,2.925625
-0.111415,23,3.223524
-5.720736,175,5.864745
-5.84346,173,8.534889
-1.680171,25,8.89803
-5.108311,175,11.542525
-4.555538,156,13.830341
-5.001595,175,26.871394
-5.375442,175,29.098349
-4.068349,168,31.377403
-3.67588,124,33.22714
0.662693,83,34.410797
0.751132,81,35.476791
-1.776422,167,37.676819
-2.783333,175,49.591232
-3.95996,86,50.741328
-4.179021,175,53.040612
-5.87551,175,55.319509
0.738456,27,55.673961
-2.305547,120,57.283429
-2.330225,19,57.52326
-0.073578,62,58.39224
2.369136,11,58.541864
-1.14099,70,59.494266
1.384038,52,60.166589
-4.409178,175,62.522796
1.408215,97,73.583302
-3.506436,66,74.405977
-2.872118,175,76.803825
-0.38442,21,77.117922
-1.38732,63,77.919064
-2.577494,175,80.23664
1.059624,130,81.898592
-3.127041,29,82.287202
0.762319,61,83.088006
0.284748,36,83.569188
-5.712336,175,85.902661
-2.211647,35,86.368165
0.507781,32,96.544459
0.928142,55,97.234005
-4.959422,175,99.85145
1.842857,133,101.952503
-1.478708,51,102.759723
-8.135299,109,104.226191
-1.745531,152,106.55962
-6.106455,175,109.165489
-1.68586,12,109.315624
-2.1643,39,109.817163
-1.233446,175,122.776753
-2.198629,175,125.446043
0.555186,175,128.099116
-1.930304,14,128.302658
-3.173554,175,130.847303
-2.375511,175,133.39214
-0.798333,175,135.922187
-5.0467,168,148.825753
-4.60977,175,151.299867
-1.12687,121,153.146031
0.030125,44,153.80814
-0.605221,12,153.991442
1.332826,175,156.587171
-3.237333,43,157.21056
-3.023335,175,159.760734
1.769867,84,160.948166
-1.794007,175,173.974837
1.063726,65,174.884019
-1.77357,175,177.442301
-2.913223,26,177.820879
-2.434092,16,178.05065
-1.519918,148,180.230811
3.196786,139,182.214193
-1.205343,159,184.480191
-1.225516,61,185.31989
-2.564861,175,197.93492
3.537118,94,199.22573
3.904286,73,200.23143
1.919822,53,200.934006
2.339524,62,201.850534
-0.200458,100,203.227203
-2.119416,35,203.703123
-0.142694,109,205.188487
2.019727,59,206.000241
1.038694,20,206.280571
-1.808082,12,206.443147
1.833601,71,207.416811
1.755579,16,207.634153
2.528668,27,208.016626
-0.97187,19,208.280237
-2.2268,175,210.666397
-1.348135,175,223.890436
-2.363223,23,224.180507
-0.88796,76,225.196839
-0.624546,175,227.573143
2.129731,33,228.023073
-0.47427,11,228.17556
0.207027,21,228.458025
-0.731401,175,230.848708
-1.563637,9,230.996102
-3.893526,175,233.40214
-0.114979,118,234.988989
-0.578784,85,236.112093
0.08894,26,246.426917
-1.837977,15,246.626924
0.724531,117,248.076705
-1.898933,136,249.819992
-0.734481,83,250.942834
0.121147,23,251.259507
-0.663343,123,252.935656
-0.936641,175,255.262432
-1.470846,175,257.625551
-0.610203,13,257.80703
-1.303463,175,270.206758
-0.70055,175,272.383013
0.347506,24,272.682898
-0.311591,11,272.824672
-1.345869,55,273.522672
-0.886775,136,275.345452
1.181437,72,276.32711
-0.282874,175,278.684192
-3.04343,132,280.505095
0.438462,175,282.937889
-1.06252,175,295.82197
-2.184215,118,297.324369
1.398312,138,299.14533
0.321094,98,300.415439
1.239068,175,302.803821
1.162441,63,303.641999
-0.299785,21,303.923691
2.876144,45,304.523391
-0.264055,173,306.8643
1.320622,28,307.242842
1.834683,37,307.730895
4.580892,70,319.249279
2.556511,73,320.165387
0.405362,35,320.625632
1.913747,35,321.075294
1.990054,13,321.248424
4.647301,102,322.611571
0.876993,101,324.043602
-0.363637,11,324.198045
-0.074028,109,325.764423
1.345356,27,326.148685
0.351686,148,328.268374
3.012466,140,330.350638
-0.537819,175,343.539594
-0.122019,95,344.787364
-2.45893,175,347.070549
1.696331,18,347.307919
1.533772,175,349.776732
0.771121,175,352.181982
-0.522826,140,354.043546
2.094751,13,354.213175
1.411918,49,354.881078
0.92369,175,357.204896
2.519341,160,369.261147
1.607425,40,369.787075
-2.660395,39,370.351934
0.928004,50,371.029165
1.752523,61,371.843675
