#{"t_start": 1760747262.9033473, "env_id": "None"}
r,l,t
-7.516285,175,2.938704
-8.44425,175,5.54741
-2.174687,175,8.210757
1.8783,15,8.44437
-1.835795,33,8.943953
-0.693019,166,11.428141
-5.082793,128,13.320091
-6.731578,175,26.35795
0.362126,96,27.625336
-3.950328,94,28.861609
-1.705667,48,29.500772
-2.156672,96,30.801003
-5.840202,160,33.140441
-2.055225,17,33.357246
-5.155826,175,35.752394
-1.277501,62,36.568816
-0.550491,26,36.890007
-3.104764,158,39.039143
1.813869,15,39.256027
-0.376329,30,39.654643
-1.471592,9,39.766359
-0.746399,15,39.955843
-3.959847,122,51.137388
-0.04749,89,52.297359
0.860072,56,53.037035
-4.784299,175,55.320115
-2.760531,85,56.453212
-0.600715,88,57.619741
-1.2414,18,57.863488
-1.913303,23,58.204317
-2.36711,175,60.554569
-0.413128,115,62.111856
-0.471539,175,74.15967
-3.748785,175,76.519464
-3.216733,80,77.613791
-4.266908,175,79.904271
1.587912,113,81.36345
-0.337309,32,81.786648
-1.930304,12,81.944146
-0.106062,43,82.511421
-0.560891,34,82.954752
-6.240056,175,85.286184
-0.555544,171,97.280121
1.005966,49,97.913692
-4.763348,141,100.130449
-1.923899,170,102.806307
0.519736,117,104.389055
-1.069911,86,105.771317
2.184236,57,106.612741
0.903348,12,106.781088
-4.738067,175,109.360145
-3.580348,175,122.297673
1.442351,107,123.844707
4.715599,52,124.60737
-3.858841,98,126.148345
-1.246652,51,126.977856
2.577178,63,127.907278
-2.729117,121,129.614342
0.658351,114,131.275196
-2.132939,130,133.184721
-0.100368,41,133.779871
-1.142724,175,136.311205
-3.549319,175,149.289355
1.027744,20,149.573838
-0.645514,118,151.25923
-1.726678,173,153.885562
1.460332,30,154.330957
2.061017,34,154.856582
-1.77506,87,156.131376
-0.803898,171,158.570369
-0.807491,175,161.146686
-2.75185,175,174.151591
-3.341469,127,175.97033
-0.800975,175,178.534233
-0.64433,175,181.100513
0.314084,16,181.316988
-4.218741,45,181.945146
-1.757583,41,182.567328
-2.809886,106,184.076836
1.817656,19,184.333336
-1.948063,50,185.00158
-1.610169,151,187.133816
0.363337,58,198.114495
4.154448,41,198.647519
-4.75453,175,201.046598
1.353194,47,201.756944
-0.709119,138,203.646653
-1.423746,31,204.063411
-2.671136,175,206.469604
-1.626325,175,208.879124
-1.083304,144,210.842207
-1.072263,175,224.053619
2.826332,67,224.944069
0.317124,81,226.060327
0.814966,175,228.416039
-1.919148,34,228.880262
0.401833,131,230.659823
-2.952442,40,231.242252
-0.572218,167,233.537431
-4.407545,175,235.875287
0.098807,80,246.873135
-0.226585,36,247.322675
-0.397396,175,249.556682
-2.534996,175,251.925975
0.253488,16,252.139049
1.287651,67,253.034395
-0.671041,175,255.369427
0.180012,175,257.739029
-0.676026,18,257.974151
1.001536,175,270.369531
-0.317042,31,270.736122
-1.62802,139,272.479247
1.919903,175,274.768961
1.099228,139,276.656838
-0.433137,117,278.222976
-1.461822,143,280.168125
1.200301,30,280.596016
-0.443926,35,281.098637
0.667506,62,281.968912
-3.651951,81,283.077823
-0.709353,168,295.86152
1.06239,28,296.223777
-1.952312,35,296.658862
3.106232,80,297.684316
3.280757,175,299.990996
-0.087905,55,300.724196
-1.780417,65,301.598154
-0.973708,45,302.195278
-1.850076,175,304.560502
-0.152228,140,306.459164
0.651725,14,306.644259
2.039676,47,307.282003
-1.392317,175,320.140447
-1.554561,156,322.144876
-3.828864,175,324.64452
-0.922151,160,326.944104
2.949862,88,328.210819
0.045736,23,328.553969
3.863247,75,329.67764
1.95367,175,332.284533
1.445617,175,345.224049
-1.489449,175,347.527287
-0.15704,175,350.006595
3.987265,108,351.506154
1.989337,32,351.930492
0.771766,175,354.256783
-1.435545,175,356.566159
-2.452125,175,368.859905
0.166712,17,369.09045
-0.342182,175,371.463142
1.135401,175,373.903412
0.950816,136,375.789406
4.099545,93,377.030011
4.116485,84,378.199745
-0.145365,100,379.59699
1.999195,67,380.560632
-1.405405,175,392.60048
0.594789,13,392.757681
0.480465,175,394.943185
0.987732,31,395.329759
-1.138013,17,395.545963
-0.048356,77,396.556195
0.911841,175,398.893265
-2.074349,121,400.512047
-0.737551,14,400.71528
1.345779,110,402.241422
3.059866,175,414.530493
1.338162,48,415.097298
0.926754,11,415.247057
0.3787,39,415.723841
5.376242,71,416.594372
-0.329752,111,418.027306
2.999517,175,420.337047
-2.097227,163,422.652168
-2.703443,175,425.107315
4.049001,45,425.726
-3.03396,41,426.275889
0.418475,140,438.493217
1.843599,85,439.526554
-0.876108,22,439.793115
-0.397415,175,442.145314
-1.51072,38,442.639453
0.188508,175,444.935623
1.865533,14,445.123512
0.465451,41,445.658977
0.82155,104,447.092125
1.642881,68,448.009384
1.051728,89,449.208241
0.623387,13,449.384983
2.150779,146,451.335005
-0.324962,11,451.484621
-0.942998,15,451.674899
3.350268,159,464.108291
0.089313,175,466.489669
