#{"t_start": 1759577452.1209219, "env_id": "None"}
r,l,t
-2.520219,26,1.377756
-1.762923,10,1.545784
-1.4,2,1.577045
-1.4,2,1.611024
-6.791915,175,4.548463
-1.4,2,4.588138
-1.4,2,4.624461
-0.678173,49,5.44308
-2.942763,138,7.727863
-4.907923,61,8.723714
-1.362923,6,8.825045
-1.4,2,8.85579
-8.160132,159,19.154964
-1.519528,51,19.974418
-1.462923,7,20.088236
-1.462923,7,20.207115
-1.4,2,20.239703
-1.462923,7,20.355381
-4.685384,175,23.250051
-1.4,2,23.287044
-1.4,2,23.321897
-2.032614,60,24.349582
-3.531726,147,33.346749
-2.234703,175,36.3282
-3.76945,156,39.146211
-3.580917,175,47.562277
-1.4,2,47.597489
-2.062923,13,47.781905
-1.662923,9,47.907157
-1.562923,8,48.020484
-3.585887,133,50.15272
-0.205877,23,50.50311
0.065284,16,50.741761
-3.719322,175,53.420014
-1.4,2,53.455599
-3.672331,175,61.611782
-1.4,2,61.642617
-4.612886,175,64.168467
-2.134716,16,64.403622
-2.134112,140,66.466474
-3.568177,140,74.395276
-1.734716,12,74.563837
-0.80739,98,76.06906
-4.506213,91,77.489712
-1.4,2,77.522802
-0.865649,36,78.073012
-1.4,2,78.102765
-1.462923,7,78.197449
-3.501064,175,80.792179
-1.4,2,80.825661
-1.362923,6,80.917241
0.065284,16,86.879572
-1.4,2,86.908218
-0.82242,46,87.607028
-1.4,2,87.636318
-1.4,2,87.667014
-1.262923,5,87.736049
-1.362923,6,87.814064
-1.4,2,87.840458
-1.4,2,87.87347
-3.804522,175,90.637775
-4.810904,175,93.499933
-4.152439,175,102.004382
-1.4,2,102.037422
-1.372335,104,103.687736
-1.4,2,103.725922
-1.361891,81,104.990645
-2.205519,105,106.557722
-1.462923,7,106.659106
-2.676574,24,107.022195
-1.662923,9,107.164325
-1.179216,52,108.087629
-0.478361,25,108.510873
-1.4,2,108.53985
-5.810933,175,117.342379
-1.562923,8,117.48901
-1.4,2,117.52102
-2.062923,13,117.736011
-1.4,2,117.774618
-2.234716,17,118.159856
-1.4,2,118.207413
-3.403388,175,121.664274
-2.520219,26,122.150167
-1.4,2,122.183137
-1.382394,65,123.28713
-1.962923,12,123.473102
-2.222005,24,123.975836
-1.431735,79,131.10223
-1.4,2,131.130848
-1.370301,92,132.527218
-0.77767,31,133.02999
-1.4,2,133.066264
-5.174621,175,135.871282
-1.362923,6,135.963507
-1.462923,7,136.084568
-3.368943,84,137.521536
-2.850926,77,144.585304
-1.462923,7,144.69632
-1.4,2,144.723797
-1.762923,10,144.877458
-3.143629,146,147.181716
-1.4,2,147.216481
-1.4,2,147.267478
-1.762923,10,147.501406
-1.4,2,147.541219
-3.069597,72,148.812301
-0.368852,64,149.82226
-0.49766,125,151.790155
-1.562923,8,151.909266
-1.940555,99,160.254385
0.237264,43,160.918084
-1.662923,9,161.056999
-1.262923,5,161.132745
-1.962923,12,161.310983
-1.4,2,161.339877
-1.4,2,161.372524
-0.700127,71,162.48205
-4.498283,175,165.193799
-1.4,2,165.230034
-1.4,2,165.29075
-1.4,2,165.352374
-4.950151,175,175.882905
-4.644302,175,179.21972
-1.462923,7,179.383759
-1.4,2,179.428172
-1.416775,82,181.466637
-2.053767,172,185.382183
0.265284,14,191.789784
-1.462923,7,191.881196
-3.508505,175,194.56977
-1.4,2,194.602556
-1.962923,12,194.785061
-1.562923,8,194.906613
-4.50723,129,196.900181
-1.562923,8,197.030596
-1.4,2,197.062837
-4.387409,175,205.693856
-2.919998,118,207.459174
-4.984082,175,210.166948
-1.562923,8,210.289775
-2.9983,175,213.244711
-1.4,2,213.278244
-1.362923,6,213.366632
-1.4,2,213.395772
-1.4,2,213.425987
-0.534716,22,219.344164
-2.430877,56,220.141334
-0.434716,21,220.458101
-1.4,2,220.485356
-1.462923,7,220.577389
-1.4,2,220.617129
-1.634716,11,220.771953
-1.4,2,220.800735
-1.100386,118,222.56773
-1.4,2,222.60214
-1.4,2,222.633906
-1.562923,8,222.748116
-1.4,2,222.779073
0.065284,16,223.038134
-1.4,2,223.066852
-1.4,2,223.097816
-7.209069,174,225.702698
-3.415561,175,233.94829
-1.562923,8,234.07115
-1.4,2,234.099524
-1.4,2,234.125881
-4.46676,175,236.742902
-1.4,2,236.777091
-1.283186,85,238.076916
-1.362923,6,238.169652
-1.4,2,238.198295
-1.362923,6,238.28827
-1.4,2,238.318106
-1.762923,10,238.465875
-1.4,2,238.506848
-0.376574,23,238.845057
-1.4,2,238.87391
-1.962923,12,239.052743
-1.962923,12,239.227306
-1.4,2,239.25594
-6.180514,175,247.439796
-1.4,2,247.473605
-1.142523,89,248.840832
-1.4,2,248.871807
-4.189496,175,251.511872
-4.774484,175,259.762693
-1.4,2,259.794816
-1.862923,11,259.949044
-3.451904,116,262.109692
-2.178361,20,262.450394
-1.4,2,262.492628
-1.862923,11,262.675702
-0.145781,25,263.063754
-1.4,2,263.092787
-1.986214,166,266.404594
-1.4,2,266.445671
-3.840038,175,276.957096
-1.4,2,276.99014
-1.4,2,277.017661
-5.194958,175,279.8991
-1.362923,6,280.037055
-1.562923,8,280.204707
-1.4,2,280.259793
-1.4,2,280.299968
-1.262923,5,280.396782
-1.362923,6,280.510509
-1.4,2,280.547854
-5.565426,175,283.469018
-6.302773,166,291.609368
-4.389849,175,294.298846
-2.082668,121,296.395149
-1.4,2,296.424499
-1.362923,6,296.512962
-1.4,2,296.549152
-1.262923,5,296.655445
-4.405377,175,305.084219
-3.757948,42,305.720871
-1.4,2,305.748957
-1.4,2,305.779034
-1.4,2,305.80594
-2.790712,175,308.459307
-1.276574,32,308.962085
-1.362923,6,309.051744
-1.4,2,309.081017
-1.369604,99,310.612966
-1.4,2,310.64292
-1.4,2,310.671704
1.250978,68,311.709044
-1.4,2,317.437073
-1.708337,62,318.356807
-4.712294,175,321.270521
-1.4,2,321.315381
-1.4,2,321.351663
0.194123,19,321.664469
-1.562923,8,321.830828
-5.84358,175,324.737829
-2.60289,89,331.763776
-2.382765,73,332.813304
-4.977849,175,335.451554
-1.4,2,335.485173
-1.4,2,335.51624
-4.526789,175,338.217253
-1.762923,10,338.373267
-2.72099,137,346.197187
-1.4,2,346.226186
-0.030256,34,346.742441
-1.4,2,346.769648
-2.178361,20,347.074021
-1.362923,6,347.167732
-3.653639,145,349.423767
-4.095678,153,351.777673
-1.262923,5,351.854384
-1.662923,9,351.987354
-3.095161,175,360.134057
-1.362923,6,360.221152
0.37419,61,361.165968
-1.4,2,361.201871
-1.4,2,361.234255
-1.362923,6,361.330802
-2.162923,14,361.545159
-1.4,2,361.572853
-1.4,2,361.603107
-2.32242,51,362.403513
-1.4,2,362.432694
-1.4,2,362.462144
-2.234716,17,362.726997
-1.462923,7,362.842701
-4.088676,119,364.686708
-0.777437,68,365.71457
-5.093307,175,373.839755
-0.459608,41,374.458024
-1.762923,10,374.602802
-1.562923,8,374.717635
-1.4,2,374.746342
-0.920219,42,375.380777
-1.462923,7,375.494369
-1.4,2,375.52416
-1.4,2,375.559765
-1.692577,75,376.900086
-4.136147,175,380.285731
-3.005877,29,386.950678
-1.287366,118,388.932349
-1.4,2,388.964374
-1.362923,6,389.059821
-1.462923,7,389.174091
0.463016,94,390.830721
-3.56502,175,393.972069
-1.462923,7,394.097863
-5.142372,175,404.073602
-3.467372,175,407.111619
-1.4,2,407.152982
-1.4,2,407.187048
-4.924939,175,410.408863
-1.4,2,410.457972
-4.345599,175,419.728144
-1.318445,92,421.2897
-1.662923,9,421.447717
-3.989081,175,424.822853
0.465284,12,425.098279
-1.362923,6,425.227884
-2.139721,62,426.290155
-1.876895,104,434.425263
-1.4,2,434.454864
-1.4,2,434.484827
-2.639905,82,435.762486
-1.4,2,435.799297
-1.662923,9,435.939588
-1.562923,8,436.072569
-1.362923,6,436.165585
-1.4,2,436.198185
-1.4,2,436.229631
-1.4,2,436.264039
-1.362923,6,436.374307
-1.662923,9,436.519223
-4.460215,175,439.329825
-1.4,2,439.364477
-1.662923,9,439.529923
-0.952058,156,447.812614
-1.4,2,447.838311
-4.062517,175,450.624991
-6.30862,175,453.377943
-5.184798,175,461.620196
-3.24904,175,464.406126
-1.462923,7,464.509124
-1.4,2,464.53791
-1.462923,7,464.636375
-4.953227,175,467.271039
-4.840041,175,475.278091
0.455364,85,476.481246
-6.109778,175,479.571172
-1.362923,6,479.675404
-2.678361,25,480.084011
-2.11697,95,481.692714
-2.867961,175,490.17893
-2.176574,19,490.480283
-1.562923,8,490.596974
-2.01382,141,492.879431
-1.734716,12,493.068748
-2.156613,78,494.288097
-1.4,2,494.319881
0.476214,107,495.990921
-1.458739,59,502.450447
-2.222005,24,502.896148
-2.205877,21,503.207774
-3.235257,169,505.871521
-4.042726,175,508.725634
-1.675754,42,509.421684
-4.452241,175,518.778184
-1.4,2,518.830053
-3.070066,175,521.638033
-1.573787,108,523.572111
0.465284,12,523.746021
-1.4,2,523.78511
-1.4,2,523.812466
-1.4,2,523.841349
-1.4,2,523.870024
-1.262923,5,523.960219
-1.4,2,523.988385
-1.862923,11,524.152485
-1.4,2,524.18254
-1.4,2,524.212237
-1.362923,6,524.307925
-1.4,2,524.334906
-2.741812,97,531.671601
-2.295182,109,533.311592
-1.4,2,533.34413
-1.4,2,533.377983
0.365284,13,533.578368
-1.943997,104,535.24546
-1.384425,55,536.087834
-1.4,2,536.129543
-1.862923,11,536.298237
-3.792672,175,545.283682
-1.4,2,545.323997
-3.05173,175,548.252149
-1.962923,12,548.474072
-4.477343,175,551.400038
-1.4,2,551.433158
-5.000649,175,559.903839
0.221639,18,560.174156
-1.4,2,560.211346
-1.376574,33,560.683819
-1.4,2,560.713708
-5.250889,175,563.351078
-3.248124,110,565.389295
-1.262923,5,565.465926
-2.134716,16,565.715823
-1.4,2,565.744662
-1.562923,8,565.867868
-2.062923,13,566.053695
-1.562923,8,566.169829
-1.762923,10,566.315804
-1.462923,7,566.416254
-1.762923,10,566.561504
-2.234716,17,566.834799
-0.455154,93,574.114936
-3.845148,175,577.140714
-6.47544,175,580.072994
-0.705877,28,580.509058
-4.48013,175,588.834891
-2.730256,28,589.284871
-1.490533,135,591.607198
-1.562923,8,591.739287
-1.878361,17,592.014203
-2.273854,96,593.685461
-1.762923,10,593.888348
-1.4,2,593.925404
-1.4,2,593.965063
-1.662923,9,594.132166
-5.538668,172,603.74389
-0.895265,58,604.778181
-3.257948,37,605.407465
-1.634716,11,605.591948
-1.4,2,605.621547
-3.926392,175,608.952142
-2.606232,175,618.964095
-1.362736,39,619.708924
-1.4,2,619.757154
-1.4,2,619.795521
-3.557896,175,623.275334
-1.4,2,623.326097
-3.043818,140,626.322241
-4.204626,175,635.645972
-1.4,2,635.682645
-1.4,2,635.714773
-1.4,2,635.75422
-1.4,2,635.79003
-1.4,2,635.820571
-1.4,2,635.849573
0.474047,53,636.71263
-2.33402,70,637.759862
-1.836182,175,640.465615
-1.4,2,640.498441
-1.462923,7,640.61125
-1.362923,6,640.707441
-1.362923,6,640.810015
0.265284,14,641.014576
-2.003661,84,642.387208
-1.4,2,642.424184
-1.4,2,642.449698
-1.362923,6,642.56725
-1.962923,12,642.778339
-2.276574,20,643.096234
-1.4,2,643.124759
-1.462923,7,648.702273
-0.989253,61,649.566179
-4.552014,124,651.396162
0.134057,58,652.305036
-1.462923,7,652.408207
-1.562923,8,652.530702
-1.4,2,652.562181
-1.4,2,652.593992
-3.405306,86,653.902495
-3.133675,118,655.733948
-2.222005,24,656.106066
-1.093165,39,662.463868
-1.4,2,662.492726
-1.562923,8,662.605526
-1.4,2,662.631984
-1.4,2,662.659047
-1.4,2,662.688586
-3.775908,175,665.302105
-1.362923,6,665.399398
-1.4,2,665.429316
-1.362923,6,665.523033
-2.36926,131,667.545556
-1.4,2,667.580342
-4.755017,175,675.963715
-1.4,2,675.989574
-1.4,2,676.019199
-1.18543,58,676.845368
-1.562923,8,676.957826
-1.4,2,676.985517
-1.529466,65,677.919019
-1.4,2,677.948229
-1.4,2,677.981522
-5.611956,175,680.738597
-3.954729,175,683.426561
-1.362923,6,689.222313
-3.874124,175,691.768125
0.123426,18,692.043725
-3.486518,95,693.529303
-0.563863,32,693.997055
-1.934716,14,694.203356
-1.4,2,694.236125
-1.4,2,694.260141
-3.307479,175,703.004108
-6.625302,175,705.581555
-0.860118,97,707.083372
-1.4,2,707.112844
