#{"t_start": 1759577452.375302, "env_id": "None"}
r,l,t
-1.4,2,0.708571
-4.357371,175,3.66183
-1.4,2,3.699873
-3.956464,175,6.625174
-3.409482,175,17.240418
-1.4,2,17.276223
-0.161113,67,18.329534
-1.4,2,18.360703
0.165284,15,18.596199
-2.453113,136,20.828491
-1.4,2,20.859966
-1.4,2,20.892695
-1.4,2,20.92522
-1.662923,9,21.070199
-4.411403,175,23.980016
0.155973,81,25.566271
-1.4,2,25.605308
-4.02242,46,32.66261
-0.134716,18,32.986162
-3.170805,132,35.276073
-0.056724,48,36.060016
-1.4,2,36.095329
-1.4,2,36.126211
-1.462923,7,36.237506
-1.4,2,36.269637
-1.4,2,36.299026
-1.362923,6,36.386415
-1.762923,10,36.546326
-4.324995,175,39.666144
-3.698225,121,47.233945
-1.832546,124,49.186085
-2.067274,70,50.263159
-2.862545,69,51.31462
-1.4,2,51.343917
-4.625075,175,54.028847
-1.4,2,54.062521
-1.4,2,54.103205
-2.207697,143,61.730199
-1.4,2,61.75724
-1.261219,42,62.351595
-1.641471,41,62.949779
-1.662923,9,63.077141
-1.362923,6,63.16195
-1.4,2,63.186256
-1.159202,81,64.390199
-1.4,2,64.419943
-3.162514,165,66.885657
-5.9045,174,75.324147
-1.4,2,75.356353
-1.462923,7,75.466389
-1.4,2,75.496142
-1.0946,71,76.58157
-3.897173,175,79.220922
-1.4,2,79.255212
-1.562923,8,79.36986
-1.4,2,79.397169
-1.462923,7,79.500305
-1.4,2,79.527846
-1.262923,5,79.599003
-0.952029,62,80.522087
-1.262923,5,80.603582
-1.4,2,80.633534
-1.4,2,80.66286
-1.634716,11,80.833116
-1.4,2,86.582252
-0.434716,21,86.90227
-2.040896,118,88.670538
-1.734716,12,88.868419
-1.462923,7,88.975491
-1.862923,11,89.146119
-1.562923,8,89.271322
-1.307565,78,90.551824
-2.784425,59,91.513181
-1.734716,12,91.70613
-1.4,2,91.739735
-1.4,2,91.773957
-1.362923,6,91.876338
-1.362923,6,91.977136
-4.621851,175,100.601954
-1.362923,6,100.700425
-1.4,2,100.727119
-3.819233,126,102.652947
-1.4,2,102.682196
-1.4,2,102.714236
-1.662923,9,102.850306
-1.562923,8,102.970294
-2.062923,13,103.171709
-4.443154,175,105.894106
-4.081755,175,114.47114
-1.462923,7,114.573033
-0.234716,19,114.87799
-0.334716,20,115.271068
-1.262923,5,115.364742
-1.02047,77,116.759201
-0.292438,118,119.020072
-1.763173,47,119.933331
-1.4,2,119.969326
-1.4,2,120.012864
0.165284,15,120.316414
-1.4,2,120.358656
-1.558027,132,122.810839
