#{"t_start": 1759577451.5080645, "env_id": "None"}
r,l,t
-1.562923,8,1.679543
-3.935609,124,3.757257
-1.4,2,3.791004
-0.234716,19,4.104032
-1.4,2,4.136364
-1.4,2,4.170786
-2.957163,175,7.124483
-1.762923,10,7.293637
-1.366064,55,8.194121
-0.72502,48,8.976645
-1.4,2,9.008537
-1.962923,12,9.207423
-1.033286,78,18.236269
-0.97767,33,18.75572
-3.68884,175,21.587654
-1.762923,10,21.759932
-1.4,2,21.792458
-1.662923,9,21.937436
-1.4,2,21.969093
-0.613921,74,23.183396
-3.867241,98,24.826319
-1.4,2,24.867561
-2.720219,28,25.379647
-1.462923,7,25.521161
-1.462923,7,25.669991
-1.362923,6,25.82034
-1.4,2,25.859203
-1.4,2,25.894469
-1.4,2,25.932375
-1.462923,7,26.073499
-1.4,2,26.109407
-4.405969,175,35.474848
-1.362923,6,35.579613
-1.4,2,35.610857
-4.84008,175,38.544325
-1.562923,8,38.720654
-1.462923,7,38.8534
-1.4,2,38.884534
-1.4,2,38.918883
-1.4,2,38.952565
-1.362923,6,39.052723
-4.2531,175,47.666387
-5.240946,175,50.383754
-3.79285,99,51.890373
-1.662923,9,52.026798
-1.662923,9,52.166042
-1.4,2,52.196504
-1.246037,107,53.838017
-1.4,2,53.867796
-1.4,2,53.896693
-5.393412,175,62.068783
-1.262923,5,62.142554
-1.4,2,62.169133
-1.599274,110,63.738311
-1.4,2,63.770562
-1.4,2,63.800686
-1.4,2,63.831713
-1.462923,7,63.929563
-1.4,2,63.955516
-4.330953,175,66.511796
-0.676574,26,66.913445
-1.845018,175,75.349303
-2.26364,89,76.735161
-1.762923,10,76.890786
-2.918575,152,79.221139
0.102923,175,87.535286
-1.4,2,87.570821
-1.4,2,87.598694
-4.122196,175,90.263781
-1.4,2,90.308049
-1.462923,7,90.428325
-4.624468,129,92.52518
-6.737159,175,95.345664
-2.014664,175,103.852895
-2.305877,22,104.196183
-0.899443,108,105.877872
-6.07549,171,108.553848
0.807022,55,115.250741
-3.945899,175,118.311044
-1.562923,8,118.472686
-5.778111,175,122.015759
