#{"t_start": 1759442100.8855968, "env_id": "None"}
r,l,t
-0.907848,8,0.763964
-2.790942,23,0.985213
-20.504472,195,2.826971
-0.5,2,2.84403
-24.04242,250,6.590055
-1.807848,11,6.693763
-0.007848,5,6.739721
-0.907848,8,6.812561
-5.397313,60,8.644994
-9.67065,81,9.359139
-7.79824,86,10.117905
-0.5,2,10.136727
-16.719779,218,13.530809
-23.453844,222,16.745469
-0.607848,7,16.80233
-0.5,2,16.820181
-0.007848,5,16.860306
-21.803866,250,20.348477
-0.607848,7,20.409856
-0.5,2,20.427206
-0.307848,6,20.47683
-0.5,2,20.492372
-0.007848,5,20.534947
-0.5,2,20.552989
