#{"t_start": 1759442100.7809916, "env_id": "None"}
r,l,t
-14.405206,159,2.306041
-0.5,2,2.32508
-3.840552,34,2.642853
-21.243374,250,6.40064
-0.5,2,6.419311
-5.426001,72,8.357072
-17.789503,171,9.880036
-0.5,2,9.896839
-0.5,2,9.913974
-0.5,2,9.932427
-1.507848,10,10.020519
-26.686212,250,13.69781
-4.343161,39,14.053915
-1.963533,16,14.192481
-0.307848,6,14.245971
-0.607848,7,14.305654
-0.5,2,15.618903
-0.907848,8,15.689539
-28.789136,250,19.118479
-0.907848,8,19.197241
-1.207848,9,19.286446
-0.5,2,19.296887
-0.607848,7,19.372159
-5.572395,50,19.805399
-1.507848,10,19.89661
-0.5,2,19.914761
-0.5,2,19.932354
-12.00146,132,21.192489
