#{"t_start": 1759442100.5788872, "env_id": "None"}
r,l,t
-23.032796,246,3.312667
-1.063533,13,4.951322
-0.607848,7,5.01353
-0.5,2,5.031014
-0.307848,6,5.079339
-0.307848,6,5.131843
-0.5,2,5.14849
-25.813244,250,8.670334
-0.5,2,8.696786
-12.235562,122,9.780382
-0.907848,8,9.854726
-0.5,2,9.872882
-2.485195,63,10.424615
-0.5,2,10.443436
-24.77843,228,13.933354
-1.507848,10,14.028111
-0.907848,8,14.092744
-1.663533,15,14.226809
-0.5,2,14.244489
-2.218079,21,14.429414
-2.400033,30,15.986119
-7.724675,64,16.529423
-0.5,2,16.546206
-16.909751,180,19.386108
-0.607848,7,19.461656
-11.301048,101,20.351048
-0.5,2,20.366701
-3.32944,65,20.920871
