#{"t_start": 1759886563.2973084, "env_id": "None"}
r,l,t
1.534065,33,1.186761
2.568269,35,1.734468
3.919114,153,4.057837
0.78763,34,4.56668
3.545144,65,5.537544
1.980188,30,5.979711
2.082978,127,8.00876
6.475132,97,9.597215
4.035247,117,11.694442
5.377402,175,14.554276
1.170036,22,14.951373
2.037941,24,15.408577
1.975612,26,15.861754
-0.597522,10,16.033754
2.00296,175,31.114683
2.907689,126,33.439138
3.42048,147,36.249259
5.446295,175,39.818801
1.502478,11,40.029644
4.767925,94,42.647351
1.293574,99,44.817666
4.835038,53,45.775614
3.387554,175,49.060045
1.774483,141,64.489998
1.433829,15,64.757552
2.351469,49,65.685615
1.445076,56,66.732116
4.520322,125,69.323711
-0.666171,14,69.596098
-1.005723,25,70.080997
3.785613,175,73.532591
4.402328,110,75.694939
1.432778,52,76.705388
3.940051,175,80.145321
5.376635,58,81.277485
4.964845,45,82.19906
4.406283,67,96.428353
1.106788,24,96.84894
4.345716,95,98.650223
4.897011,175,102.086681
2.002086,78,103.570718
2.276955,75,105.060159
2.732479,63,106.343519
2.99966,175,109.727797
1.771935,56,110.8474
1.909348,97,112.737508
3.284484,113,114.952898
3.229577,175,132.314653
2.088141,55,133.745406
6.064147,71,135.346487
2.924541,175,139.40752
5.238738,175,143.19582
2.230096,59,144.397766
2.747608,55,145.457005
0.897424,36,146.176713
1.12614,70,147.540377
4.656444,53,148.608862
-1.708111,19,148.962565
4.400522,175,165.030496
4.142597,175,168.177813
1.453559,19,168.538826
3.769242,175,172.187781
2.908731,175,176.103084
4.16104,175,180.041462
0.979979,35,180.827447
5.059021,175,184.828613
5.509258,175,203.390714
-0.670901,22,203.862731
3.324988,175,207.637102
5.939778,125,210.42477
-1.024388,24,210.964116
1.170036,22,211.479085
5.230537,38,212.334016
-1.521982,13,212.615733
4.039001,43,213.581708
4.106809,175,217.560538
3.586646,74,219.23686
6.313443,63,220.664104
2.919061,62,222.072242
4.341158,175,241.344746
1.944484,175,245.011642
