#{"t_start": 1759886563.4735343, "env_id": "None"}
r,l,t
3.260758,75,1.663664
1.106788,24,2.013534
-1.521982,13,2.212999
3.347844,94,3.658465
2.945365,80,4.854661
3.678868,74,5.951133
3.049087,53,6.773533
3.25353,42,7.471562
1.805661,35,8.044155
2.680308,175,11.065585
3.777977,175,13.967268
1.502478,11,14.145442
4.599157,59,15.196098
-0.597522,10,15.364646
2.452635,175,30.45224
2.383667,47,31.300224
2.643284,35,31.960464
1.502478,11,32.160003
1.38903,38,32.856191
1.308653,23,33.262912
2.613185,32,33.841417
4.277165,175,37.289123
4.664676,83,39.01892
3.55255,175,43.336044
1.207822,22,43.727125
1.487178,38,44.603364
1.730157,37,45.316059
0.187495,153,48.193074
4.663479,72,49.498748
1.234982,73,63.681266
2.413899,83,65.201269
4.676519,175,68.658727
3.907312,175,72.138272
3.077476,175,75.597606
0.786153,47,76.507291
3.989957,175,79.944774
0.600867,43,80.785703
5.71262,164,96.890709
1.502478,11,97.099457
2.890739,69,98.419419
1.281498,52,99.427622
-1.521982,13,99.669917
1.502478,11,99.871226
2.229796,43,100.702929
4.433756,68,102.108156
3.637406,70,103.412868
4.838446,175,106.893951
-0.621982,14,107.181406
4.308799,35,107.843503
1.906673,27,108.405553
2.125766,87,110.068522
3.932729,175,113.481635
5.015447,129,129.888348
3.665669,130,132.587889
-0.597522,10,132.886092
3.31327,175,137.233131
1.947638,69,138.547411
4.570081,175,142.49841
3.606641,175,145.931243
5.93735,106,148.076586
2.87991,169,164.077618
3.419269,171,167.108213
1.542007,46,167.951267
5.637255,55,168.994339
4.199611,107,171.067226
1.938955,175,175.117634
5.19898,175,179.06756
5.098311,175,183.027545
3.786186,95,185.247378
4.079642,86,201.849538
3.712208,58,203.082459
3.40727,175,206.865209
4.254883,175,210.743575
4.247668,110,213.221252
1.502478,11,213.470356
2.028527,27,214.066564
5.496706,93,216.194364
5.852282,154,219.689247
4.685277,58,221.003299
1.308653,23,221.527006
2.711934,31,222.252489
1.993484,26,222.835709
5.560272,82,240.149279
3.84395,136,242.909251
4.036975,129,245.635848
1.308653,23,246.185551
2.816854,175,249.731289
1.630738,49,250.76718
1.953327,175,254.270658
2.893883,101,256.316349
1.502478,11,256.536011
5.537133,112,258.848815
3.717529,156,275.025077
2.087808,63,276.225804
2.166681,155,279.265304
-1.759997,25,279.779083
4.530269,69,281.216896
1.478018,15,281.512468
2.572998,85,283.199797
5.191713,175,286.667673
1.478018,15,286.990505
5.067872,175,290.52083
5.457149,101,292.479413
1.502478,11,292.705318
-0.597522,10,292.904827
2.903016,145,308.638914
1.502478,11,308.877411
5.519319,89,311.018509
5.745745,175,314.748241
3.551163,162,317.891448
5.34162,70,319.244554
0.502938,64,320.649768
5.158159,175,324.116765
4.269227,175,340.336492
4.598138,57,341.344261
5.260688,175,344.608395
4.322672,175,348.049375
-0.666171,14,348.324783
4.365548,43,349.195311
5.149202,149,352.151278
1.502478,11,352.389166
4.529172,175,355.877425
4.14356,175,359.390474
4.655411,175,375.681337
1.044576,48,376.575262
4.830752,175,380.037029
0.850854,39,380.777254
2.334269,45,381.692913
3.622162,84,383.335981
2.946247,96,385.214913
4.179345,175,388.716243
5.595421,87,390.433857
5.471898,86,392.132952
4.863507,109,406.785691
4.145673,43,407.564869
3.450928,168,410.715362
3.268594,102,412.711231
3.514467,34,413.362717
5.151037,119,415.751398
4.414271,68,417.185657
5.089572,175,420.812151
0.687862,42,421.763001
2.633893,108,424.326299
4.406798,175,441.777423
3.612986,71,443.035872
4.219271,131,445.599466
4.625,97,447.392258
5.303047,142,450.336811
5.565546,100,452.326596
0.333441,74,453.743315
-0.791347,22,454.216705
1.502478,11,454.436657
3.54923,134,457.407898
1.22956,24,457.867347
-0.791347,22,458.280964
5.472693,99,460.270926
4.489453,175,476.538455
3.756801,62,477.990445
1.972492,35,478.646176
4.539982,175,482.114429
0.962145,38,482.854548
3.233543,50,483.872817
2.684635,113,486.236741
3.268504,51,487.227521
2.083362,27,487.742194
5.447112,100,489.723938
2.1979,54,490.82402
5.254997,34,491.46393
4.676081,175,507.926703
3.85138,56,508.953154
4.383551,175,512.589277
1.925597,34,513.342753
4.698037,163,516.63257
3.486745,37,517.361336
4.541409,88,519.131948
1.502478,11,519.349003
6.480445,66,520.645399
5.059088,175,524.119723
4.777633,55,525.208009
1.592061,45,526.153747
3.669548,71,540.472179
5.356119,115,542.563085
1.502478,11,542.775774
1.502478,11,542.988784
2.15402,21,543.405663
2.689803,81,545.078513
3.195929,45,546.027873
4.309222,43,546.932878
5.074243,69,548.409347
1.2051,28,548.974036
4.653515,52,550.100033
2.323702,175,553.887927
4.272463,72,555.341065
6.856712,78,556.917547
3.182025,45,557.795568
3.815608,164,561.039322
4.242136,41,574.524039
6.767009,72,575.769492
5.212812,175,578.892678
