#{"t_start": 1759886563.279308, "env_id": "None"}
r,l,t
3.957314,175,3.377074
3.192948,77,4.53868
5.319532,58,5.411499
2.383065,175,8.155893
2.246741,175,11.161618
2.813636,68,12.396587
2.539409,91,13.842118
-1.701484,18,14.11472
4.027679,55,15.045876
2.330231,50,15.953595
4.199493,150,30.594328
3.96417,175,33.784452
2.437987,42,34.607398
3.72794,92,36.365237
3.691166,52,37.415732
5.79228,115,39.782049
-0.597522,10,39.975288
3.499346,99,42.692441
4.161904,124,45.341116
1.023553,65,46.610628
2.911703,49,47.479918
2.026738,175,63.517991
3.079013,175,66.772967
4.560169,175,70.334903
2.88009,66,71.645575
1.512353,175,75.038194
4.247901,120,77.488479
3.625068,155,80.472481
1.502478,11,80.682093
0.564426,48,81.68043
3.425642,175,97.922006
1.478018,15,98.207762
1.502478,11,98.421565
6.184843,159,101.500686
6.266591,62,102.745536
1.071295,125,105.170811
2.962528,143,107.998883
-0.621982,14,108.294763
2.609989,70,109.62778
1.502478,11,109.844119
2.973619,53,110.90366
2.890481,149,113.790237
2.657009,41,114.627813
3.773261,72,129.881864
5.292891,92,131.719227
1.316349,18,132.095884
2.415222,175,136.371091
-1.199273,42,137.490381
2.835439,143,140.661239
2.89629,78,142.299638
3.010674,57,143.370668
4.931193,85,145.077496
3.222416,175,148.531721
1.025594,64,149.731066
5.08051,175,165.747386
3.155621,175,168.950749
3.214575,61,170.168351
3.966011,129,173.000015
4.763448,94,175.093641
6.100814,109,177.5386
4.264699,79,179.332268
2.92052,66,180.823111
4.599016,99,183.056478
3.727438,175,201.763988
4.61008,91,203.716884
5.011043,43,204.643339
4.695874,56,205.850109
2.457598,41,206.738993
5.996615,38,207.545704
1.875802,107,209.924061
1.416349,17,210.305553
2.764035,71,211.92032
2.429912,46,212.938887
3.426783,80,214.734687
1.284193,27,215.365819
6.369222,54,216.592279
4.194385,112,219.143875
1.502478,11,219.391788
1.433829,15,219.730856
3.622787,103,222.067129
4.268742,175,241.337638
5.036877,175,245.003636
1.502478,11,245.258735
4.164411,175,248.923428
2.516725,56,250.030321
4.72955,58,251.236684
4.751379,127,253.801708
5.473663,88,255.526777
3.490008,38,256.342436
3.413896,44,257.208248
4.823611,98,259.250156
2.070036,22,259.663519
2.710646,135,275.428393
-1.497522,9,275.60653
2.625046,114,277.795634
4.660847,160,281.060221
5.1786,149,284.05389
-0.941098,29,284.608199
2.337462,88,286.323529
1.87621,35,287.025786
4.802155,143,289.886613
1.409369,19,290.260147
3.692408,175,306.770566
4.451051,103,308.661726
2.103659,65,310.022074
4.541662,130,313.1132
1.906673,27,313.801202
4.330188,163,316.920374
4.615564,154,319.91266
2.761819,175,323.507866
5.29622,152,326.545829
3.891283,175,342.536376
4.17799,39,343.26067
4.946447,116,345.45111
1.207822,22,345.883474
3.526685,162,349.127842
4.331558,175,352.607425
4.068896,154,355.67772
-0.597522,10,355.875539
-0.597522,10,356.071651
2.442589,175,359.5847
2.850292,54,373.667825
4.368269,37,374.326191
1.983907,29,374.855006
2.908527,175,378.181162
3.49611,106,380.291714
3.069593,104,382.315454
3.878411,133,384.953109
4.041755,85,386.624103
5.338321,107,388.768533
5.716251,51,389.80459
3.857213,160,405.636754
2.141858,27,406.085681
4.105819,175,409.256629
1.700451,40,410.017645
2.070036,23,410.458356
5.641335,102,412.453828
5.079708,175,415.903167
4.091898,41,416.81283
3.821364,92,418.62089
1.298516,21,419.011132
3.876245,175,422.817129
3.732491,175,440.581788
3.668376,62,441.902407
3.18552,48,442.759924
4.593252,60,443.828568
3.240135,87,445.570893
-0.870134,23,446.026812
4.896498,170,449.367621
5.437051,175,452.860685
1.502478,11,453.077646
3.804736,68,454.434716
4.614161,175,458.190636
4.869094,167,474.46865
3.003951,55,475.468232
4.372896,145,478.490549
2.760475,30,479.050935
1.502478,11,479.255568
4.322434,66,480.592603
2.734806,26,481.094804
4.264609,45,482.00351
3.979398,57,483.101765
3.65561,67,484.494916
4.014107,175,488.010936
6.311736,66,489.333789
4.227858,175,492.869743
1.502478,11,493.094748
4.248304,68,507.407574
3.98115,175,510.706683
1.502478,11,510.939622
-0.597522,10,511.182731
-0.621982,14,511.499912
3.693523,175,515.191901
4.140326,175,518.636318
2.577881,175,522.14848
1.829908,69,523.553916
3.474346,38,524.268762
4.261599,121,526.719783
4.525003,175,542.907516
5.137471,175,546.517237
6.278277,90,548.452641
3.168438,49,549.437969
3.07485,57,550.670761
1.478018,15,551.008295
1.502478,11,551.265193
3.395015,110,553.668331
4.691776,175,557.18832
3.442963,32,557.814179
5.089371,102,559.828298
4.261882,115,574.766978
4.102309,175,577.833452
4.363182,72,579.142522
4.069949,49,580.065563
2.15402,21,580.655854
4.426547,168,584.232341
2.760475,30,584.829098
3.256973,175,588.538563
5.171285,116,590.756775
4.312596,132,593.503562
4.140657,175,611.029057
5.238687,100,612.938404
1.775644,45,613.811638
4.919946,90,615.978708
4.674164,125,618.899803
6.764502,75,620.497769
3.889441,58,621.665775
4.642979,95,623.521871
4.095876,175,626.953609
5.667875,50,627.949089
5.602766,60,629.217527
3.319359,45,643.116097
2.920336,62,644.212903
3.328278,85,645.713908
4.567585,161,648.777658
3.321383,54,649.800056
2.070036,23,650.253641
3.150937,93,652.737237
5.593153,64,654.926232
4.616309,59,656.359973
4.01925,110,659.113328
4.286399,71,660.650454
5.365227,175,664.165439
3.520544,35,665.002739
2.530738,50,680.695947
2.848781,175,683.728684
4.298907,175,686.982816
4.109077,175,690.498926
5.494774,94,692.250901
4.514132,64,693.424143
6.099285,89,695.074567
5.355109,175,698.334628
5.656639,120,714.180107
4.39571,175,717.871832
3.706673,29,718.777804
3.077439,175,723.103247
4.40972,175,726.984729
1.670418,42,728.183808
3.910911,62,729.794775
2.107822,23,730.498578
4.208021,175,733.918944
3.999916,175,751.889985
4.735077,85,753.609973
5.746223,94,755.754651
3.565577,33,756.569578
3.812929,55,757.809932
4.334156,73,759.589296
6.344916,143,763.51298
1.502478,11,763.983005
5.669498,158,767.458501
4.139967,49,768.389938
4.656634,58,769.446129
4.035887,113,772.268937
2.857132,175,789.648397
1.478018,15,789.910614
5.678994,124,792.157273
1.502478,11,792.32987
5.610889,125,795.586693
6.576601,84,797.217396
1.883907,29,797.918568
-0.597522,10,798.208012
2.579724,35,798.981761
1.880465,68,801.114459
6.547915,52,802.926172
0.841117,34,803.782587
6.002305,81,805.220247
1.308653,23,805.620568
1.433829,15,805.881744
3.672224,75,807.218866
5.561183,175,835.263297
3.432052,45,836.743437
5.7023,175,842.987351
1.502478,11,843.361295
-0.597522,10,843.699611
5.030793,112,847.659304
1.308653,23,848.497406
4.266617,43,849.909823
3.441477,175,855.882429
2.608472,75,858.433266
4.59933,155,863.5834
5.247559,67,865.806571
-0.597522,10,866.130587
5.594339,87,883.327178
2.410819,175,886.501644
6.151523,134,889.109573
5.31645,86,890.683226
2.822793,117,892.861203
4.334675,101,894.765452
4.771516,141,897.492279
4.501803,175,900.779752
1.316349,18,901.129755
4.442954,175,917.033329
2.60271,38,917.779553
3.538742,77,919.266228
3.185462,53,921.105394
2.651028,35,922.203846
1.502478,11,922.628929
0.744069,49,923.650205
3.287212,42,924.995423
5.93738,82,927.205393
6.188289,104,929.539436
1.502478,11,929.783268
5.165003,175,934.257896
2.600771,83,935.839371
5.571857,61,936.9718
1.605966,175,952.885919
3.862852,121,955.010787
3.573545,103,957.0436
4.902891,47,958.088099
5.28347,175,961.413935
5.426564,93,963.31116
4.157285,94,965.161264
4.19173,175,968.993102
4.245458,175,989.352281
3.752893,175,993.567206
