#{"t_start": 1758714095.9523847, "env_id": "None"}
r,l,t
7.449305,32,9.505837
0.307501,8,9.656218
4.752281,15,9.870983
0.307501,8,9.944351
4.752281,15,10.156694
0.307501,8,10.317169
0.307501,8,10.383888
3.658955,14,10.593783
0.307501,8,10.751096
8.176724,73,11.734957
0.307501,8,11.890584
6.42493,31,12.328904
0.339264,9,12.404181
5.080262,27,12.795693
0.307501,8,12.861246
3.838689,21,13.216795
0.307501,8,13.284529
4.752281,15,13.500738
0.307501,8,13.65852
5.080262,27,13.973825
0.307501,8,14.133775
4.925527,22,14.40869
0.307501,8,14.567149
7.449305,32,15.007608
0.307501,8,15.077257
4.977856,24,15.451878
0.307501,8,15.521332
3.658955,14,15.726063
0.478748,15,15.949522
4.752281,15,16.170699
0.60458,22,16.447839
7.562822,37,17.044792
0.60458,22,17.326543
4.752281,15,17.554028
0.307501,8,17.716517
2.586609,13,17.833953
0.307501,8,17.996354
4.977856,24,18.300689
0.307501,8,18.455021
2.687822,15,18.677267
0.307501,8,18.74485
6.647551,40,19.353284
0.60458,22,19.638168
4.752281,15,19.869874
0.307501,8,20.033896
7.442433,33,20.508995
0.307501,8,20.577363
4.977856,24,20.973904
0.307501,8,21.042496
65.182676,1200,38.671582
7.660647,42,39.3244
0.478748,15,39.555946
0.339264,9,39.634166
7.889721,55,40.514035
0.307501,8,40.584852
4.847286,18,40.831124
0.307501,8,40.998496
7.449305,32,41.475229
0.478748,15,41.696118
4.925527,22,41.988393
0.307501,8,42.152652
0.307501,8,42.221741
0.307501,8,42.385707
4.925527,22,42.680513
0.510511,16,42.918846
7.449305,32,43.395862
0.478748,15,43.629334
4.977856,24,43.936079
0.307501,8,44.100848
5.080262,27,44.637061
0.307501,8,44.706329
4.355141,42,45.340726
0.307501,8,45.412824
6.48466,33,45.874594
0.60458,22,46.252316
0.478748,15,46.473381
7.330832,29,46.822013
0.60458,22,47.201202
3.658955,14,47.429772
0.307501,8,47.502244
4.752281,15,47.745129
0.307501,8,47.921246
8.066,67,48.942195
0.307501,8,49.016193
4.752281,15,49.2504
0.307501,8,49.420046
4.752281,15,49.653696
0.307501,8,49.722763
4.752281,15,49.957698
0.307501,8,50.127664
7.389575,30,50.591274
0.478748,15,50.720142
4.752281,15,50.951018
0.478748,15,51.187099
8.253702,80,52.358222
0.70334,29,52.799876
4.752281,15,53.024669
0.307501,8,53.189263
3.658955,14,53.31409
0.307501,8,53.48627
4.977856,24,53.786391
0.339264,9,53.959959
7.622551,39,54.494345
0.478748,15,54.727283
4.752281,15,54.953618
0.307501,8,55.12451
7.79896,49,55.839478
0.307501,8,55.913601
4.907016,20,56.382069
0.510511,16,56.609139
4.752281,15,56.82541
0.307501,8,56.893101
4.925527,22,57.178067
0.478748,15,57.392723
3.658955,14,57.601377
0.307501,8,57.768819
7.737204,48,58.464191
0.307501,8,58.531494
7.977459,60,59.427976
0.307501,8,59.587647
7.622551,39,60.122122
0.307501,8,60.190603
5.280436,43,60.84515
0.307501,8,61.005712
7.760864,46,61.678192
0.307501,8,61.747499
0.307501,8,61.912667
4.925527,22,62.191042
0.307501,8,62.257655
3.781148,16,62.48533
0.307501,8,62.648454
7.015271,62,63.559863
0.636344,23,63.845869
7.442433,33,64.329256
0.307501,8,64.492105
4.925527,22,64.783183
0.478748,15,65.001414
7.660647,42,65.648899
0.307501,8,65.716912
3.658955,14,65.933654
0.307501,8,66.094364
6.48466,33,66.562301
0.735103,30,67.017112
4.752281,15,67.154707
0.60458,22,67.538609
4.752281,15,67.768471
0.307501,8,67.839929
0.307501,8,68.006068
7.562822,37,68.521538
0.70334,29,68.97108
7.442433,33,69.456698
0.307501,8,69.530064
6.326993,31,69.991127
0.307501,8,70.155377
4.752281,15,70.381394
0.307501,8,70.448284
7.023726,62,71.364044
0.510511,16,71.596998
7.622551,39,72.241995
0.478748,15,72.46425
3.658955,14,72.588344
0.307501,8,72.759726
4.907016,20,73.027761
0.307501,8,73.203382
4.977856,24,73.509347
0.307501,8,73.758969
6.326993,31,74.192345
0.307501,8,74.262994
4.752281,15,74.476034
0.307501,8,74.627643
7.695377,44,75.175042
0.307501,8,75.332125
5.44993,32,75.783501
0.783625,36,76.291744
5.06384,29,76.73516
0.478748,15,76.955014
6.783225,47,77.647817
0.60458,22,77.935158
7.994858,61,78.88837
0.307501,8,78.960664
5.808225,48,79.715476
0.307501,8,79.891679
4.977856,24,80.20075
0.307501,8,80.372846
4.925527,22,80.667644
0.307501,8,80.845034
7.449305,32,81.320212
0.307501,8,81.388158
7.856545,54,82.237056
0.478748,15,82.471468
4.752281,15,82.693799
0.307501,8,82.764035
5.43517,48,83.472908
0.307501,8,83.642876
4.977856,24,83.947511
0.307501,8,84.120004
5.218575,34,84.606961
0.307501,8,84.677093
0.307501,8,84.851937
4.752281,15,85.171403
0.307501,8,85.242076
4.752281,15,85.462611
0.307501,8,85.624864
8.0143,62,86.423777
0.307501,8,86.582791
0.307501,8,86.651478
6.850683,53,87.485851
0.307501,8,87.559116
3.658955,14,87.785166
0.307501,8,87.950773
4.925527,22,88.240368
0.307501,8,88.410398
4.925527,22,88.6984
0.307501,8,88.76527
4.925527,22,89.153224
0.307501,8,89.225308
6.910133,56,90.110495
0.478748,15,90.335302
4.752281,15,90.563307
0.307501,8,90.631423
4.013212,25,91.043092
0.307501,8,91.112804
4.752281,15,91.339758
0.70334,29,91.798086
4.925527,22,92.098314
0.307501,8,92.264733
4.752281,15,92.497906
0.307501,8,92.570621
4.752281,15,92.793319
0.307501,8,92.960959
3.950527,23,93.272123
0.478748,15,93.504562
4.977856,24,93.9212
0.478748,15,94.154473
