#{"t_start": 1759458751.1302326, "env_id": "None"}
r,l,t
-18.521105,175,1.835092
-1.807848,11,1.938103
-0.607848,7,1.994833
-0.5,2,2.011485
-0.5,2,2.028284
-7.414731,68,3.881557
-20.205178,175,5.336178
-0.5,2,5.359159
-2.107848,12,5.455961
-13.004377,175,8.206384
-12.264247,91,8.966444
-1.963533,16,9.096531
-4.395488,34,10.893201
-2.407848,13,11.000651
-1.963533,16,11.127779
-0.5,2,11.147748
-7.366712,78,11.770446
-4.365747,32,12.043902
-6.238338,34,12.315892
-4.320461,60,12.799238
-0.5,2,12.814799
-0.5,2,12.837024
-1.507848,10,12.929442
-10.333163,143,15.36401
-19.039721,175,18.072421
-20.916308,175,19.59148
-2.407848,13,19.702733
-0.5,2,19.722514
-12.422781,175,22.568927
-3.562658,53,23.031938
-13.496677,158,25.663785
-11.489502,125,26.691272
-0.607848,7,26.750295
-0.5,2,26.767537
-0.5,2,28.089814
-10.891842,110,29.027228
-0.5,2,29.051294
-14.883365,175,31.906053
-3.962296,41,32.253612
-23.219287,175,33.750714
-10.747315,175,36.561065
-3.042884,29,36.803831
-7.532126,96,39.014529
-0.5,2,39.033456
-1.207848,9,39.112879
-9.417658,117,40.076722
-2.107848,12,40.166073
-0.907848,8,40.231414
-21.433688,175,42.915834
-21.039602,175,45.550725
-0.5,2,45.569421
-0.607848,7,45.624588
-14.154426,175,47.047015
-1.507848,10,47.133474
-19.787918,175,49.888301
-3.944158,70,50.474217
-0.5,2,50.492217
-1.807848,11,50.590143
-0.907848,8,50.655836
-0.5,2,50.674444
-0.5,2,50.691319
-3.163533,20,50.874599
-0.5,2,50.892311
-6.224838,49,52.58084
-20.817243,175,54.057294
-10.888098,175,56.76347
-0.307848,6,56.828743
-0.5,2,56.840457
-0.5,2,56.860132
-0.307848,6,56.907092
-0.5,2,56.923816
-4.138338,27,57.130326
-23.88225,175,59.938743
-18.684568,175,62.687479
-0.5,2,62.705619
-9.567481,104,63.562503
-10.725908,175,66.320298
-2.107848,12,66.428702
-19.92004,175,67.895467
-14.44669,116,70.334738
-1.063533,13,70.437656
-0.5,2,70.456113
-0.5,2,70.472378
-0.307848,6,70.520385
-0.5,2,70.533749
-23.206075,175,73.229609
-2.263533,17,73.371059
-0.5,2,73.393773
-0.607848,7,73.448326
-0.907848,8,73.512955
-16.621018,175,74.939126
-17.730937,175,77.680053
-0.607848,7,77.736908
-3.120293,33,78.027306
-4.018079,28,78.260141
-5.957184,58,80.13175
-1.507848,10,80.209874
-1.207848,9,80.28362
-2.895488,29,80.536371
-3.090942,24,80.738437
-10.506138,175,83.53566
-3.313143,28,83.761486
-0.5,2,83.782292
-0.5,2,83.792695
-21.516964,175,85.23579
-20.504881,174,88.002992
-11.93653,175,90.72482
-17.002219,175,92.195803
-0.307848,6,92.247423
-8.774434,125,94.600636
-1.507848,10,94.688438
-1.207848,9,94.759528
-17.997643,175,97.590726
-11.501236,163,98.945522
-8.025137,115,101.1666
-2.107848,12,101.266941
-2.107848,12,101.366588
-6.994873,105,102.232376
-1.207848,9,102.30211
-10.737482,78,104.282838
-12.232701,131,105.349496
-1.845488,25,105.561191
-19.388374,175,108.705473
-8.672142,87,109.694739
-0.907848,8,109.792977
-11.289325,175,112.938174
-7.385728,133,115.314797
-0.5,2,115.330263
-22.79853,175,117.293647
-17.499662,175,120.360015
-0.5,2,120.370413
-0.307848,6,120.42644
-11.94371,135,121.525332
-9.428987,134,123.936685
-0.607848,7,124.006185
-0.5,2,124.019614
-0.900033,27,124.248581
-12.337454,175,127.608649
-0.5,2,127.629159
-20.618368,175,129.207975
-9.653306,132,131.704102
-7.158495,81,132.351708
-1.845488,25,132.55194
-0.5,2,132.575833
-6.587359,41,134.196891
-0.5,2,134.214165
-4.599213,72,134.804469
-0.307848,6,134.851305
-1.963533,16,134.982447
-2.407848,13,135.094341
-16.311771,175,137.785289
-0.907848,8,137.850714
-1.507848,10,137.941272
-0.607848,7,137.996088
-12.197718,175,139.446503
-3.045488,29,141.028963
-21.488397,175,142.484511
-0.5,2,142.507295
-17.516783,175,145.214147
-4.112554,29,145.462925
-0.907848,8,145.531343
-16.452186,175,148.284843
-17.545295,175,149.74578
-6.431223,95,151.892493
-4.807848,21,152.073583
-0.5,2,152.090587
-0.307848,6,152.139553
-12.440906,175,155.01712
-0.5,2,155.031984
-10.547897,122,156.057469
-3.007848,15,156.174457
-1.095488,23,156.370812
-3.538338,25,156.571528
-0.307848,6,156.627657
-7.828204,64,158.464635
-7.50483,137,159.592747
-1.807848,11,159.68508
