#{"t_start": 1759498024.5472918, "env_id": "None"}
r,l,t
-0.007848,5,0.524834
1.57935,45,0.967948
-0.390942,15,1.114764
-0.007848,5,1.162553
5.057738,133,3.298541
1.081921,11,3.40144
-0.007848,5,3.4459
3.361137,175,6.22272
2.758093,40,6.583724
0.826941,24,6.79035
-0.007848,5,6.834852
1.852293,23,7.036847
6.692549,82,8.362957
5.579612,90,9.925073
1.0329,17,10.083845
9.721576,67,10.671417
5.119195,46,11.731183
-0.007848,5,11.784475
3.614843,96,12.672551
3.905508,92,14.089352
-0.163533,10,14.173456
-0.313143,18,14.338574
3.034518,41,15.407018
-0.007848,5,15.454662
2.451217,80,16.17406
5.314765,117,17.888793
-0.007848,5,17.9374
-0.007848,5,17.981203
2.643278,175,20.923083
1.007116,15,21.051677
-0.007848,5,21.093891
1.081921,11,21.200742
-0.465747,19,21.364966
1.081921,11,21.466827
5.872298,129,23.239707
5.507194,47,24.324584
4.89106,175,26.62714
-0.007848,5,26.680208
0.072556,36,27.036784
-0.390942,15,27.163534
-1.073486,69,28.418734
-0.007848,5,28.462712
-0.007848,5,28.503876
3.944911,72,29.752888
4.197294,175,31.941123
4.592297,77,33.204264
1.976141,27,33.432049
3.085036,175,35.632758
3.311094,128,37.458736
-0.163533,10,37.540504
1.535655,31,37.816886
4.872672,92,39.274916
0.864667,22,39.461538
-0.007848,5,39.505909
-0.007848,5,39.547078
1.407081,175,42.416187
2.954028,49,42.855993
0.040408,44,43.230031
7.46934,175,46.004861
4.780422,128,47.761792
-0.007848,5,47.80394
-0.007848,5,47.847225
-0.007848,5,47.893194
1.0329,17,48.042711
4.764602,175,50.201972
5.296389,156,52.83442
0.382034,27,53.057962
4.921986,175,55.303713
5.341207,175,58.054809
5.830547,113,59.795074
-0.007848,5,59.841819
1.647273,65,60.390827
-0.007848,5,60.440125
-0.007848,5,60.482872
-0.007848,5,60.524991
-0.007848,5,60.56847
4.122987,81,62.041445
4.915861,59,62.607773
-0.163533,10,62.699962
-0.007848,5,62.745213
-0.238338,14,63.52481
3.270635,108,64.499264
-0.007848,5,64.554002
3.501858,117,66.262968
4.065953,49,67.34407
-0.007848,5,67.395203
-0.406386,47,67.837782
6.100661,122,69.530411
1.80961,32,69.806793
-0.007848,5,69.850189
4.221011,175,72.971513
4.570608,97,73.993345
2.043559,29,74.940198
-0.007848,5,74.994101
-0.857361,33,75.311241
-0.163533,10,75.391921
-0.007848,5,75.441635
-0.007848,5,75.494913
-0.007848,5,75.556099
0.644564,20,75.772388
0.596251,33,76.736114
1.081921,11,76.831737
-0.163533,10,76.916673
-1.013315,36,77.249865
-0.007848,5,77.298804
6.634311,74,78.619121
-0.007848,5,78.661963
2.703003,45,79.077695
0.958095,21,79.260064
3.928286,38,80.229319
-0.860386,34,80.518946
0.291207,175,82.703073
-0.163533,10,82.793236
3.069384,139,84.639855
1.007369,175,87.542852
-0.007848,5,87.601914
0.186937,32,87.935859
-0.936631,32,88.293687
-0.007848,5,88.348503
-0.244618,46,89.450132
-0.007848,5,89.504502
4.392915,61,90.222965
-0.212554,16,90.361163
-0.007848,5,90.436743
-0.007848,5,90.488248
2.203356,52,91.666357
3.689072,175,93.821116
0.854512,16,93.958784
-0.007848,5,94.006787
-0.007848,5,94.049779
6.245077,96,95.651881
2.724593,47,96.048438
6.173815,55,97.215108
-0.007848,5,97.257989
2.118119,66,97.850187
-0.007848,5,97.899182
1.233761,47,98.940063
1.873023,129,100.699658
3.342864,121,102.455464
-0.007848,5,102.496383
0.425001,32,102.80682
1.230489,175,105.127497
1.007116,15,105.874029
1.007116,15,106.00422
4.072472,175,108.196743
-0.007848,5,108.246953
-0.007848,5,108.332111
6.144514,175,111.791987
-0.007848,5,111.864379
1.081921,11,112.001387
7.036455,175,114.993487
5.624464,120,117.841003
2.284685,46,118.4061
6.559536,175,122.098985
-0.007848,5,122.165126
1.791887,29,122.516332
4.390219,175,125.034879
-0.007848,5,125.085975
1.820456,32,126.420813
-0.174874,52,127.193719
-0.007848,5,127.248123
2.651413,107,129.382203
3.04413,140,131.342894
0.872909,24,131.559186
-0.007848,5,131.603281
-0.540552,23,131.815345
-0.163533,10,131.902954
-0.007848,5,131.946775
-0.007848,5,132.626054
5.847886,175,135.442275
-0.007848,5,135.502436
7.730487,123,137.32004
-0.007848,5,137.368353
1.081921,11,137.468296
-0.007848,5,137.513892
-0.163533,10,137.606648
0.877215,22,137.812194
6.074257,141,139.812308
5.248686,54,141.038929
4.250418,107,142.94112
-0.007848,5,142.99718
-0.675696,23,143.238484
1.0329,17,143.422818
-0.238338,14,143.570866
0.552298,25,143.856852
2.002993,175,147.054065
0.401871,31,147.378885
1.592634,38,147.784102
-0.007848,5,147.838161
1.081921,11,147.958318
2.047865,27,149.034101
3.961149,175,151.644877
1.081921,11,151.769745
-0.007848,5,151.827305
-0.007848,5,151.87881
-0.238338,14,152.021867
-0.007848,5,152.072167
2.502437,39,153.218906
5.382498,87,154.173183
0.456839,23,154.414186
3.679115,100,156.376799
0.932311,19,156.576869
-0.007848,5,156.629948
-0.007848,5,156.681954
-0.390942,15,157.642919
6.573711,85,158.621671
1.081921,11,158.737017
4.094048,46,159.95241
2.306141,126,161.986844
0.854512,16,162.149066
-0.007848,5,162.200748
-0.007848,5,162.25036
-0.007848,5,162.302938
1.703888,26,162.577276
1.081921,11,162.686425
-0.007848,5,162.738674
-0.007848,5,162.789096
5.323759,82,164.363013
0.443847,34,164.715184
-0.007848,5,164.765293
-0.007848,5,164.814733
-0.007848,5,164.86816
-0.007848,5,164.917806
-0.007848,5,164.970355
-0.007848,5,165.024724
4.094742,175,168.278863
0.854512,16,168.446283
-0.007848,5,168.49597
4.847681,175,171.051791
7.129385,87,172.663551
4.964927,45,173.128687
0.932311,19,173.320702
5.758233,97,175.231145
3.152775,104,177.176989
1.227937,56,177.767681
-0.785581,30,178.811783
0.477493,29,179.105401
-0.007848,5,179.166198
-0.142324,48,179.661601
-0.362164,24,180.670044
4.130392,77,181.558067
1.0329,17,181.754265
-0.007848,5,181.80828
-0.465747,19,182.009087
-0.212554,16,182.904028
3.514877,175,185.424897
-0.007848,5,185.481817
4.589627,89,187.26192
0.448199,58,187.866975
-0.007848,5,187.922297
-0.007848,5,187.978664
-0.007848,5,188.032874
1.081921,11,188.152777
-0.007848,5,188.207258
-0.007848,5,188.258908
-0.007848,5,188.311828
0.779707,20,189.326048
-0.390942,15,189.49816
-0.007848,5,189.55702
4.67297,175,192.583277
-0.212554,16,192.762164
-0.007848,5,192.813849
-0.007848,5,192.872798
-0.007848,5,192.92511
4.177543,125,195.07106
7.002738,74,196.726191
0.261742,28,197.064957
-0.238338,14,197.221004
7.15311,175,201.22114
5.176392,113,202.541926
0.779707,20,203.549002
-0.007848,5,203.600569
2.839534,175,206.249886
2.881513,175,209.024613
2.695238,45,210.18206
2.408147,175,212.492355
4.559417,66,213.862841
4.537598,101,214.839597
3.814474,51,216.201941
-0.007848,5,216.268709
-0.007848,5,216.324675
-0.007848,5,216.380963
5.31586,175,218.807111
-0.007848,5,218.863873
5.534701,175,222.32479
3.531417,175,224.863799
-0.007848,5,224.914777
2.624594,69,226.425947
0.804905,85,227.317827
1.081921,11,227.446691
2.133021,175,230.710628
7.938724,126,232.63556
-0.007848,5,232.684383
4.939583,61,233.264937
6.589324,107,235.127431
-0.007848,5,235.178111
-0.007848,5,235.22892
3.780502,124,237.097222
-0.007848,5,237.142938
1.897865,28,237.413949
0.026468,37,238.417631
-0.007848,5,238.460562
0.457228,30,238.744644
4.624153,175,241.17824
3.515243,175,244.155684
-0.007848,5,244.208173
-0.007848,5,244.253402
-0.212554,16,244.399719
5.51369,175,246.685493
-0.007848,5,246.737409
-0.163533,10,246.828188
-0.007848,5,246.873004
4.257525,175,249.791911
6.772079,135,251.763195
5.429754,175,254.089638
-0.007848,5,254.143079
4.578948,175,257.077765
2.640475,175,259.375325
4.989893,163,261.581184
5.433939,38,262.582088
2.520889,93,263.450269
1.081921,11,263.55322
2.647129,36,264.53075
2.529989,50,264.986679
-0.007848,5,265.032809
0.854512,16,265.181083
6.340834,173,268.150015
-0.007848,5,268.197333
5.334502,161,270.324781
1.081921,11,270.422985
0.255995,175,272.677619
-0.716481,43,273.725877
4.040077,49,274.179029
-0.007848,5,274.225289
4.205344,175,276.810124
4.183732,37,277.848217
-0.007848,5,277.899765
8.843179,101,279.52328
4.225944,42,279.956531
3.691513,118,281.913989
-0.007848,5,281.961507
0.602731,61,282.55488
4.283351,125,284.518985
-0.007848,5,284.569092
0.674417,58,285.866777
5.502024,175,288.357907
1.081921,11,288.464117
-0.007848,5,288.517693
-0.007848,5,288.56532
0.854512,16,288.721225
-0.007848,5,289.525128
-0.007848,5,289.567336
-2.056488,175,292.145483
2.455576,175,294.557662
