train/explained_variance,train/n_updates,train/entropy_loss,time/total_timesteps,train/learning_rate,train/policy_loss,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,train/value_loss,time/iterations,time/fps
-0.13453435897827148,679,-0.660831093788147,2785280,0.00016477166933333333,0.015742994844913483,9085,112.28,-3.1154744625091553,0.20358795093333332,0.32160383462905884,680,306
-0.07474255561828613,699,-0.661493718624115,2867200,0.000163734016,0.011018946766853333,9344,128.87,-3.4338696002960205,0.20222289066666665,0.33830878138542175,700,306
-0.10385382175445557,719,-0.6598550081253052,2949120,0.00016269636266666668,0.021559404209256172,9606,124.31,-3.4942874908447266,0.2008578304,0.33646875619888306,720,306
-0.16211235523223877,739,-0.662272036075592,3031040,0.00016165870933333335,0.014962714165449142,9867,126.41,-3.4784493446350098,0.19949277013333333,0.3342164158821106,740,307
-0.018448948860168457,759,-0.6626349687576294,3112960,0.00016062105600000003,0.014624113216996193,10128,120.24,-3.482771396636963,0.19812770986666667,0.37368056178092957,760,307
-0.14616930484771729,779,-0.6610267162322998,3194880,0.00015958340266666667,0.009939190931618214,10387,121.05,-3.5975828170776367,0.1967626496,0.3272642195224762,780,307
0.021095693111419678,799,-0.6617566347122192,3276800,0.00015854574933333335,0.013927985914051533,10650,129.34,-3.6983368396759033,0.19539758933333334,0.3435904085636139,800,307
-0.1793593168258667,819,-0.6623812913894653,3358720,0.00015750809600000002,0.00992085225880146,10910,115.45,-3.260918617248535,0.19403252906666665,0.3471691310405731,820,307
-0.055970191955566406,839,-0.662456750869751,3440640,0.00015647044266666667,0.01284029334783554,11168,119.95,-3.380054235458374,0.1926674688,0.38349449634552,840,308
-0.059471726417541504,859,-0.6604743003845215,3522560,0.00015543278933333334,0.015961049124598503,11432,110.46,-3.2377569675445557,0.19130240853333333,0.36643627285957336,860,308
-0.12338912487030029,879,-0.6606295108795166,3604480,0.000154395136,0.01972159929573536,11708,120.76,-3.588287353515625,0.18993734826666667,0.39143431186676025,880,307
-0.04945492744445801,899,-0.6615777015686035,3686400,0.00015335748266666666,0.008420055732131004,11983,128.01,-3.695993661880493,0.188572288,0.34508293867111206,900,307
-0.17120122909545898,919,-0.6610003709793091,3768320,0.00015231982933333333,0.013746016658842564,12258,113.97,-3.4333789348602295,0.18720722773333331,0.3616909384727478,920,307
-0.2071702480316162,939,-0.6610608100891113,3850240,0.000151282176,0.020789284259080887,12530,115.5,-3.0312814712524414,0.18584216746666665,0.36133646965026855,940,307
0.008259594440460205,959,-0.6588408350944519,3932160,0.00015024452266666668,0.016613582149147987,12804,112.89,-3.2822909355163574,0.1844771072,0.3311226963996887,960,307
-0.0065288543701171875,979,-0.6610869765281677,4014080,0.00014920686933333335,0.015809841454029083,13076,131.83,-3.5462124347686768,0.18311204693333333,0.3869611322879791,980,306
-0.18517661094665527,999,-0.6615845561027527,4096000,0.000148169216,0.008881096728146076,13349,120.88,-3.2457170486450195,0.18174698666666667,0.35851356387138367,1000,306
0.00887143611907959,1019,-0.6628202795982361,4177920,0.00014713156266666668,0.012044541537761688,13624,121.0,-3.2284088134765625,0.1803819264,0.3150691092014313,1020,306
-0.07055068016052246,1039,-0.6602075099945068,4259840,0.00014609390933333335,0.01631462574005127,13899,117.68,-3.467470645904541,0.17901686613333334,0.2995830476284027,1040,306
-0.2008727788925171,1059,-0.661049485206604,4341760,0.00014505625600000002,0.01409546472132206,14172,119.93,-3.406078577041626,0.17765180586666668,0.37837228178977966,1060,306
-0.23106658458709717,1079,-0.6601965427398682,4423680,0.00014401860266666667,0.016893763095140457,14445,121.7,-3.8895063400268555,0.17628674560000002,0.37457510828971863,1080,306
-0.12688052654266357,1099,-0.6626301407814026,4505600,0.00014298094933333334,0.0020550787448883057,14717,116.27,-3.4309048652648926,0.17492168533333335,0.3319145739078522,1100,306
-0.15546977519989014,1119,-0.6613013744354248,4587520,0.00014194329600000002,0.014780714176595211,14991,122.43,-3.5557258129119873,0.17355662506666666,0.338046133518219,1120,306
-0.24532973766326904,1139,-0.6623523235321045,4669440,0.0001409056426666667,0.016696877777576447,15267,122.08,-3.472766160964966,0.17219156479999997,0.37159255146980286,1140,305
-0.1444031000137329,1159,-0.6624119877815247,4751360,0.00013986798933333334,0.007899671792984009,15539,128.19,-3.159440517425537,0.1708265045333333,0.37530994415283203,1160,305
-0.3494209051132202,1179,-0.6609882116317749,4833280,0.00013883033599999998,0.0167680773884058,15808,114.75,-3.195089817047119,0.16946144426666665,0.33691683411598206,1180,305
-0.09765374660491943,1199,-0.6609483957290649,4915200,0.00013779268266666666,0.01200705673545599,16071,126.55,-3.4424591064453125,0.168096384,0.3590090870857239,1200,305
-0.20306074619293213,1219,-0.6631836295127869,4997120,0.00013675502933333333,0.009679094888269901,16335,121.91,-3.1529505252838135,0.16673132373333333,0.3743760585784912,1220,305
-0.154793381690979,1239,-0.661322832107544,5079040,0.000135717376,0.015626855194568634,16594,137.74,-3.682014226913452,0.16536626346666666,0.3956010937690735,1240,306
-0.04360377788543701,1259,-0.6620512008666992,5160960,0.00013467972266666668,0.0167975053191185,16857,128.97,-3.4718410968780518,0.1640012032,0.31831711530685425,1260,306
-0.09888029098510742,1279,-0.66045081615448,5242880,0.00013364206933333335,0.019891755655407906,17120,124.98,-3.7304680347442627,0.16263614293333334,0.34421706199645996,1280,306
-0.0570908784866333,1299,-0.6613636016845703,5324800,0.00013260441600000002,0.012250369414687157,17381,113.87,-3.3174712657928467,0.16127108266666668,0.3410728871822357,1300,306
-0.027184367179870605,1319,-0.6607487797737122,5406720,0.0001315667626666667,0.013286028988659382,17638,121.85,-3.4185311794281006,0.15990602240000001,0.3449314832687378,1320,306
-0.02596867084503174,1339,-0.6620959639549255,5488640,0.00013052910933333337,0.016587764024734497,17900,125.11,-3.322065830230713,0.15854096213333335,0.33155298233032227,1340,306
-0.15791833400726318,1359,-0.6623291969299316,5570560,0.00012949145600000002,0.012201318517327309,18160,118.25,-3.0374138355255127,0.15717590186666666,0.3509569764137268,1360,306
-0.09770727157592773,1379,-0.6607698202133179,5652480,0.00012845380266666666,0.017455685883760452,18421,120.93,-3.5215137004852295,0.1558108416,0.37595677375793457,1380,306
-0.0722038745880127,1399,-0.6609301567077637,5734400,0.00012741614933333334,0.01653137058019638,18680,121.58,-3.3213515281677246,0.15444578133333334,0.3427594304084778,1400,306
-0.21562445163726807,1419,-0.6608248949050903,5816320,0.000126378496,0.014114975929260254,18940,125.39,-3.4837753772735596,0.15308072106666665,0.41182178258895874,1420,307
-0.030438542366027832,1439,-0.6620134115219116,5898240,0.00012534084266666666,0.012576532550156116,19201,122.64,-3.2969295978546143,0.15171566079999999,0.3293430209159851,1440,307
-0.05605781078338623,1459,-0.6616836786270142,5980160,0.00012430318933333333,0.012015709653496742,19461,128.53,-3.7218985557556152,0.15035060053333332,0.386127769947052,1460,307
-0.18517065048217773,1479,-0.6613869071006775,6062080,0.000123265536,0.006351184099912643,19723,119.29,-3.43686580657959,0.14898554026666666,0.37584903836250305,1480,307
-0.1436382532119751,1499,-0.6597595810890198,6144000,0.00012222788266666668,0.01952916383743286,19982,114.03,-3.2998337745666504,0.14762048,0.35964083671569824,1500,307
-0.08118069171905518,1519,-0.6611019968986511,6225920,0.00012119022933333334,0.017938140779733658,20241,121.75,-3.630466938018799,0.14625541973333334,0.39079058170318604,1520,307
-0.11420536041259766,1539,-0.6612331867218018,6307840,0.000120152576,0.018164293840527534,20500,116.87,-3.3574373722076416,0.14489035946666667,0.3335484564304352,1540,307
-0.07217633724212646,1559,-0.6608936786651611,6389760,0.00011911492266666667,0.011230139061808586,20762,119.54,-3.4383416175842285,0.1435252992,0.34637314081192017,1560,307
-0.09792757034301758,1579,-0.6602134108543396,6471680,0.00011807726933333335,0.016493193805217743,21023,114.52,-3.325105667114258,0.14216023893333332,0.371937096118927,1580,307
-0.20428621768951416,1599,-0.6615848541259766,6553600,0.00011703961600000001,0.010613958351314068,21280,125.95,-3.3480641841888428,0.14079517866666666,0.34815043210983276,1600,307
-0.13291478157043457,1619,-0.6617728471755981,6635520,0.00011600196266666668,0.014736753888428211,21539,125.57,-3.4588239192962646,0.1394301184,0.3568879961967468,1620,308
-0.1393299102783203,1639,-0.6612476110458374,6717440,0.00011496430933333335,0.009513650089502335,21800,123.83,-3.3979973793029785,0.1380650581333333,0.3539707660675049,1640,308
-0.10088229179382324,1659,-0.6629195213317871,6799360,0.000113926656,0.009699803777039051,22061,120.25,-3.1850366592407227,0.13669999786666664,0.37402600049972534,1660,308
-0.08766114711761475,1679,-0.6625856161117554,6881280,0.00011288900266666667,0.009487312287092209,22319,118.64,-3.209664821624756,0.13533493759999998,0.3162379860877991,1680,308
-0.16810786724090576,1699,-0.6611329913139343,6963200,0.00011185134933333333,0.01860828697681427,22581,117.75,-3.4812707901000977,0.13396987733333332,0.37413305044174194,1700,308
-0.10416805744171143,1719,-0.6620875000953674,7045120,0.00011081369600000001,0.019301120191812515,22843,132.31,-3.7401645183563232,0.13260481706666666,0.3259027600288391,1720,308
-0.17901551723480225,1739,-0.6604663133621216,7127040,0.00010977604266666665,0.01826818473637104,23103,128.78,-3.845571517944336,0.1312397568,0.3241383135318756,1740,308
-0.12610197067260742,1759,-0.6613342761993408,7208960,0.00010873838933333333,0.01341551449149847,23362,123.92,-3.483680009841919,0.12987469653333333,0.36879050731658936,1760,308
-0.22511768341064453,1779,-0.6622757911682129,7290880,0.000107700736,0.015011404640972614,23624,118.15,-3.4390342235565186,0.12850963626666667,0.3698092997074127,1780,308
-0.14432168006896973,1799,-0.6621879935264587,7372800,0.00010666308266666666,0.00974055752158165,23884,118.4,-3.3001437187194824,0.127144576,0.3075668513774872,1800,308
-0.07916367053985596,1819,-0.6604199409484863,7454720,0.00010562542933333334,0.014223389327526093,24152,117.96,-3.3604249954223633,0.12577951573333335,0.3348838686943054,1820,308
-0.1360468864440918,1839,-0.6605292558670044,7536640,0.00010458777600000001,0.013230668380856514,24427,120.62,-3.6266863346099854,0.12441445546666666,0.3850283622741699,1840,308
-0.1134868860244751,1859,-0.6609845161437988,7618560,0.00010355012266666667,0.010728759691119194,24702,127.35,-3.6562609672546387,0.1230493952,0.3769798278808594,1860,308
-0.17617690563201904,1879,-0.661327600479126,7700480,0.00010251246933333334,0.006814717780798674,24977,118.76,-3.6591598987579346,0.12168433493333333,0.3350584805011749,1880,308
-0.18002378940582275,1899,-0.6617293357849121,7782400,0.00010147481600000002,0.009989438578486443,25244,127.43,-3.8227856159210205,0.12031927466666667,0.35648804903030396,1900,308
-0.1194382905960083,1919,-0.6624090075492859,7864320,0.00010043716266666666,0.014447369612753391,25514,133.32,-3.7426140308380127,0.11895421440000001,0.3383646607398987,1920,308
-0.003245234489440918,1939,-0.6606910824775696,7946240,9.939950933333334e-05,0.016219768673181534,25785,124.34,-3.656799077987671,0.11758915413333335,0.33448293805122375,1940,308
-0.08759665489196777,1959,-0.6613184213638306,8028160,9.8361856e-05,0.01564648374915123,26059,114.68,-3.238701105117798,0.11622409386666668,0.3640570640563965,1960,308
-0.1905665397644043,1979,-0.661530077457428,8110080,9.732420266666667e-05,0.014336015097796917,26333,118.43,-3.3101720809936523,0.1148590336,0.4237207770347595,1980,307
-0.14307951927185059,1999,-0.6596879959106445,8192000,9.628654933333334e-05,0.014781437814235687,26605,122.03,-3.4960296154022217,0.11349397333333333,0.3476254343986511,2000,307
-0.014688968658447266,2019,-0.6605342626571655,8273920,9.5248896e-05,0.016683688387274742,26878,114.94,-3.254443645477295,0.11212891306666667,0.330241858959198,2020,307
-0.12704133987426758,2039,-0.6626633405685425,8355840,9.421124266666668e-05,0.02157857082784176,27149,125.78,-3.920657157897949,0.1107638528,0.3465353846549988,2040,307
-0.20278394222259521,2059,-0.6606066226959229,8437760,9.317358933333332e-05,0.017855839803814888,27424,113.62,-3.351126194000244,0.10939879253333334,0.3685638904571533,2060,307
-0.010100126266479492,2079,-0.6608452796936035,8519680,9.2135936e-05,0.021534539759159088,27696,126.77,-3.873962640762329,0.10803373226666668,0.333802193403244,2080,307
-0.16640067100524902,2099,-0.6623489260673523,8601600,9.109828266666667e-05,0.016603823751211166,27968,110.52,-2.843998432159424,0.10666867200000002,0.35650670528411865,2100,307
-0.16444146633148193,2119,-0.6613714694976807,8683520,9.006062933333333e-05,0.018620895221829414,28240,120.58,-3.198474168777466,0.10530361173333333,0.38711991906166077,2120,307
-0.21015989780426025,2139,-0.6618260145187378,8765440,8.9022976e-05,0.009291155263781548,28512,125.96,-3.662524700164795,0.10393855146666667,0.38908833265304565,2140,307
-0.0035496950149536133,2159,-0.6616618037223816,8847360,8.798532266666668e-05,0.009759193286299706,28774,117.94,-3.120443820953369,0.1025734912,0.32089582085609436,2160,307
-0.21289992332458496,2179,-0.6612839698791504,8929280,8.694766933333334e-05,0.015005947090685368,29034,119.78,-3.412259817123413,0.10120843093333334,0.3522825837135315,2180,307
-0.04700779914855957,2199,-0.6629962921142578,9011200,8.5910016e-05,0.01863408274948597,29296,120.68,-3.359462022781372,0.09984337066666668,0.3601987957954407,2200,307
-0.049512386322021484,2219,-0.6609454154968262,9093120,8.487236266666666e-05,0.012271510437130928,29555,117.34,-3.387251377105713,0.09847831039999999,0.3616020977497101,2220,307
0.004265427589416504,2239,-0.6621073484420776,9175040,8.383470933333333e-05,0.015679877251386642,29816,121.42,-3.3696393966674805,0.09711325013333333,0.4346460700035095,2240,307
-0.09932804107666016,2259,-0.6620330810546875,9256960,8.279705600000001e-05,0.008990700356662273,30083,127.35,-3.5709362030029297,0.09574818986666664,0.3767758905887604,2260,307
-0.01898825168609619,2279,-0.6606420874595642,9338880,8.175940266666667e-05,0.016602370887994766,30351,124.77,-3.4706525802612305,0.09438312959999998,0.3569018244743347,2280,307
-0.029519319534301758,2299,-0.6613296270370483,9420800,8.072174933333334e-05,0.017018776386976242,30616,114.49,-3.3687856197357178,0.09301806933333331,0.35857832431793213,2300,307
-0.1298539638519287,2319,-0.6608326435089111,9502720,7.968409600000001e-05,0.016922971233725548,30877,127.38,-3.5056960582733154,0.09165300906666665,0.3920837640762329,2320,307
-0.1979762315750122,2339,-0.6610608100891113,9584640,7.864644266666667e-05,0.016602352261543274,31138,116.78,-3.5101494789123535,0.09028794879999999,0.3540078401565552,2340,307
-0.1586902141571045,2359,-0.6594789624214172,9666560,7.760878933333333e-05,0.014122308231890202,31397,125.18,-3.4533002376556396,0.08892288853333333,0.348755419254303,2360,307
-0.059369683265686035,2379,-0.6607999205589294,9748480,7.6571136e-05,0.01736615225672722,31654,120.33,-3.319984197616577,0.08755782826666667,0.3653585612773895,2380,307
-0.04046046733856201,2399,-0.6625723838806152,9830400,7.553348266666667e-05,0.020674973726272583,31916,119.8,-3.4147608280181885,0.08619276799999998,0.3631342947483063,2400,308
-0.10756707191467285,2419,-0.6616460084915161,9912320,7.449582933333334e-05,0.011854466050863266,32178,122.58,-3.3210883140563965,0.08482770773333331,0.396586149930954,2420,308
-0.136871337890625,2439,-0.6610000133514404,9994240,7.3458176e-05,0.01059962622821331,32438,123.23,-3.2007439136505127,0.08346264746666665,0.3079450726509094,2440,308
-0.06706488132476807,2459,-0.6615161895751953,10076160,7.242052266666668e-05,0.004301858134567738,32699,130.64,-3.7457962036132812,0.08209758719999999,0.35394495725631714,2460,308
-0.10274386405944824,2479,-0.6607029438018799,10158080,7.138286933333335e-05,0.0007885228842496872,32959,114.55,-3.2523789405822754,0.08073252693333333,0.3185786306858063,2480,308
-0.16004490852355957,2499,-0.6608179807662964,10240000,7.0345216e-05,0.012325621210038662,33221,126.05,-3.233325719833374,0.07936746666666666,0.36239275336265564,2500,308
-0.14764511585235596,2519,-0.6610215306282043,10321920,6.930756266666667e-05,0.023299388587474823,33479,113.55,-3.178302526473999,0.0780024064,0.3500533103942871,2520,308
-0.12046623229980469,2539,-0.6603397727012634,10403840,6.826990933333334e-05,0.020338360220193863,33742,124.68,-3.6064951419830322,0.07663734613333334,0.3525649905204773,2540,308
-0.09917557239532471,2559,-0.6632688641548157,10485760,6.7232256e-05,0.009203682653605938,34003,123.01,-3.2030725479125977,0.07527228586666665,0.3745267391204834,2560,308
-0.07314813137054443,2579,-0.6621184945106506,10567680,6.619460266666668e-05,0.012309576384723186,34263,122.97,-3.379595994949341,0.07390722559999999,0.3296677768230438,2580,308
-0.13247716426849365,2599,-0.6606329679489136,10649600,6.515694933333335e-05,0.018230771645903587,34522,130.74,-3.465222120285034,0.07254216533333332,0.3645046353340149,2600,308
-0.049732208251953125,2619,-0.6593300104141235,10731520,6.411929600000001e-05,0.01362741831690073,34783,111.53,-3.203127384185791,0.07117710506666666,0.3088936507701874,2620,308
-0.09475493431091309,2639,-0.6613337993621826,10813440,6.308164266666666e-05,0.016434332355856895,35043,117.73,-3.536118268966675,0.0698120448,0.33334168791770935,2640,308
-0.16219162940979004,2659,-0.6603473424911499,10895360,6.204398933333333e-05,0.021708089858293533,35302,119.97,-3.7054803371429443,0.06844698453333334,0.3461936116218567,2660,308
-0.15226590633392334,2679,-0.6629655361175537,10977280,6.1006336e-05,0.010783392935991287,35565,124.95,-3.4024810791015625,0.06708192426666668,0.34979671239852905,2680,308
-0.15502941608428955,2699,-0.6623307466506958,11059200,5.996868266666667e-05,0.0068002669140696526,35828,116.61,-3.469172716140747,0.06571686399999999,0.3729957938194275,2700,308
-0.11107277870178223,2719,-0.6593572497367859,11141120,5.893102933333334e-05,0.012960363179445267,36090,119.3,-3.3538806438446045,0.06435180373333332,0.35484200716018677,2720,308
0.006161391735076904,2739,-0.6602710485458374,11223040,5.7893376000000005e-05,0.02121923118829727,36348,124.94,-3.9525792598724365,0.06298674346666666,0.3406619131565094,2740,308
-0.15400230884552002,2759,-0.6604695916175842,11304960,5.685572266666668e-05,0.01844041980803013,36613,114.02,-3.1235382556915283,0.0616216832,0.31607505679130554,2760,308
-0.2118234634399414,2779,-0.6606159210205078,11386880,5.5818069333333325e-05,0.017106298357248306,36887,123.82,-3.575096368789673,0.06025662293333334,0.3561757802963257,2780,308
-0.03107154369354248,2799,-0.6608679294586182,11468800,5.478041599999999e-05,0.013147889636456966,37156,118.13,-3.5202672481536865,0.058891562666666675,0.3546055555343628,2800,308
-0.08415865898132324,2819,-0.6607368588447571,11550720,5.3742762666666665e-05,0.017913414165377617,37426,107.91,-3.205227851867676,0.05752650240000001,0.3458096385002136,2820,308
-0.12667596340179443,2839,-0.6615261435508728,11632640,5.270510933333333e-05,0.015162361785769463,37702,124.94,-3.5956079959869385,0.05616144213333332,0.3542346656322479,2840,308
-0.14925992488861084,2859,-0.662182092666626,11714560,5.1667456000000006e-05,0.01336061954498291,37977,109.4,-2.8275744915008545,0.05479638186666666,0.3462802767753601,2860,308
-0.11831426620483398,2879,-0.6601651310920715,11796480,5.062980266666667e-05,0.010879317298531532,38255,109.59,-3.107076406478882,0.0534313216,0.3526850938796997,2880,308
-0.18105506896972656,2899,-0.6600393056869507,11878400,4.959214933333334e-05,0.019022835418581963,38532,129.19,-3.714554786682129,0.052066261333333336,0.37606704235076904,2900,308
-0.14337587356567383,2919,-0.6629505753517151,11960320,4.855449600000001e-05,0.008731631562113762,38804,116.83,-3.295426845550537,0.050701201066666673,0.3385394513607025,2920,308
-0.1849832534790039,2939,-0.6614327430725098,12042240,4.751684266666666e-05,0.014768451452255249,39076,122.14,-3.3815927505493164,0.04933614080000001,0.3044140934944153,2940,308
-0.07897484302520752,2959,-0.6633795499801636,12124160,4.647918933333333e-05,0.010518442839384079,39349,111.96,-3.213613986968994,0.04797108053333335,0.3396431803703308,2960,308
-0.26660454273223877,2979,-0.6625708341598511,12206080,4.5441536e-05,0.009681683033704758,39617,113.07,-3.1214261054992676,0.04660602026666666,0.3483976125717163,2980,308
-0.035531044006347656,2999,-0.6603062152862549,12288000,4.440388266666667e-05,0.012535004876554012,39890,130.07,-3.7043137550354004,0.04524096,0.34973663091659546,3000,308
-0.11742293834686279,3019,-0.6620969176292419,12369920,4.336622933333334e-05,0.008624281734228134,40162,123.2,-3.492574691772461,0.043875899733333334,0.3801402449607849,3020,307
-0.23492395877838135,3039,-0.659581184387207,12451840,4.232857600000001e-05,0.017485598102211952,40433,112.0,-3.273104190826416,0.04251083946666667,0.3405340313911438,3040,307
-0.14256560802459717,3059,-0.6616013646125793,12533760,4.1290922666666675e-05,0.015258079394698143,40705,123.2,-3.380547285079956,0.04114577920000001,0.3782643675804138,3060,307
-0.006757259368896484,3079,-0.6608566641807556,12615680,4.025326933333333e-05,0.015734419226646423,40980,118.53,-3.4616222381591797,0.03978071893333335,0.4069666266441345,3080,307
-0.13268673419952393,3099,-0.6604824066162109,12697600,3.9215615999999995e-05,0.010024573653936386,41249,118.02,-3.353743553161621,0.03841565866666666,0.3637930154800415,3100,307
-0.16004562377929688,3119,-0.6629704236984253,12779520,3.817796266666667e-05,0.015889087691903114,41519,121.2,-3.4236159324645996,0.037050598399999995,0.3787108063697815,3120,307
-0.228662371635437,3139,-0.6618531346321106,12861440,3.7140309333333335e-05,0.011870449408888817,41781,120.69,-3.404031753540039,0.035685538133333305,0.3517000675201416,3140,307
0.0024319887161254883,3159,-0.6611021161079407,12943360,3.6102656e-05,0.007172016426920891,42041,125.71,-3.6333303451538086,0.03432047786666664,0.36974793672561646,3160,307
-0.002712726593017578,3179,-0.6603399515151978,13025280,3.5065002666666676e-05,0.01432095281779766,42303,123.27,-3.4820022583007812,0.03295541759999998,0.3917301297187805,3180,307
-0.011355161666870117,3199,-0.661199688911438,13107200,3.402734933333334e-05,0.008424872532486916,42565,123.0,-3.345341205596924,0.03159035733333332,0.32442420721054077,3200,307
-0.14099931716918945,3219,-0.6616765260696411,13189120,3.2989695999999996e-05,0.016647204756736755,42823,116.78,-3.419712543487549,0.030225297066666656,0.36808881163597107,3220,307
-0.16693878173828125,3239,-0.6608904600143433,13271040,3.195204266666666e-05,0.016357174143195152,43083,125.87,-3.609565019607544,0.028860236799999994,0.3615851402282715,3240,308
-0.17914366722106934,3259,-0.6606796979904175,13352960,3.091438933333333e-05,0.013031205162405968,43344,125.8,-3.495849609375,0.027495176533333332,0.3855220377445221,3260,308
