#{"t_start": 1759521088.4073188, "env_id": "None"}
r,l,t
-1.320219,26,1.044667
-0.562923,10,1.138495
-0.2,2,1.158651
-0.2,2,1.177951
-3.950168,175,3.917179
-0.2,2,3.941601
-0.062923,5,3.99165
-0.2,2,4.010504
-0.662923,11,4.119889
0.122661,130,6.090665
-0.634716,13,6.211784
-0.162923,6,6.268455
-0.2,2,6.958315
-0.2,2,6.97858
-0.2,2,6.998131
0.187126,175,9.354907
-0.2,2,9.376972
-0.645209,155,11.623207
-0.2,2,11.647041
-0.262923,7,11.718918
-0.2,2,11.747376
-0.262923,7,11.822004
-1.198404,108,13.620913
-0.593078,81,15.372957
3.376734,130,17.349579
-0.2,2,17.379411
-0.2,2,17.400031
-0.2,2,17.42213
-1.042534,175,19.78003
-0.2,2,19.806185
-0.162923,6,19.86646
-1.735908,95,21.502437
-0.2,2,21.519078
-4.614616,112,23.301905
-0.770234,79,24.068516
