#{"t_start": 1759521088.518709, "env_id": "None"}
r,l,t
-0.2,2,0.699399
-3.610633,175,3.401633
-0.2,2,3.425211
-4.423393,175,5.880996
0.765284,13,5.99784
-0.162923,6,6.052838
-0.2,2,6.073035
-3.371054,175,9.094891
-0.2,2,9.119452
-0.162923,6,9.178771
-0.262923,7,9.242517
-1.856153,152,11.455638
-0.2,2,11.47947
-0.182836,175,14.015008
-0.462923,9,14.894796
-0.162923,6,14.997452
-0.834716,15,15.201402
-0.166416,81,16.036988
-1.928268,175,19.08072
1.853048,175,21.503598
-0.430256,32,21.828628
-0.2,2,21.850272
