#{"t_start": 1759531345.6094582, "env_id": "None"}
r,l,t
0.774522,135,2.601187
0.394123,17,2.737926
-1.578361,14,2.849611
-1.262923,5,2.890331
-0.076077,133,4.640387
-1.534716,10,4.730248
-1.262923,5,4.771307
-1.262923,5,4.810654
1.372378,113,6.384934
-1.063486,169,8.399526
-1.262923,5,8.441583
-1.262923,5,8.485003
1.114893,146,10.353368
1.187442,108,11.929726
1.017806,175,14.690894
-1.262923,5,14.733705
1.275571,75,15.380944
2.667272,144,17.304977
-0.652663,48,18.413587
0.374465,33,18.699419
0.972167,88,20.045029
-1.262923,5,20.085308
-0.444525,61,20.589482
0.294123,18,20.751544
0.565284,11,20.850471
-1.534716,10,21.56819
-1.779628,175,23.723074
-1.534716,10,23.807999
0.233824,175,26.001328
-1.534716,10,26.091973
1.110759,169,28.919494
-1.262923,5,28.960053
-1.262923,5,29.003794
-1.534716,10,29.093938
-2.260122,151,31.037241
-0.51441,157,33.00906
0.561119,54,34.068521
-1.262923,5,34.111531
-1.262923,5,34.155297
-1.534716,10,34.241408
-1.534716,10,34.31943
-1.776574,15,34.459833
-0.542021,34,34.745919
-1.262923,5,34.789099
-0.671546,123,36.511777
-1.262923,5,36.553778
0.734261,175,39.233235
-0.257057,175,41.335935
-1.262923,5,41.389181
-1.28935,175,44.169127
0.179781,21,44.370474
0.718719,175,46.465628
-1.133318,175,48.596533
2.184655,86,49.940103
-1.262923,5,49.980135
-1.262923,5,50.019263
0.714169,169,52.720157
-1.262923,5,52.763215
-1.662728,104,53.630994
0.294123,18,54.402407
-1.262923,5,54.443481
2.277546,175,56.572441
-0.212996,89,57.931407
-2.294922,175,60.255262
1.548419,66,60.830017
-0.416904,49,61.860753
-1.262923,5,61.901621
1.678533,111,63.488285
1.01437,34,63.768353
1.523302,80,65.106322
-1.262923,5,65.151504
1.277718,56,65.64899
2.057802,72,66.98976
1.658529,28,67.250763
2.173096,93,68.709046
1.920956,118,70.378319
-1.262923,5,70.420205
1.991694,73,71.069698
-1.262923,5,71.119951
0.860451,67,72.374906
0.408109,166,74.470342
0.774123,170,76.518029
0.673265,175,79.288991
-1.262923,5,79.336015
0.783074,81,80.041962
0.815273,175,82.919963
-0.480505,70,83.518975
-2.313419,175,86.345558
-2.123034,140,88.215245
0.646626,175,90.34242
-0.363494,173,93.193874
