#{"t_start": 1759531345.431421, "env_id": "None"}
r,l,t
-1.262923,5,0.62299
-1.487116,83,1.472837
1.245472,68,2.948259
1.681488,65,3.503717
1.780261,175,6.2261
-1.578361,14,6.340372
0.465284,12,6.437115
0.540392,31,6.711012
0.565284,11,6.804061
0.723426,22,6.983427
1.908608,60,8.089676
0.941396,84,8.777074
-0.188557,36,9.722612
-0.185686,28,9.961366
-1.534716,10,10.047038
0.008891,70,11.258512
-1.262923,5,11.304187
-0.335481,148,13.243923
-3.167596,175,15.338729
-1.262923,5,15.386958
-1.262923,5,15.432705
0.844963,48,16.498291
-1.262923,5,16.539201
-1.262923,5,16.594488
2.751074,82,17.34103
-1.262923,5,17.386009
-1.262923,5,17.426101
-0.40229,175,20.212178
0.521639,15,20.337121
-1.262923,5,20.379006
0.565284,11,20.466175
-1.820219,19,20.629157
0.365284,13,20.733949
0.565284,11,20.838886
-1.945781,21,21.017839
1.192358,175,23.802119
0.33979,58,24.300665
0.421639,16,24.44407
-0.780454,175,27.407531
-0.849853,103,28.905617
-1.776574,15,29.032745
1.886046,59,29.539107
-1.262923,5,29.581343
0.619648,95,31.049135
0.000752,175,33.164015
-2.286959,30,34.02392
0.200933,20,34.197689
-1.262923,5,34.238041
-1.262923,5,34.281548
1.844137,125,36.01967
-0.223408,45,36.404109
-1.534716,10,36.487692
0.370204,92,37.871823
-1.262923,5,37.912964
-1.262923,5,37.961214
-1.262923,5,38.002835
0.294935,175,40.073463
0.611443,38,41.02151
0.212722,103,41.908952
-0.280064,175,44.7076
1.860638,41,45.058645
0.12388,114,46.636238
-1.262923,5,46.678945
-0.038575,175,48.811388
0.179781,21,49.611189
1.544166,129,51.312217
-1.534716,10,51.395212
-1.262923,5,51.435623
4.356223,90,52.195929
0.279781,20,53.013985
-0.748904,69,53.595318
-1.262923,5,53.638436
-0.659608,33,53.911709
-1.262923,5,53.955113
-1.046219,150,56.501533
1.580409,84,57.184007
-1.288185,98,58.648032
-1.262923,5,58.688546
-1.262923,5,58.731265
0.565284,11,58.821191
1.081841,37,59.967438
-1.262923,5,60.006075
-1.46339,87,60.768163
-1.262923,5,60.815421
-1.384912,132,62.537223
-2.381957,160,65.184141
-0.442725,154,67.258509
-1.262923,5,67.305391
-1.262923,5,67.351256
-0.263173,32,67.638381
