#{"t_start": 1759585017.1749768, "env_id": "None"}
r,l,t
-3.090586,103,3.141876
-2.314795,136,5.357966
-4.105064,123,7.187298
-3.575229,175,16.491339
-0.24075,34,16.978087
-7.308165,175,19.542154
-0.921338,41,20.126821
-6.543827,170,23.298302
-4.84241,175,31.768556
-4.262587,175,34.262321
-1.374009,17,34.501847
1.000812,49,35.17196
-7.098431,175,42.868116
-1.463312,84,44.089901
-0.44075,36,44.624835
0.926061,58,45.455228
-4.804754,161,47.755886
-0.805819,53,48.500632
-0.442347,41,49.104723
-0.377869,135,56.512947
-5.305258,175,59.136218
-3.205489,175,61.764128
-4.782181,175,69.468401
-5.023264,175,71.937653
-2.593397,175,74.384171
-0.096501,29,74.792298
-6.604392,175,86.796874
-4.25998,79,90.921607
-4.835435,175,93.677262
-5.156222,175,101.64298
-2.756958,175,104.128922
-1.991925,175,106.58284
-2.466817,92,107.867286
1.299607,59,113.691358
-6.333747,120,115.239928
-2.280437,109,116.716871
-3.861028,128,118.464533
-0.466041,69,119.418445
-1.204251,51,120.118303
-5.910263,175,127.421571
-1.474252,169,129.71295
-0.670343,54,130.458624
-3.326002,175,137.885827
-0.779199,96,139.14554
-4.188755,175,141.569595
-1.32297,146,143.602653
-6.564366,175,150.877806
-3.659917,54,151.58328
-4.950215,157,153.713676
-3.183446,147,155.771681
-6.624781,175,163.430205
-3.672887,175,165.849585
-0.347896,57,166.668275
-5.426812,75,167.774313
0.476613,49,168.45769
-6.065554,175,176.225137
-1.038487,114,177.899017
-3.761698,122,179.708385
-2.242562,77,180.858995
-2.909767,175,188.397565
-5.291955,115,189.958662
-6.993346,175,192.422068
-2.521534,158,199.999107
-2.235096,175,202.45399
-1.152869,62,203.319385
-5.94574,127,205.135871
-1.151243,86,211.722547
-6.373202,175,214.169161
-5.044546,175,216.69624
-4.067842,175,224.299886
-4.19865,175,226.72999
-2.863499,44,227.357753
-3.684149,124,229.137734
-5.785057,175,236.873101
-1.582349,157,239.029247
-3.572482,175,241.511047
-3.571175,151,249.096245
-1.574009,19,249.352513
-2.296926,76,250.371258
-7.481016,105,251.850173
-5.947737,175,254.366487
-1.038344,120,256.128777
-5.477647,175,263.966351
-6.330842,144,266.035722
-7.317811,175,268.591042
-1.54802,102,275.271919
-2.150112,175,277.734124
-4.361101,175,280.268384
-0.382219,67,281.257565
-1.383119,58,287.445207
-1.892119,83,288.575496
-1.517653,22,288.888887
-6.708098,167,291.280008
-4.670182,125,293.09443
-4.777192,175,300.876551
-4.74658,175,303.40195
-2.258704,119,305.139884
-5.768949,175,312.99561
-2.706453,72,314.004137
-3.971216,175,316.49969
-4.773462,132,318.404649
-5.069783,175,326.242351
-3.719376,88,327.660597
-6.009685,175,330.230009
-2.021338,30,330.659212
2.780336,97,332.069551
-3.556903,175,339.775522
-0.257085,56,340.582291
-4.804823,175,343.083391
-2.173696,175,351.040636
-7.747965,175,353.559058
-0.182175,91,354.891876
-3.021338,40,355.473909
-0.799171,171,363.254734
-2.867031,96,364.572041
-6.188318,175,367.090878
-0.517506,69,368.088225
-6.543639,175,376.010288
-3.806431,169,378.386694
-3.935361,160,380.745041
-0.217653,31,381.193682
-5.356517,138,388.664438
-2.798353,105,390.110173
-4.438307,129,391.960174
-1.759501,57,392.772262
-6.924104,164,395.247398
-3.233171,136,402.59262
-8.347582,175,405.12385
-2.472846,143,407.308905
-3.466284,175,415.535771
-7.252135,175,418.29108
-7.452918,139,420.578407
-5.690312,175,429.026708
-4.091751,175,431.77206
-6.905406,175,434.558118
-4.156174,60,435.524781
-4.077779,100,442.798741
-5.191605,108,444.487177
-0.956174,59,445.41913
-6.663066,175,448.229929
-5.410494,175,456.500969
-4.150511,175,459.230896
-2.15865,175,461.979719
-0.974009,13,462.192398
-2.918465,175,470.205335
-1.621734,61,471.048961
-1.997777,118,472.782031
-5.137439,175,475.37351
-0.323717,175,483.328499
-4.524695,128,485.201192
-4.960665,59,486.08438
-2.272708,175,488.680449
-3.432449,175,496.548431
-1.274009,16,496.770399
-4.619486,175,499.345001
-4.058317,161,501.744785
-8.325596,175,509.522898
-5.945977,129,511.392636
-3.13817,175,513.934798
-5.125123,175,521.858554
-4.278705,113,523.462581
-8.049423,175,526.010117
0.013754,92,527.351641
-1.586201,126,534.565376
-3.19223,43,535.20043
-4.328172,175,537.857583
-3.284824,175,540.520429
-7.201484,129,547.87891
0.359854,28,548.271533
-4.376191,175,550.786892
-1.518469,175,553.433339
-3.225028,139,560.690795
-5.143449,175,563.215424
-4.044717,107,564.81513
-5.103779,103,566.378063
-3.536343,84,572.993131
-1.299282,69,573.977672
-5.563827,165,576.380744
-9.693183,175,578.959148
-0.877369,137,586.270406
-1.163539,81,587.421039
0.133585,99,588.869982
-3.115764,175,591.340532
2.333918,66,597.72349
-2.189048,103,599.179439
-1.052943,76,600.259246
-5.3861,175,602.814059
-4.026252,56,603.659723
-0.34075,45,604.313881
-4.814241,175,611.995378
-4.560654,175,614.464643
-0.361298,36,614.987229
-1.865972,27,615.382956
-6.258201,175,623.320715
-3.886579,175,625.807936
-0.131471,57,626.639909
-2.70261,175,629.193666
1.025991,15,629.418683
0.517494,96,636.309039
-5.414651,175,638.791638
-3.471522,76,639.907906
-4.300628,175,642.480587
-2.277426,78,649.232598
-4.44465,175,651.73226
0.7531,52,652.554417
-2.160936,103,654.077809
-2.610676,87,655.358006
-5.855573,145,662.769653
-5.726003,175,665.345961
-3.446773,175,667.945504
-2.813213,164,675.712246
-5.993758,175,678.257707
-5.135627,175,680.842221
-4.31827,175,688.730318
-1.84075,50,689.43535
-8.237924,175,691.968801
0.582347,23,692.314856
-0.301126,69,693.322482
-5.661072,175,701.19418
-3.585918,104,702.654232
-7.300772,175,705.206288
-6.746381,175,713.251698
-7.049795,175,715.690154
-5.328725,175,718.250234
-2.73337,175,726.555466
-6.166075,175,729.043882
0.825991,17,729.292444
-4.805357,56,730.126861
-0.673189,38,730.709141
-5.268274,128,732.660795
-2.310549,63,733.600079
-1.74075,49,739.632747
0.281065,65,740.538737
-2.04297,175,743.057149
-4.277487,143,745.190081
-5.115441,175,752.947754
0.220067,61,753.827857
-2.917653,26,754.213836
-2.617203,83,755.453435
-2.817653,25,755.814961
-5.278124,175,758.44363
0.804776,76,764.879077
-1.761676,175,767.551748
-5.463499,70,768.667047
