#{"t_start": 1759585016.8651216, "env_id": "None"}
r,l,t
-0.386208,150,4.240794
-4.823801,175,6.974092
-4.490199,137,9.27876
-3.811292,126,17.520111
-1.302038,114,19.15982
0.636786,104,20.838219
-3.114461,123,23.145898
-3.209855,77,24.415073
-4.740355,175,32.774438
-4.692304,175,35.249473
-2.317653,20,35.528892
-4.299457,175,43.231082
0.637152,79,44.373174
-0.686552,59,45.243503
-3.263104,175,47.734352
-4.910921,140,49.750996
-1.782484,100,56.645674
-3.596071,175,59.263086
-3.377348,175,61.875313
-1.674009,10,62.040685
-4.060304,119,69.017134
-8.210341,175,71.424648
-3.852942,175,73.901759
-1.729994,98,75.264715
-3.43594,119,84.720831
-9.56072,175,92.040414
-6.566516,175,94.780898
-5.229955,173,102.63175
-1.174009,15,102.852637
-2.145529,128,104.675195
-1.408684,64,105.574038
0.360575,68,106.526005
-1.623456,129,108.335386
-8.85297,175,115.641357
-4.377385,105,117.069614
-0.421338,36,117.568392
-3.698736,175,119.96583
-2.016248,175,127.295028
-2.146745,62,128.102219
-6.127216,175,130.485188
-6.522865,145,137.539687
-4.912845,175,139.852899
-1.274009,16,140.071464
-2.280182,82,141.200484
-4.233935,143,143.209921
-3.574509,103,149.60236
-0.511697,59,150.357835
-4.82865,140,152.190957
-6.089649,175,154.583352
-0.623109,175,162.266309
-5.563704,175,164.682737
-3.023913,114,166.261507
-2.259586,175,174.122045
-1.074009,14,174.329395
-3.852738,175,176.763224
-2.748136,94,178.132884
-2.441811,117,179.857932
-6.85288,175,187.596102
-5.394329,175,189.889424
-2.892769,152,192.005844
-3.070528,57,192.833981
-5.963361,175,200.640436
-4.455672,175,203.09715
-0.174009,27,203.478358
-2.338906,32,203.916691
-6.070356,175,211.80206
-0.038906,41,212.362608
-2.534276,158,214.582025
-0.716963,39,215.144301
-5.999484,175,217.67329
-2.780533,119,224.46802
-5.581126,175,226.896857
-2.242311,175,229.400651
-2.925181,175,237.14144
-6.370113,175,239.545039
-2.974009,33,240.017038
-0.550453,40,240.587859
0.222931,46,241.232346
-0.747287,134,243.168677
-1.017653,17,243.41951
-8.046697,175,251.222627
-6.171413,175,253.715988
