#{"t_start": 1759585017.5164857, "env_id": "None"}
r,l,t
-6.165748,175,4.053958
-4.860142,175,6.671706
-3.401985,175,15.985415
-6.710155,175,18.475614
-3.269421,143,21.125429
-1.074009,14,21.353558
-3.949237,175,29.980259
-2.091871,146,32.078843
-3.647195,156,34.297298
-4.582851,175,36.805165
-5.681399,127,43.813893
-3.36395,175,46.321016
-4.019855,52,47.074816
-3.299154,165,49.449267
-0.691322,69,55.894233
-2.366618,74,56.981477
-2.456799,165,59.46467
-2.295768,60,60.339451
-4.924286,175,68.211006
-8.585298,175,70.590065
-4.58559,95,71.929224
-2.405819,37,72.467932
-6.232309,175,74.924898
-1.417653,21,80.520259
-6.973395,175,89.023038
-3.161298,32,90.689193
-4.303833,175,93.448246
-2.145746,142,100.958641
-0.366136,73,101.950079
-0.603156,41,102.53868
-6.909785,175,105.016355
-1.043819,62,105.89132
-1.974009,23,106.213155
-0.974009,35,106.700532
-6.969678,150,113.762417
-4.240731,175,116.066208
-4.791466,128,117.817966
-2.107641,91,119.076936
-3.218903,152,126.144892
-1.696716,62,126.927995
-1.974009,13,127.093129
-6.093342,175,129.466018
-1.556868,51,130.171073
1.262686,67,131.131697
1.225991,13,131.31138
-6.428599,175,138.637142
-1.220754,89,139.849154
-5.717447,175,142.302886
-4.346735,175,149.639746
-5.190325,175,151.94956
-6.843291,175,154.346026
-1.774009,21,154.644968
-1.174009,15,154.853529
-5.486939,175,162.515048
-3.99603,117,164.143655
-1.436245,75,165.170739
-0.063499,38,165.706145
-0.799443,107,167.274581
-3.926919,175,175.040184
1.125991,14,175.228194
-3.21826,49,175.936915
-4.27549,111,177.557508
0.725991,18,177.818799
-6.073228,175,180.420655
-0.608455,175,187.975693
-6.04749,175,190.355112
1.436507,81,191.491894
-2.545739,40,192.080559
-4.985927,175,199.890859
-3.292646,59,200.713688
-1.782004,30,201.153782
-7.348637,175,203.589364
-3.93976,99,205.031863
-1.909999,53,211.150696
-4.931915,175,213.580583
-6.219304,175,216.108469
0.395058,32,216.577452
0.318503,79,217.723914
-3.381531,82,223.976336
0.084407,63,224.834399
0.225991,23,225.147888
-5.929779,175,227.636916
-1.574009,19,227.917254
-2.342347,60,228.768543
-4.12068,118,230.448967
-3.520406,85,236.886065
-5.287512,164,239.15197
-1.48255,59,239.99352
-4.048031,175,242.497997
1.132184,30,242.944315
-3.425648,50,249.036384
-9.747774,175,251.450435
-0.013661,51,252.175296
-5.876903,175,254.716581
-8.174124,166,262.469711
-1.01236,60,263.307201
1.125991,14,263.511146
-3.633431,175,266.027532
-2.36242,87,267.293969
-5.622093,175,275.044064
-1.314666,142,277.041677
-6.086416,175,279.559044
-2.253555,69,280.558845
-5.804003,125,287.701269
-0.596501,34,288.168377
-3.419855,36,288.676446
-4.405555,175,291.178386
-1.177823,120,292.932572
-4.617785,175,300.69761
-2.198563,175,303.245797
-4.798154,175,305.751299
-5.519548,175,313.600438
-3.119855,33,314.079207
-2.861298,39,314.626348
-2.948628,135,316.569337
-2.86285,101,318.021746
-3.027248,148,325.49431
-0.685237,71,326.536785
-2.242736,175,329.193773
1.034028,30,329.647913
-0.713309,71,330.668422
0.064748,81,331.843566
-4.9466,175,339.550535
-4.226697,118,341.235975
-2.196501,18,341.485875
-1.221238,111,343.096043
-5.544964,175,351.037146
-5.522198,132,352.945861
-3.189094,125,354.769392
-5.512151,175,357.331497
-4.151159,175,365.07208
-2.645449,175,367.580083
-3.73572,106,369.145542
-9.405953,175,376.970358
-3.72664,159,379.270092
-2.696006,154,381.551189
-4.082595,175,389.468608
-0.453972,39,390.031151
-3.424041,175,392.551671
-5.192212,175,395.19291
-6.643371,175,403.088759
-5.534022,175,405.633221
