#{"t_start": 1759798044.6002946, "env_id": "None"}
r,l,t
-1.628747,12,0.88381
-1.849711,20,1.170428
-1.422476,8,1.266248
-1.522476,9,1.412374
-1.528747,11,1.570569
1.093108,20,1.858006
-1.628747,12,2.03006
-1.528747,11,2.176681
-1.530935,10,2.311898
-1.974188,21,2.582901
1.084422,36,3.108711
-1.928747,15,3.332719
-1.522476,9,3.45767
-1.222476,6,3.533139
-1.937433,20,3.824177
-1.728747,13,4.012846
-1.137433,22,4.309577
-1.528747,11,4.478715
-1.522476,9,4.599339
-1.428747,10,4.745072
-0.457426,50,5.487856
-1.215578,26,5.849607
-2.028747,16,6.076075
-1.428747,10,6.2251
-1.828747,14,6.41889
-1.906892,18,6.67563
-1.322476,7,6.77318
-1.027855,26,7.16
-1.879721,30,7.607916
0.762567,25,7.999183
-1.322476,7,8.11581
-2.492451,27,8.508407
-1.728747,13,8.719975
-1.322476,7,8.815111
-2.228747,18,9.089034
-1.422476,8,9.21515
0.069306,49,9.954736
-2.106892,20,10.264832
-1.528747,11,10.437647
-1.704729,20,10.731422
-2.106892,20,11.041446
-1.322476,7,11.139495
-1.679721,28,11.543835
-1.322476,7,11.637919
-1.628747,12,11.810736
-1.528747,11,11.977855
-1.152332,27,12.364527
-1.557865,30,12.79585
1.350289,20,13.081252
-1.630935,11,13.231167
0.548343,51,13.964516
-1.522476,9,14.098136
-1.330935,8,14.216622
-1.528747,11,14.377074
0.320279,30,14.813056
-1.722476,11,14.97259
-1.728747,13,15.164117
-1.230935,7,15.264118
-1.728747,13,15.451813
-1.522476,9,15.576762
-1.928747,15,26.109649
-1.622476,10,26.237615
-1.601136,34,26.682384
-1.522476,9,26.800466
-0.906892,18,27.029134
-1.528747,11,27.179105
-1.628747,12,27.328967
1.844396,75,28.328957
-2.279721,24,28.666328
-0.272542,63,29.54247
-1.01917,20,29.824408
-1.522476,9,29.953723
-1.422476,8,30.066144
-2.437433,25,30.417414
-1.422476,8,30.528615
1.160162,65,31.445126
-1.828747,14,31.636817
-1.322476,7,31.728576
-2.179721,23,32.056452
-1.422476,8,32.165892
-1.530935,10,32.31068
-1.322476,7,32.409288
-1.191999,24,32.742015
-1.237433,23,33.062842
-2.233847,44,33.682328
0.737844,75,34.741906
-0.257426,50,35.464524
0.823414,48,36.138318
-1.722476,11,36.290355
-1.722476,11,36.448682
1.402908,51,37.1601
-1.322476,7,37.256532
1.08083,21,37.548525
-1.382873,30,37.972931
-1.428747,10,38.11214
-1.522476,9,38.235891
-1.728747,13,38.418222
-1.322476,7,38.517564
-1.528747,11,38.665001
0.299316,37,39.181564
-1.628747,12,39.346011
-1.528747,11,39.500456
-1.230935,7,39.602767
1.225812,21,39.88983
-1.330935,8,40.003129
-1.528747,11,50.113428
-1.430935,9,50.238513
0.879323,68,51.11728
-1.528747,11,51.260302
-1.540055,29,51.625708
-1.230935,7,51.725696
-2.028747,16,51.926987
-1.71917,17,52.155032
-1.828747,14,52.34556
-1.340055,27,52.721364
-1.16191,22,53.015046
-1.728747,13,53.18794
-1.528747,11,53.333447
-1.966551,40,53.891954
-3.502631,63,54.773166
-1.428747,10,54.912817
-1.528747,11,55.063953
-2.279721,24,55.396366
-1.628747,12,55.566803
-1.285037,25,55.91894
0.442135,33,56.376254
-1.630935,11,56.529026
-1.222476,6,56.61112
-1.522476,9,56.734192
-1.222476,6,56.817838
0.029405,37,57.330874
-1.237433,23,57.646637
