#{"t_start": 1759367752.9901357, "env_id": "None"}
r,l,t
-139.110745,600,9.232701
-3.875794,23,9.468414
-128.85475,600,18.132504
-116.828542,600,28.499192
-115.393577,600,37.231328
-0.5,2,37.256742
-0.5,2,37.273499
-131.577302,600,46.451403
-112.500323,600,56.891595
-131.433829,600,65.490912
-0.5,2,65.512363
-0.5,2,65.533137
-0.5,2,65.543564
-0.5,2,65.572095
-0.5,2,65.588239
-121.873936,600,74.052978
-118.473711,600,84.667976
-115.832337,600,93.282425
-0.5,2,93.30608
-124.575733,600,101.909883
-97.974604,495,109.568597
-114.942756,600,120.219122
-124.311448,600,128.876786
-11.128207,56,129.353298
-127.825964,600,139.641214
-30.646563,152,140.941748
-0.5,2,140.962211
-0.5,2,140.983502
-0.5,2,140.999537
-0.5,2,141.018855
-117.155631,600,151.451494
-124.754767,600,159.956214
-124.512721,600,168.493626
-5.075794,27,168.722648
-129.725471,600,178.94234
-0.5,2,178.9609
-0.5,2,178.978775
-0.5,2,178.992805
-0.5,2,179.02019
-121.98023,600,187.681893
-22.206801,112,190.357583
-112.657089,600,199.056137
-117.103694,600,207.801164
-0.5,2,207.821892
-0.5,2,207.83873
-0.5,2,207.853736
-120.585347,600,218.175143
-119.009225,600,226.628443
-117.632261,600,235.250448
-8.296142,40,235.605262
-0.5,2,235.621263
-111.25061,557,245.591829
-125.958996,600,254.537372
-116.678952,600,263.507899
-126.45076,600,274.373925
-116.490934,600,283.652962
-116.890982,600,292.731792
-16.81646,82,295.298942
-119.070894,600,304.529793
-129.037308,600,313.468331
-116.923829,600,323.980287
-0.5,2,324.005161
-0.5,2,324.022175
-121.498803,600,332.887
-0.5,2,332.907964
-126.425696,600,341.837623
-116.671927,600,352.891656
-0.5,2,352.913354
-13.893679,76,353.593599
-113.105785,600,362.307658
-0.5,2,362.335446
-127.643615,600,373.788202
-0.5,2,373.812355
-0.5,2,373.831682
-0.5,2,373.849729
-121.424392,600,382.812639
-0.5,2,382.834349
-0.5,2,382.850722
-0.5,2,382.870561
-120.465073,600,391.853176
-0.5,2,391.873446
-127.663196,600,403.131854
-0.5,2,403.151202
-120.323468,600,411.762987
-0.5,2,411.782011
-121.999999,600,422.521087
-119.853145,600,431.195377
-2.375794,18,431.361869
-52.364131,254,435.354816
-2.075794,17,435.505224
-125.671243,600,444.240039
-14.292729,75,446.702987
-121.537632,600,455.48462
-0.5,2,455.501713
-125.94486,600,464.287018
-42.086017,211,467.865371
-4.475794,25,468.064358
-6.796142,35,468.364126
-0.5,2,468.380643
-0.5,2,468.397559
-0.5,2,468.414881
-0.5,2,468.431652
-119.381191,600,479.549544
-0.5,2,479.572046
-117.925505,600,488.783637
-0.5,2,488.794213
-0.5,2,488.821453
-0.5,2,488.837704
-43.643889,214,492.864503
-69.392819,346,497.743325
-0.5,2,497.768678
-4.775794,26,498.019533
-0.5,2,498.037183
-127.418862,600,508.507704
-129.903815,600,517.266685
-129.945754,600,526.198663
-0.5,2,526.21484
-126.119345,600,536.671854
-0.5,2,536.694858
-0.5,2,536.703155
-0.5,2,536.726076
-0.5,2,536.743213
-113.738668,600,545.323643
-0.5,2,545.337316
-0.5,2,545.359861
-0.5,2,545.369177
-108.618129,600,555.64388
-5.675794,29,555.895482
-120.790224,600,564.832196
-111.984877,600,573.598028
-123.711648,600,584.062882
-110.332554,600,593.387109
-0.5,2,593.404186
-124.413004,600,602.490564
-122.900812,600,613.369605
-129.182233,600,622.439879
-0.5,2,622.459846
-0.5,2,622.473225
-0.5,2,622.492373
