#{"t_start": 1759846427.4571025, "env_id": "None"}
r,l,t
1.478116,81,1.922333
-1.248213,175,4.803931
-1.497522,19,5.123102
1.302478,13,5.343497
-2.1824,175,8.431966
1.306788,42,9.106781
-4.179626,175,12.300025
-1.185533,51,13.304888
-4.758994,175,16.540226
-5.252278,175,30.344434
-1.721982,15,30.564076
-2.984049,175,33.181562
-1.405048,175,35.954503
-1.42366,98,37.505761
0.098516,33,37.991425
0.760475,50,38.725717
0.930498,81,40.035677
-0.186801,77,41.184355
-1.153708,90,42.611919
-0.406619,175,56.397132
-1.34801,175,58.996833
-0.064457,175,61.53865
-1.457977,175,64.244816
-0.545744,68,65.389282
-2.668634,175,68.041088
-2.348552,175,70.728123
-0.453533,126,83.766405
-1.156008,66,84.714959
-0.11586,175,87.424908
0.502478,21,87.747574
-1.605916,63,88.697044
-1.131058,175,91.92498
-1.866171,26,92.389218
-3.636813,175,95.163358
0.339241,55,96.130168
-2.643201,175,99.030829
-2.233683,35,99.605963
2.232871,87,112.290207
0.65287,129,114.32583
-0.747048,79,115.802745
1.202478,14,116.096002
0.587909,42,116.87702
-1.288483,132,119.23366
-2.329964,34,119.847997
1.045306,38,120.594785
-0.290577,152,123.578187
-3.402731,175,126.90203
-0.797522,12,127.120283
-2.078884,39,127.868145
1.026261,96,129.705836
-1.630502,175,150.483057
-1.087144,175,156.394225
2.538851,27,157.250153
1.030121,49,158.484228
0.830537,52,159.784271
-6.517559,109,162.551205
-1.539185,175,167.237673
-0.088407,175,172.087348
-1.799549,65,174.005314
1.046918,78,192.886233
-1.109746,161,197.120883
0.936523,115,199.888946
0.454227,76,201.672942
-0.215617,61,203.068171
-0.535128,175,207.058502
-2.615933,104,209.464474
-3.068735,175,213.457448
-1.533461,131,231.236108
1.426706,80,232.947001
0.67305,47,233.959255
-0.746212,175,237.824133
-2.734425,175,241.787187
0.380188,46,242.819452
0.473444,52,244.018461
1.460475,43,244.948244
0.846902,66,246.452029
1.202478,14,246.801591
0.841306,175,250.881144
0.850604,74,252.837554
0.156339,109,270.195193
-0.754858,137,273.305235
1.76562,53,274.598901
2.943521,62,275.998005
1.59577,175,279.938492
1.922335,69,281.598728
0.098516,33,282.346229
-1.406555,26,282.92447
-2.001484,32,283.662711
2.637036,71,285.28705
1.002478,16,285.66935
1.633875,46,286.908174
-0.12379,55,288.439246
1.946188,175,293.468472
0.932679,66,325.625295
-1.245483,92,329.832722
1.516234,61,332.470145
-0.624115,175,340.578364
1.166317,33,342.112543
-0.697522,11,342.641053
0.878018,21,343.59262
-1.791688,175,351.586151
-1.497522,9,352.006462
-0.403197,65,355.246773
2.002207,81,359.374553
0.975623,57,361.961042
-0.821982,16,362.7154
1.706788,28,363.982147
-0.535134,172,403.282779
1.42958,117,408.590406
-1.086313,64,411.518452
0.551694,72,415.446724
-0.094107,83,419.452194
