#{"t_start": 1759846427.3049872, "env_id": "None"}
r,l,t
1.244418,100,2.360364
-1.189683,67,3.470382
-2.753176,175,6.382099
-5.752237,175,9.463633
-0.161976,51,10.510672
-0.020601,55,11.396858
-1.689262,175,14.792141
-2.301484,34,15.396747
-2.623443,87,16.879441
-2.288511,175,30.685859
-1.893628,175,33.298397
-2.075018,105,35.011512
-3.715807,55,35.849121
-0.319688,150,38.175622
0.702478,19,38.455546
1.237818,31,38.90984
-1.944815,105,40.58562
-0.665716,175,43.314136
-0.130976,52,44.171594
-1.297522,17,44.437324
-2.266171,20,44.755953
1.616523,83,56.973608
-0.045609,175,59.58127
-1.307612,93,60.934165
-0.345003,60,61.834493
-3.015807,38,62.412786
2.308767,107,64.062932
-0.630755,65,65.193552
-1.14743,175,67.830726
-2.847318,175,70.513827
1.553812,117,83.383391
-1.429601,175,85.957395
-1.431744,154,88.413772
0.734474,147,91.09225
-0.178786,73,92.382937
-2.044802,71,93.501206
1.411014,87,94.873885
0.302478,23,95.245771
0.182555,175,98.144989
-2.303863,175,112.34512
-0.294557,175,115.131793
-2.751237,175,118.455135
-2.458256,165,121.516889
0.687926,36,122.203249
-0.058883,53,123.270172
-0.206516,38,124.057962
-0.84142,82,125.610305
-4.470878,175,128.914982
-3.082254,175,148.612016
1.148984,127,152.886613
-0.171968,47,154.425977
1.414863,102,158.041112
-1.397522,18,158.486702
2.661685,64,160.092434
-0.922546,54,161.377283
-1.54598,26,162.084903
-0.464832,165,166.633205
-1.756803,167,171.164014
-2.977708,112,174.296466
-1.797522,12,174.594556
-0.356578,138,195.09477
-0.329462,175,199.496367
2.751198,74,201.248524
0.802478,18,201.66431
-2.111101,175,205.676463
-0.123579,48,206.775008
-1.966171,17,207.143218
0.562355,35,207.947237
-1.288485,175,211.987398
0.322978,37,212.80521
0.613199,175,231.582979
-0.570622,143,234.666193
-0.921982,17,235.041121
-1.702694,148,238.31632
-1.601484,28,238.946395
0.902478,17,239.337145
0.248477,156,242.864001
-0.093327,37,243.711218
0.028032,54,244.910577
0.10271,43,245.866312
-0.297301,175,249.962996
3.239575,175,269.23659
-1.842524,175,273.078629
-0.4862,145,276.45315
0.453251,175,280.416886
1.93198,97,282.696586
-0.764507,66,284.214694
-0.416077,55,285.460613
1.082213,39,286.486202
-0.661241,135,290.095039
-0.701689,175,325.414679
0.14024,68,328.399377
1.140449,126,334.148286
-0.740697,175,342.263
0.508653,31,343.698832
2.037818,34,345.26623
0.405402,132,351.253347
-2.01117,151,358.881253
1.265008,111,363.942904
2.718942,104,368.685106
0.305561,135,406.298671
-0.819028,175,414.829769
0.830961,28,416.247732
0.413228,93,420.814841
-1.697522,11,421.334941
-2.266891,175,429.464926
-0.797522,12,430.05744
1.749491,52,432.498632
1.065651,68,435.894948
1.202478,14,436.538512
1.691504,41,438.459654
1.834806,35,440.110814
1.204836,63,443.068185
1.54866,148,450.014642
1.102478,15,450.732955
1.022506,113,484.754247
0.660293,113,489.800839
1.352857,108,495.17079
1.666282,159,502.609884
-0.52412,75,506.379472
-1.597522,20,507.324991
-2.262315,50,509.866843
1.759155,175,514.846764
0.574812,99,516.743023
0.702478,19,517.106719
0.747193,175,552.818698
-0.014859,75,556.156277
2.370439,131,562.680581
-1.066171,18,563.719557
1.102478,15,564.456859
3.513979,101,569.660767
-1.491347,29,571.235413
-0.441881,84,575.610486
-0.124445,60,578.429874
-0.95254,175,586.22545
0.958048,107,588.899967
0.358132,43,589.59793
0.590846,175,623.35227
0.866073,43,625.374098
1.002478,16,626.243186
0.606788,49,628.98868
0.856398,38,630.860051
0.280719,116,636.559541
3.137027,76,640.457778
-0.590469,175,648.375681
1.522571,89,652.241078
5.634465,87,656.605079
2.770984,58,659.592903
-1.150475,175,667.909998
1.298944,122,701.368018
3.280115,103,705.967453
-1.224546,175,712.490271
0.01871,175,715.98009
-0.446174,175,722.843286
4.420237,51,725.51414
2.983373,91,730.39523
-2.291347,37,732.502546
0.718303,175,771.629063
-0.875225,175,780.498274
0.902478,17,781.279372
2.440178,58,784.482102
0.635827,62,787.269006
2.276506,118,793.23008
2.215698,72,797.068168
1.566688,97,801.912489
1.12686,61,804.91461
0.145459,87,809.367957
1.116349,19,810.522724
2.010041,57,813.398253
1.493661,74,817.204061
0.408653,32,818.823429
-1.197522,16,819.708021
1.102478,15,820.481374
4.748399,121,853.956246
-0.350714,175,856.91801
1.002478,16,857.181081
1.19708,39,857.801053
1.008653,26,858.22808
3.370513,51,859.054025
-1.759618,175,866.905197
1.655421,26,868.395387
0.61253,175,877.127033
0.693008,79,880.698392
-0.097522,27,882.045289
1.966317,25,883.381081
5.521603,102,888.61359
-1.39531,36,918.594283
3.341944,81,921.907993
1.015644,108,927.179212
2.076899,132,933.567302
1.923585,74,937.595744
1.402478,12,938.221671
0.62929,43,940.276994
1.315587,64,943.749165
2.715526,158,951.717217
-0.997522,14,952.470776
1.153144,175,960.349252
0.778018,22,961.341582
0.498728,175,997.563132
-0.697522,11,998.058154
2.995815,175,1006.913013
2.245,76,1010.985396
0.097469,66,1014.43729
1.603367,110,1019.754379
-1.293212,26,1020.969308
0.416349,26,1022.515947
0.001043,175,1031.059956
2.261992,110,1036.481377
0.986599,175,1045.370201
1.402478,12,1046.004556
1.109369,22,1076.690988
2.706671,87,1081.028189
0.036674,92,1085.883998
1.302478,13,1086.547549
0.408653,32,1087.939216
1.594026,89,1092.563023
1.523799,91,1097.334013
1.693484,29,1098.757511
-0.921982,17,1099.634393
1.05057,105,1105.335726
3.518836,51,1108.007297
0.617636,175,1117.065905
1.136205,66,1120.339618
-0.539127,55,1123.058602
3.395761,135,1157.685994
0.314523,146,1163.992289
-1.197522,16,1164.652333
1.202478,14,1165.209721
1.731054,90,1168.794027
-0.128062,175,1172.193971
1.467729,158,1175.730589
2.891431,68,1177.060358
1.706788,28,1177.587651
1.771772,111,1180.315538
-0.897522,13,1180.891445
0.024116,52,1183.344154
2.770443,151,1204.74093
4.667984,99,1206.836134
1.005406,31,1207.527845
1.05318,105,1209.840883
1.035864,114,1212.329699
0.211043,51,1213.527424
1.237593,39,1214.377491
-0.327892,59,1215.677896
1.528004,136,1218.684709
-0.697522,11,1218.940706
1.577711,89,1220.892347
1.211934,36,1221.693105
1.801112,175,1225.577844
1.617859,45,1226.563112
1.302478,13,1241.639796
4.136244,65,1243.019568
3.713456,74,1244.623117
0.650604,66,1246.047541
2.280174,122,1248.67227
3.130843,40,1249.540815
0.347645,175,1253.356625
0.21793,49,1254.427817
-1.702432,175,1258.266285
