#{"t_start": 1758895409.7428997, "env_id": "None"}
r,l,t
12.040012,15,0.587008
5.424233,8,0.679482
11.144747,36,1.073352
8.798171,36,2.053461
7.092786,29,2.390948
14.712624,106,4.636308
9.957586,38,5.690811
7.73216,57,6.92688
24.929742,88,8.602929
3.84635,13,8.765286
4.138364,15,8.973739
4.659926,22,9.795686
6.815071,57,11.027788
4.070106,15,11.19433
4.05361,15,11.361615
3.93169,16,11.544424
37.542564,158,14.824642
4.4846,22,15.104094
5.644865,43,16.060279
8.994785,106,17.639181
4.648724,29,18.386141
5.795431,50,19.359876
3.916764,15,19.513972
3.9148,15,19.67236
8.221957,99,21.582125
181.943815,1465,48.231863
3.871669,15,48.376929
4.28849,22,48.605653
3.859368,15,48.757656
3.885622,31,49.533895
3.859036,15,49.680474
3.846363,15,49.83114
4.601132,29,50.580368
3.192073,8,50.65716
3.831244,15,50.813789
4.472215,29,51.570106
3.53737,19,51.78019
4.555426,29,52.084469
4.430126,29,52.905325
3.798096,15,53.081996
5.728155,57,54.160222
4.162206,22,54.375705
56.97277,477,63.743625
51.43954,548,73.231394
3.71374,15,73.923995
4.709134,36,74.326038
12.974229,123,76.705834
116.739903,1500,102.793356
3.657139,15,103.386918
56.494632,682,114.676827
5.974818,78,116.398595
4.583101,43,116.82874
4.103564,29,117.616141
3.601668,39,118.004719
4.655132,43,118.904567
3.62469,15,119.053009
13.475565,134,121.312077
7.084998,83,123.043693
4.176691,29,123.339505
4.61873,43,124.189341
3.916011,22,124.420417
13.077285,84,125.730615
4.161991,29,126.484163
4.154777,29,126.774228
4.489393,43,127.651607
3.605173,15,127.786573
3.606371,15,127.940671
5.891345,85,129.707986
4.126818,29,129.990658
64.794036,800,143.960845
3.550357,15,144.109877
93.300834,1500,170.14838
4.413458,43,171.066183
5.164182,71,172.296285
3.545228,15,172.456484
3.02497,8,172.989853
4.19728,36,173.369858
3.128624,16,173.540787
4.65171,50,174.507172
4.638631,68,175.677804
3.535618,15,175.837262
76.673677,784,190.179747
3.530299,15,190.334345
3.799134,22,190.572404
3.539337,15,191.194418
4.166316,36,191.566055
3.542767,15,191.727563
4.021358,29,192.477425
5.396484,85,193.843235
5.114285,71,195.074377
3.522384,15,195.245068
82.78857,1500,222.990613
4.651494,50,223.948449
4.388403,43,224.386645
3.789502,22,225.035584
3.102181,16,225.20478
16.929513,97,226.689869
4.6877,14,227.301717
3.800643,22,227.523077
3.799411,22,227.759365
3.542573,15,228.376246
4.39143,43,228.804665
3.532851,15,228.974651
7.503082,49,229.918696
3.53922,15,230.071082
3.716301,75,231.733453
3.804158,22,231.962809
3.925311,29,232.267035
3.531346,15,232.858941
4.557813,11,232.970524
8.169249,37,233.370639
4.018221,29,234.113413
85.767049,1500,260.889906
5.914097,70,262.099383
5.855744,99,264.077425
3.984502,29,264.380543
3.524111,15,264.984447
88.599507,1500,291.197516
6.584238,63,292.286237
2.923442,10,292.387836
3.952567,29,293.139468
4.301202,43,293.578147
2.999793,8,293.664427
3.505532,15,294.277498
105.090477,1494,320.254254
5.523127,25,320.524137
3.500157,15,321.133405
4.858701,26,321.399622
4.537781,50,322.383329
4.535128,50,323.36276
3.836448,29,323.656327
5.299104,85,324.999252
6.07678,113,327.111562
3.920955,29,327.881124
3.487134,15,328.031813
2.931943,10,328.142778
5.697693,31,328.940544
88.822071,1500,356.178
80.92777,1500,383.661256
3.511412,15,384.306175
4.729858,17,384.496863
8.755715,48,385.48873
3.752858,22,385.715273
3.966654,26,386.015102
3.963007,29,386.763241
3.50686,15,386.922892
74.821156,1500,415.424648
3.050958,13,415.56859
4.027037,29,415.88561
3.007411,8,415.977051
3.524344,15,416.635089
3.164477,22,416.891809
80.762893,1500,444.906699
3.862611,29,445.721376
4.216667,36,446.131568
3.51016,15,446.854857
3.052868,13,446.995931
75.487705,1500,474.767122
3.788172,22,475.486147
4.888012,57,476.082452
5.626993,85,477.952907
11.253973,78,479.258679
6.063784,64,480.398826
3.904229,29,480.708355
3.047957,13,481.321999
3.795377,22,481.539616
48.502501,679,493.795742
2.911294,10,493.89662
13.672154,101,495.416834
3.929079,29,496.173315
12.791524,112,498.272334
59.564333,1500,524.691373
4.786994,57,525.762051
3.53994,15,525.908263
4.183838,36,526.738537
3.532001,15,526.891154
3.540905,15,527.051167
3.533191,15,527.208051
3.533682,15,527.8062
3.542776,15,527.959821
3.543233,15,528.119278
3.543689,15,528.274793
3.017209,8,528.365573
3.545091,15,528.996718
3.545545,15,529.140768
5.059985,64,530.283857
3.536597,15,530.442628
3.537081,15,530.597035
4.669152,50,531.563042
4.067054,29,532.340823
75.722661,1500,559.303065
3.526469,15,559.503073
3.89575,29,560.38157
76.750657,1500,587.21513
5.302664,71,588.408366
40.851455,755,601.646472
4.550692,50,602.664214
4.31632,36,603.046358
4.914629,57,604.102678
4.838481,22,604.781106
5.137449,71,606.016653
62.352487,1500,632.574542
4.008375,29,633.378612
3.53716,15,633.53177
3.569443,51,634.530465
4.376072,43,634.977035
3.532076,15,635.60625
59.998079,1500,662.044172
4.12666,36,662.853627
4.977926,64,663.979796
4.723888,57,664.572944
3.148429,22,665.220336
8.829779,70,666.412642
3.526336,15,666.562677
4.952234,64,667.671223
3.007096,8,667.752976
3.516887,15,668.375149
3.36488,39,668.765983
3.531146,15,668.917813
3.774616,22,669.745526
3.520236,15,669.885748
76.489597,1500,695.924591
3.292223,15,696.51473
3.546402,15,696.674687
3.561145,15,696.824958
4.052817,29,697.581494
4.084447,29,697.877487
3.545314,15,698.042195
3.933454,29,698.781445
2.895953,10,698.878479
2.895358,10,698.978346
24.695393,239,703.274579
5.798719,86,704.603857
3.053785,16,704.767434
4.035795,29,705.507669
4.409643,43,705.966309
77.556251,1500,732.50948
4.328386,43,733.398921
47.400901,695,745.301387
4.314849,43,746.194137
65.931445,1500,773.46696
3.066824,16,773.62907
4.360587,43,774.067733
4.349003,43,774.971652
12.837146,125,777.336258
63.087749,1500,803.302386
3.766788,22,803.975793
12.940752,85,805.307686
3.521328,15,805.463818
4.272369,36,806.260624
3.521566,15,806.417142
3.979084,29,807.178339
3.514751,15,807.334734
3.259849,30,807.648155
