#{"t_start": 1758895409.5654697, "env_id": "None"}
r,l,t
8.942906,10,0.700138
8.612562,15,0.878623
8.314002,22,1.113847
7.236178,22,1.929119
4.515212,12,2.071193
7.439531,29,2.406306
16.026602,37,3.301758
6.539718,29,3.66717
4.729924,15,3.871614
6.139844,29,4.681453
10.608616,85,6.326753
3.454312,8,6.433654
3.439304,8,7.051231
272.179171,1500,34.626999
4.950181,11,34.747628
3.265069,10,34.853885
131.787134,1241,57.656964
3.158117,8,57.745132
5.002368,43,58.219105
3.776767,15,58.83098
3.776228,15,58.985912
5.082502,43,59.919103
6.039193,64,61.131451
11.034032,84,62.744869
3.770356,15,62.919331
6.785714,85,64.426698
120.456182,1500,91.705487
130.914762,1500,117.057266
3.633473,15,117.686475
3.073489,8,117.782348
3.633636,15,117.936402
4.664091,43,118.832169
3.627631,15,118.985466
4.081238,29,119.265347
4.631684,43,120.16278
4.780321,43,121.041741
11.994853,89,122.397622
2.981418,10,122.498616
6.004603,85,124.222962
3.062752,8,124.297968
2.974837,10,124.398003
3.914771,22,124.631414
3.386694,31,125.408121
4.471139,36,125.764518
5.2545,64,126.874691
4.053646,29,127.607791
3.106825,13,127.740161
3.902913,22,127.952386
4.149294,29,128.715314
4.586077,43,129.127006
99.659719,1500,155.162282
99.161244,1500,181.500432
4.733522,57,182.596984
3.526194,15,182.755747
3.517578,15,183.398525
6.254495,36,183.756424
88.366114,1500,211.194
3.542763,15,211.360988
90.611343,1500,237.880646
4.775376,57,238.938415
5.018395,64,240.057161
3.528741,15,240.210453
3.528979,15,240.823654
81.954043,1500,267.692459
3.774071,22,267.932708
3.521207,15,268.554196
3.212237,22,268.768582
81.563917,1500,294.898525
3.50614,15,295.514999
4.306091,21,295.72144
6.011732,32,296.052117
3.002945,8,296.573197
9.859687,108,298.164654
4.048093,31,298.947141
4.928302,64,300.079525
4.567701,50,301.054178
3.510028,15,301.213224
3.759314,22,301.44208
3.201732,22,301.674506
4.322858,43,302.605577
4.316352,43,303.517329
3.077331,13,303.647147
3.959207,29,303.945563
3.507128,15,304.556646
3.865748,29,304.863235
4.56834,50,305.812539
3.86771,29,306.12167
4.322678,43,307.026734
4.668971,57,308.06738
4.107936,36,308.446395
3.508553,15,309.053484
6.353042,68,310.210835
6.000815,106,311.768829
4.315944,43,312.688366
3.753565,22,312.926634
3.506378,15,313.511528
3.506951,15,313.688288
3.953803,29,314.002047
4.441534,50,314.967979
3.501557,15,315.131395
3.216479,22,315.811903
3.084682,13,315.94532
7.370824,69,317.101286
3.504152,15,317.25834
4.895138,64,318.36482
3.503467,15,318.522756
3.954814,29,319.251836
3.955049,29,319.557792
4.302271,43,320.434372
3.245162,15,320.605603
3.744932,22,321.288941
3.744953,22,321.519277
3.503302,15,321.667486
3.50075,15,321.834399
3.501077,15,322.446205
4.293752,43,322.89974
4.086692,36,323.72682
2.996632,8,323.800591
89.475654,1500,350.92257
3.504602,15,351.537688
4.652106,57,352.617825
3.50254,15,352.772329
3.861014,29,353.089037
6.001556,22,353.796661
2.93726,10,353.902576
3.499813,15,354.055683
5.041866,61,355.212441
3.502539,15,355.388709
3.757233,22,356.092046
3.505154,15,356.245565
3.756727,22,356.488093
75.373206,1500,384.451109
5.419271,78,385.767148
3.863934,29,386.073701
82.399753,1500,414.519449
4.373221,27,414.824502
3.519465,15,414.999036
10.690401,64,416.189956
3.885839,29,417.012269
4.725167,57,418.135948
3.524424,15,418.302723
3.521228,15,418.486624
4.1482,36,419.478761
4.141362,36,419.880649
3.518543,15,420.569103
4.239045,36,420.968805
5.445223,85,422.459487
5.78817,99,424.535689
4.017187,29,424.886451
4.948485,64,426.077843
5.053464,71,427.862644
3.869031,29,428.167756
4.224417,43,429.117424
70.321806,1500,457.197216
3.006876,8,457.288975
4.720212,57,458.422563
3.770567,22,458.666342
77.550532,1500,486.205867
4.186862,36,486.585449
3.535507,15,487.226912
3.915501,29,487.52416
4.022366,29,488.284244
4.54211,43,488.751521
3.327636,34,489.584482
3.278095,15,489.742002
4.668007,50,490.741734
3.016337,8,490.837003
84.767006,1500,517.230237
4.052067,29,517.986995
80.146809,1500,544.382472
69.075168,1500,572.292517
3.009234,8,572.378495
3.520603,15,572.545064
3.521117,15,572.706334
4.248674,36,573.544586
67.131053,1500,599.718161
68.078661,1500,626.743411
5.093441,37,627.143419
4.005761,29,627.895967
4.374556,43,628.352181
3.535063,15,628.98609
26.06543,263,633.639515
4.757263,57,634.695909
71.116811,1500,661.174383
4.841884,29,661.922457
4.152202,36,662.285871
3.877555,29,663.028862
79.339139,1500,689.203191
4.420477,43,690.115704
18.614821,185,693.375889
4.83305,70,694.527358
3.541375,15,694.684766
3.542437,15,694.837006
87.736939,1500,721.255238
3.52725,15,721.406903
3.087958,19,721.611972
3.892885,29,722.375412
3.532813,15,722.521608
3.907187,29,722.821723
3.010904,8,722.915777
3.530301,15,723.553497
4.969372,71,724.713377
6.177742,106,726.2545
3.77089,22,726.930777
3.510891,15,727.087853
3.257208,15,727.255397
6.029856,106,729.263627
3.972363,29,729.587368
3.974915,29,730.370246
3.519926,15,730.522318
23.397992,206,733.996566
4.319988,43,734.879595
3.506021,15,735.036165
52.450176,612,746.107583
3.964068,29,746.40321
3.76431,22,746.634379
38.45541,475,755.500601
3.133336,22,755.780844
3.522735,15,755.94706
3.523235,15,756.538003
3.524832,15,756.683263
22.673237,261,761.215274
4.356295,43,762.135011
12.766641,99,763.734666
4.521039,11,763.872726
3.524544,15,764.514854
3.53597,15,764.67194
65.471105,1500,791.09447
4.712537,57,792.160984
4.473264,43,793.060831
3.516928,15,793.214903
4.216575,36,794.027553
62.076417,1500,820.52321
13.428981,124,822.822368
5.290482,78,824.099087
3.513549,15,824.272622
5.020589,71,825.959345
7.062082,45,826.41485
4.302814,43,827.339016
3.49789,15,827.497553
4.534746,50,828.497217
5.308951,85,829.857709
4.274297,43,830.771661
5.598168,99,832.728024
3.221448,15,832.901673
4.250211,43,833.347886
3.490007,15,833.972857
17.65175,155,836.534286
2.989443,8,836.622419
4.063893,36,837.482476
72.285196,1500,863.973134
4.525103,50,864.967865
5.638299,99,866.943002
4.161834,36,867.295195
83.977702,1500,894.267962
4.792336,65,895.418359
4.427361,50,895.945472
4.183014,36,896.753369
4.288912,43,897.661256
3.497727,15,897.811952
3.101046,22,898.036851
4.537474,50,899.012624
5.012365,50,900.020451
56.295467,1500,926.386434
3.243278,15,926.54661
3.950062,29,927.274944
6.920793,66,928.392641
3.752337,22,928.622087
3.848453,29,929.374763
3.509011,15,929.521936
4.307233,43,930.422403
4.450966,43,930.912746
3.957195,29,931.653
4.295375,30,931.973799
3.96376,29,932.743682
3.513521,15,932.89023
3.253264,15,933.038589
3.514658,15,933.193805
3.179223,28,933.923922
3.516418,15,934.083916
6.006244,106,936.073517
5.26549,71,937.231963
3.508586,15,937.390844
4.255806,36,938.213611
4.958962,57,938.808417
59.10932,1500,965.483843
63.639271,1500,991.527158
4.000413,29,992.287355
2.894794,10,992.386476
5.132754,71,993.59625
3.012506,8,993.690648
3.533912,15,993.853854
3.536225,15,994.48733
81.470681,1500,1021.008183
4.704744,81,1022.271981
3.015401,8,1022.359246
3.174608,31,1023.124563
4.022772,29,1023.441136
73.194302,1500,1049.73755
3.813908,22,1049.970745
3.02206,8,1050.063715
73.627203,1292,1073.286532
3.539864,15,1073.433814
3.803509,22,1073.667028
3.537917,15,1073.831532
4.025699,29,1074.567065
3.089458,19,1074.766712
4.02115,29,1075.547353
3.0186,8,1075.624407
3.282473,15,1075.789634
3.539251,15,1075.95482
3.019234,8,1076.033471
4.804029,57,1077.133243
4.02629,29,1077.89981
3.0191,8,1077.986766
4.027771,29,1078.315994
68.490892,1500,1104.986527
4.038378,29,1105.293602
4.823525,57,1106.349171
3.815023,22,1106.571954
5.202401,71,1107.797313
8.159588,77,1109.568027
6.869212,127,1111.917774
3.536044,15,1112.094386
61.737455,1371,1136.650734
3.546532,15,1136.809249
4.435487,43,1137.728469
2.895484,10,1137.831511
3.816835,22,1138.566638
3.826141,22,1138.775587
4.049378,29,1139.083435
10.608235,91,1140.918546
5.962627,31,1141.259346
6.170267,99,1143.197272
3.555772,15,1143.349321
4.446404,43,1144.25878
4.31323,36,1144.616104
4.708608,50,1145.581738
3.236529,31,1146.372423
28.686171,269,1151.005622
3.559963,15,1151.167171
5.634991,85,1152.507139
4.843618,57,1153.542402
4.845361,57,1154.580739
3.093847,15,1154.73697
5.989171,65,1155.837702
67.65816,1500,1182.597238
3.529651,15,1182.75276
3.5303,15,1182.909815
3.531203,15,1183.500119
3.909835,29,1183.817295
3.531437,15,1183.966571
4.447083,43,1184.900325
4.378421,43,1185.815983
