train/value_loss,time/total_timesteps,train/ent_coef,train/entropy_loss,train/learning_rate,train/policy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,train/n_updates,time/fps
28.154403686523438,1740800,2.2156693333333335,-0.3429000675678253,0.00035,-0.0071783363819122314,444.81,-48.738162994384766,-4.649162292480469e-06,3422,3400,3399,508
28.813976287841797,1792000,2.2073066666666668,-0.3276296854019165,0.00035,0.04041983187198639,460.6,-48.801177978515625,-3.6954879760742188e-06,3523,3500,3499,508
33.14080810546875,1843200,2.198944,-0.3249417245388031,0.00035,0.021985430270433426,467.93,-51.47944641113281,-1.5497207641601562e-06,3626,3600,3599,508
38.11750793457031,1894400,2.1905813333333333,-0.3332281708717346,0.00035,0.05197694152593613,492.2,-56.281558990478516,-8.106231689453125e-06,3727,3700,3699,508
16.474069595336914,1945600,2.1822186666666665,-0.3191850781440735,0.00035,0.06609666347503662,466.86,-54.1052360534668,-1.4424324035644531e-05,3828,3800,3799,508
34.19068908691406,1996800,2.173856,-0.31499242782592773,0.00035,0.0026764096692204475,487.92,-53.91755294799805,-8.225440979003906e-06,3930,3900,3899,508
29.62245750427246,2048000,2.165493333333333,-0.3280380964279175,0.00035,0.022697225213050842,541.77,-62.69453048706055,-3.2186508178710938e-06,4033,4000,3999,507
41.57692337036133,2099200,2.1571306666666668,-0.3166436553001404,0.00035,-0.001200756523758173,465.38,-52.98902893066406,-8.344650268554688e-07,4135,4100,4099,507
26.09398651123047,2150400,2.148768,-0.33654287457466125,0.00035,0.009479209780693054,490.15,-56.42673873901367,6.318092346191406e-06,4237,4200,4199,507
31.02634048461914,2201600,2.1404053333333333,-0.3335669934749603,0.00035,0.018793724477291107,490.67,-53.27500534057617,-1.1801719665527344e-05,4339,4300,4299,507
36.387786865234375,2252800,2.1320426666666665,-0.33179211616516113,0.00035,0.0005534705705940723,459.69,-47.53213882446289,1.9669532775878906e-06,4440,4400,4399,507
36.4111442565918,2304000,2.1236800000000002,-0.33992627263069153,0.00035,-0.02011464163661003,481.02,-54.929100036621094,-5.4836273193359375e-06,4540,4500,4499,507
41.2533073425293,2355200,2.1153173333333335,-0.3694290518760681,0.00035,-0.004622465930879116,498.85,-55.309024810791016,-3.5762786865234375e-07,4642,4600,4599,507
29.683937072753906,2406400,2.1069546666666668,-0.3251613974571228,0.00035,-0.0005630990490317345,469.71,-49.875038146972656,2.4437904357910156e-06,4742,4700,4699,507
29.387596130371094,2457600,2.098592,-0.3257265090942383,0.00035,-0.012037364766001701,497.48,-57.86839294433594,-9.655952453613281e-06,4841,4800,4799,507
40.49580764770508,2508800,2.0902293333333333,-0.314556360244751,0.00035,0.0012544728815555573,485.07,-54.994815826416016,-5.125999450683594e-06,4942,4900,4899,507
21.264301300048828,2560000,2.0818666666666665,-0.347591370344162,0.00035,0.01845548301935196,481.78,-53.262420654296875,4.112720489501953e-06,5043,5000,4999,507
33.032501220703125,2611200,2.073504,-0.33663520216941833,0.00035,0.002808491699397564,524.52,-59.58462905883789,5.424022674560547e-06,5143,5100,5099,507
49.64717102050781,2662400,2.065141333333333,-0.32233285903930664,0.00035,-0.022201310843229294,533.43,-65.46122741699219,-5.4836273193359375e-06,5242,5200,5199,507
31.241741180419922,2713600,2.0567786666666668,-0.33220726251602173,0.00035,0.03239692747592926,481.64,-55.53645324707031,-1.52587890625e-05,5343,5300,5299,507
37.611427307128906,2764800,2.048416,-0.31407392024993896,0.00035,-0.03245992586016655,479.84,-52.132545471191406,-1.0848045349121094e-05,5444,5400,5399,507
31.748491287231445,2816000,2.0400533333333333,-0.3442617654800415,0.00035,0.015995964407920837,501.55,-55.77566909790039,1.2516975402832031e-06,5545,5500,5499,507
20.32876205444336,2867200,2.0316906666666665,-0.33706042170524597,0.00035,0.004248222801834345,499.57,-56.230098724365234,-2.2649765014648438e-06,5643,5600,5599,508
27.344879150390625,2918400,2.023328,-0.30129215121269226,0.00035,0.00512627512216568,515.93,-62.129493713378906,-2.86102294921875e-06,5744,5700,5699,508
25.816967010498047,2969600,2.0149653333333335,-0.33955296874046326,0.00035,0.005670925602316856,518.65,-60.43531799316406,-5.9604644775390625e-06,5843,5800,5799,508
27.890867233276367,3020800,2.0066026666666668,-0.3370690941810608,0.00035,0.01804792694747448,473.9,-54.68584442138672,1.0728836059570312e-06,5943,5900,5899,508
35.68772506713867,3072000,1.99824,-0.3278326988220215,0.00035,0.020168958231806755,489.22,-55.86180114746094,9.5367431640625e-07,6043,6000,5999,508
34.72715377807617,3123200,1.9898773333333333,-0.3363152742385864,0.00035,0.013188274577260017,498.2,-53.47676086425781,-8.821487426757812e-06,6144,6100,6099,508
28.324665069580078,3174400,1.9815146666666665,-0.3303140103816986,0.00035,-0.003786548040807247,500.93,-55.308006286621094,-3.814697265625e-06,6245,6200,6199,508
48.39592742919922,3225600,1.9731519999999998,-0.3386361002922058,0.00035,0.005658835172653198,484.02,-55.83656311035156,-1.0371208190917969e-05,6346,6300,6299,508
39.16087341308594,3276800,1.9647893333333333,-0.35135340690612793,0.00035,0.01945038139820099,484.5,-54.2811393737793,-5.125999450683594e-06,6446,6400,6399,508
17.358097076416016,3328000,1.9564266666666668,-0.3478957414627075,0.00035,0.005579948425292969,488.54,-55.62238693237305,-1.4781951904296875e-05,6546,6500,6499,508
33.397254943847656,3379200,1.948064,-0.3194313049316406,0.00035,-0.014882286079227924,485.78,-56.707523345947266,2.384185791015625e-07,6647,6600,6599,508
27.86693572998047,3430400,1.9397013333333333,-0.3261168599128723,0.00035,-0.014330685138702393,466.88,-52.92440414428711,-1.1801719665527344e-05,6747,6700,6699,508
35.522064208984375,3481600,1.9313386666666665,-0.33018141984939575,0.00035,0.008246395736932755,479.27,-55.7093620300293,-8.463859558105469e-06,6847,6800,6799,508
25.13430404663086,3532800,1.9229759999999998,-0.33680862188339233,0.00035,-0.03149479627609253,527.48,-59.72307205200195,-2.86102294921875e-06,6951,6900,6899,508
33.388092041015625,3584000,1.9146133333333333,-0.3441421389579773,0.00035,0.021481720730662346,453.87,-48.644874572753906,-5.7220458984375e-06,7052,7000,6999,508
24.058408737182617,3635200,1.9062506666666668,-0.3235500752925873,0.00035,0.021036803722381592,525.33,-62.63734436035156,-1.33514404296875e-05,7160,7100,7099,507
25.66739845275879,3686400,1.897888,-0.32712888717651367,0.00035,-0.01270740944892168,456.33,-50.63481903076172,-4.76837158203125e-06,7260,7200,7199,507
25.912918090820312,3737600,1.8895253333333333,-0.33426475524902344,0.00035,0.050967905670404434,455.86,-46.561946868896484,-1.7881393432617188e-06,7362,7300,7299,507
56.528785705566406,3788800,1.8811626666666665,-0.33576062321662903,0.00035,0.002435478148981929,482.41,-53.859352111816406,1.4901161193847656e-06,7465,7400,7399,507
24.015602111816406,3840000,1.8727999999999998,-0.33172574639320374,0.00035,-0.0053254058584570885,491.07,-54.474952697753906,-8.58306884765625e-06,7570,7500,7499,507
44.31891632080078,3891200,1.8644373333333333,-0.3434748649597168,0.00035,-0.010530146770179272,470.19,-53.72576141357422,-1.3589859008789062e-05,7675,7600,7599,506
30.659687042236328,3942400,1.8560746666666668,-0.35128143429756165,0.00035,-0.03313633054494858,449.7,-50.15312194824219,3.4570693969726562e-06,7778,7700,7699,506
27.378517150878906,3993600,1.847712,-0.31547001004219055,0.00035,0.027708712965250015,458.36,-51.8680419921875,-7.867813110351562e-06,7886,7800,7799,506
39.632957458496094,4044800,1.8393493333333333,-0.33434581756591797,0.00035,-0.014167013578116894,487.9,-54.46540832519531,-4.172325134277344e-06,7991,7900,7899,506
22.788818359375,4096000,1.8309866666666665,-0.3578985631465912,0.00035,0.038167908787727356,473.35,-52.53383255004883,5.602836608886719e-06,8093,8000,7999,506
28.78944969177246,4147200,1.8226239999999998,-0.3379979729652405,0.00035,0.006724080070853233,494.94,-57.27973175048828,-4.887580871582031e-06,8196,8100,8099,505
31.052213668823242,4198400,1.8142613333333333,-0.3352137506008148,0.00035,0.007969462312757969,496.17,-56.86884307861328,-4.5299530029296875e-06,8300,8200,8199,505
26.058446884155273,4249600,1.8058986666666668,-0.33773118257522583,0.00035,0.004864256829023361,471.53,-50.45315933227539,-4.76837158203125e-06,8403,8300,8299,505
43.744873046875,4300800,1.797536,-0.3642682433128357,0.00035,-0.025817524641752243,482.09,-52.50038528442383,3.516674041748047e-06,8505,8400,8399,505
37.8941650390625,4352000,1.7891733333333333,-0.3344807028770447,0.00035,0.022165924310684204,512.12,-60.63542938232422,-5.364418029785156e-06,8611,8500,8499,505
25.049991607666016,4403200,1.7808106666666665,-0.31315886974334717,0.00035,-0.002903176471590996,446.07,-49.850189208984375,8.940696716308594e-07,8712,8600,8599,505
30.433155059814453,4454400,1.7724479999999998,-0.3242942690849304,0.00035,-0.024965401738882065,524.75,-61.148963928222656,-1.2278556823730469e-05,8814,8700,8699,505
33.42908477783203,4505600,1.7640853333333333,-0.3409225046634674,0.00035,-0.01887432113289833,463.78,-53.64712905883789,-9.894371032714844e-06,8914,8800,8799,505
35.420875549316406,4556800,1.7557226666666668,-0.3425270915031433,0.00035,0.021517742425203323,415.28,-42.17817306518555,-8.344650268554688e-06,9016,8900,8899,505
22.435062408447266,4608000,1.74736,-0.31534066796302795,0.00035,-0.003078955225646496,474.04,-52.64558410644531,7.987022399902344e-06,9118,9000,8999,505
48.56019592285156,4659200,1.7389973333333333,-0.31848135590553284,0.00035,0.015441209077835083,453.08,-45.252803802490234,-1.0251998901367188e-05,9220,9100,9099,505
26.40684700012207,4710400,1.7306346666666665,-0.3290162682533264,0.00035,0.017777252942323685,459.26,-45.756629943847656,-3.814697265625e-06,9326,9200,9199,505
22.457286834716797,4761600,1.7222719999999998,-0.3447229862213135,0.00035,0.011223987676203251,475.42,-54.597782135009766,-3.6954879760742188e-06,9427,9300,9299,505
42.297237396240234,4812800,1.7139093333333333,-0.32927966117858887,0.00035,0.010462289676070213,469.67,-54.662567138671875,6.67572021484375e-06,9530,9400,9399,504
41.1693115234375,4864000,1.7055466666666668,-0.34064561128616333,0.00035,-0.015131344087421894,507.49,-57.54372024536133,8.463859558105469e-06,9630,9500,9499,505
26.353038787841797,4915200,1.697184,-0.3364418148994446,0.00035,0.010521071963012218,467.82,-51.15183639526367,-4.410743713378906e-06,9734,9600,9599,504
25.700397491455078,4966400,1.6888213333333333,-0.347277969121933,0.00035,0.015810880810022354,524.31,-65.22090911865234,4.649162292480469e-06,9836,9700,9699,504
48.65819549560547,5017600,1.6804586666666665,-0.3163456916809082,0.00035,-0.009277655743062496,474.88,-52.317115783691406,-2.384185791015625e-06,9936,9800,9799,504
30.654376983642578,5068800,1.6720959999999998,-0.33765727281570435,0.00035,-0.0008075009100139141,474.07,-51.319862365722656,-9.5367431640625e-06,10042,9900,9899,504
31.629072189331055,5120000,1.6637333333333333,-0.33961737155914307,0.00035,-0.009262951090931892,464.72,-51.808109283447266,-6.318092346191406e-06,10145,10000,9999,504
23.903005599975586,5171200,1.6553706666666668,-0.3340737223625183,0.00035,0.0042426129803061485,463.07,-52.942298889160156,1.2516975402832031e-06,10247,10100,10099,504
32.0606803894043,5222400,1.647008,-0.32500526309013367,0.00035,0.018116021528840065,441.74,-47.515663146972656,-9.059906005859375e-06,10347,10200,10199,504
22.065509796142578,5273600,1.6386453333333333,-0.34271788597106934,0.00035,-0.022644266486167908,433.97,-44.952239990234375,-9.894371032714844e-06,10451,10300,10299,504
41.68708038330078,5324800,1.6302826666666665,-0.3268977999687195,0.00035,-0.031507764011621475,498.49,-59.14067459106445,1.430511474609375e-06,10553,10400,10399,504
62.387847900390625,5376000,1.6219199999999998,-0.341300904750824,0.00035,-0.015626002103090286,471.88,-51.776981353759766,4.351139068603516e-06,10656,10500,10499,504
27.966318130493164,5427200,1.6135573333333333,-0.34151601791381836,0.00035,0.05244612321257591,478.94,-53.39461898803711,-8.463859558105469e-06,10757,10600,10599,504
18.746036529541016,5478400,1.6051946666666668,-0.3591524362564087,0.00035,0.019487813115119934,518.57,-58.6325569152832,7.867813110351562e-06,10858,10700,10699,504
19.93572998046875,5529600,1.596832,-0.3317592442035675,0.00035,0.00983494520187378,486.06,-54.80528259277344,-4.887580871582031e-06,10959,10800,10799,504
23.93956756591797,5580800,1.5884693333333333,-0.3461299240589142,0.00035,-0.00852799043059349,521.99,-58.6461296081543,-9.894371032714844e-06,11058,10900,10899,504
21.918195724487305,5632000,1.5801066666666665,-0.3400556743144989,0.00035,-0.0017550066113471985,481.37,-52.224884033203125,-9.417533874511719e-06,11161,11000,10999,504
29.730979919433594,5683200,1.5717439999999998,-0.3343755602836609,0.00035,-0.0011753235012292862,481.66,-54.00779724121094,4.5299530029296875e-06,11262,11100,11099,504
30.753665924072266,5734400,1.5633813333333333,-0.33743971586227417,0.00035,-0.0021563218906521797,498.09,-57.68375015258789,-3.933906555175781e-06,11362,11200,11199,504
38.187156677246094,5785600,1.5550186666666668,-0.3381381630897522,0.00035,0.0024854764342308044,479.33,-55.06394958496094,-8.702278137207031e-06,11463,11300,11299,504
48.90266799926758,5836800,1.546656,-0.33418598771095276,0.00035,-0.021635696291923523,498.09,-56.66573715209961,3.7550926208496094e-06,11564,11400,11399,504
47.69000244140625,5888000,1.5382933333333333,-0.34309399127960205,0.00035,-0.00944637693464756,469.17,-51.69541931152344,3.5762786865234375e-07,11664,11500,11499,504
13.13138198852539,5939200,1.5299306666666665,-0.3377913236618042,0.00035,0.0053571248427033424,484.05,-55.86921691894531,-8.463859558105469e-06,11763,11600,11599,504
33.651710510253906,5990400,1.5215679999999998,-0.3272112011909485,0.00035,-0.007027142681181431,504.15,-58.445594787597656,-1.728534698486328e-05,11866,11700,11699,504
25.919780731201172,6041600,1.5132053333333333,-0.3420788645744324,0.00035,0.026361636817455292,474.32,-53.616729736328125,7.152557373046875e-07,11968,11800,11799,504
37.226226806640625,6092800,1.5048426666666668,-0.3354460597038269,0.00035,-0.0015836451202630997,452.06,-48.746337890625,-2.384185791015625e-06,12069,11900,11899,504
34.6872444152832,6144000,1.4964799999999998,-0.3478522002696991,0.00035,0.011007166467607021,473.76,-50.236270904541016,3.0994415283203125e-06,12169,12000,11999,504
37.270408630371094,6195200,1.4881173333333333,-0.33921587467193604,0.00035,-0.014918316155672073,473.97,-51.6359748840332,3.814697265625e-06,12269,12100,12099,504
27.205041885375977,6246400,1.4797546666666666,-0.3290651738643646,0.00035,0.007389409933239222,457.54,-50.05438995361328,7.450580596923828e-06,12371,12200,12199,504
31.78545379638672,6297600,1.471392,-0.3664976954460144,0.00035,-0.0392875149846077,467.68,-50.592315673828125,-5.4836273193359375e-06,12471,12300,12299,504
41.536651611328125,6348800,1.4630293333333333,-0.3450847566127777,0.00035,-0.004236333072185516,518.33,-60.11085891723633,-3.5762786865234375e-06,12576,12400,12399,504
35.19872283935547,6400000,1.4546666666666666,-0.34627214074134827,0.00035,-0.007686641067266464,452.39,-50.912078857421875,-2.0265579223632812e-06,12676,12500,12499,504
46.79265213012695,6451200,1.4463039999999998,-0.3616622984409332,0.00035,-0.033819276839494705,443.32,-48.080379486083984,-1.7881393432617188e-06,12775,12600,12599,504
37.15148162841797,6502400,1.4379413333333333,-0.34350889921188354,0.00035,0.021893568336963654,541.16,-63.851951599121094,-2.9802322387695312e-06,12875,12700,12699,505
19.198171615600586,6553600,1.4295786666666666,-0.3686310648918152,0.00035,0.010920313186943531,542.15,-62.62332534790039,-5.0067901611328125e-06,12975,12800,12799,505
30.782676696777344,6604800,1.421216,-0.3303070366382599,0.00035,0.01726585067808628,476.51,-52.516456604003906,4.351139068603516e-06,13076,12900,12899,505
49.739784240722656,6656000,1.4128533333333333,-0.3397076725959778,0.00035,-0.010033886879682541,473.74,-54.641563415527344,-1.7881393432617188e-06,13176,13000,12999,505
25.27108383178711,6707200,1.4044906666666666,-0.3363276720046997,0.00035,0.018930353224277496,503.27,-59.554901123046875,-1.4424324035644531e-05,13279,13100,13099,505
29.208328247070312,6758400,1.3961279999999998,-0.3501351773738861,0.00035,-0.029210343956947327,502.55,-58.315330505371094,3.4570693969726562e-06,13378,13200,13199,505
33.00059509277344,6809600,1.3877653333333333,-0.32426631450653076,0.00035,-0.004268747754395008,424.36,-45.742061614990234,7.748603820800781e-06,13481,13300,13299,505
21.235334396362305,6860800,1.3794026666666666,-0.3241620361804962,0.00035,0.006857696920633316,489.81,-58.238834381103516,-1.4185905456542969e-05,13580,13400,13399,505
24.730255126953125,6912000,1.37104,-0.34094560146331787,0.00035,0.007580323610454798,504.62,-58.924346923828125,-1.3113021850585938e-05,13685,13500,13499,505
34.55517578125,6963200,1.3626773333333333,-0.35310742259025574,0.00035,-0.02173333242535591,531.57,-63.25725555419922,3.7550926208496094e-06,13788,13600,13599,504
30.89229965209961,7014400,1.3543146666666666,-0.32521873712539673,0.00035,0.004741022363305092,463.24,-50.027156829833984,-1.2278556823730469e-05,13887,13700,13699,505
28.754587173461914,7065600,1.3459519999999998,-0.3300004005432129,0.00035,0.048532821238040924,496.42,-56.46341323852539,-1.239776611328125e-05,13989,13800,13799,505
19.12578010559082,7116800,1.3375893333333333,-0.3412513732910156,0.00035,0.013181019574403763,485.52,-55.07692337036133,-1.3470649719238281e-05,14090,13900,13899,505
27.984378814697266,7168000,1.3292266666666666,-0.3470865488052368,0.00035,-0.00021862424910068512,490.24,-52.01509094238281,-1.0132789611816406e-05,14191,14000,13999,505
42.90538024902344,7219200,1.320864,-0.3481105864048004,0.00035,0.02265082858502865,468.78,-51.56846237182617,-2.2649765014648438e-06,14289,14100,14099,505
35.44963455200195,7270400,1.3125013333333333,-0.35687342286109924,0.00035,-0.002749407198280096,523.69,-61.45225143432617,5.543231964111328e-06,14391,14200,14199,505
33.0378303527832,7321600,1.3041386666666666,-0.35170599818229675,0.00035,0.047569677233695984,459.99,-50.926055908203125,-1.6450881958007812e-05,14491,14300,14299,505
29.271331787109375,7372800,1.2957759999999998,-0.35164105892181396,0.00035,-0.011594532988965511,488.86,-54.863704681396484,1.5974044799804688e-05,14591,14400,14399,505
13.076590538024902,7424000,1.2874133333333333,-0.3173653483390808,0.00035,0.007325721438974142,438.0,-48.12885665893555,6.67572021484375e-06,14692,14500,14499,505
24.316360473632812,7475200,1.2790506666666666,-0.3574550747871399,0.00035,-0.015727568417787552,512.1,-56.778778076171875,-1.3113021850585938e-05,14794,14600,14599,505
34.429962158203125,7526400,1.270688,-0.31663793325424194,0.00035,-0.013650881126523018,442.88,-52.14894485473633,-2.6226043701171875e-06,14896,14700,14699,505
33.12419509887695,7577600,1.262325333333333,-0.3556438684463501,0.00035,-0.002171506639569998,471.03,-48.43239212036133,-5.9604644775390625e-06,14995,14800,14799,505
16.7092227935791,7628800,1.2539626666666666,-0.33033716678619385,0.00035,0.03339641913771629,471.14,-52.5870246887207,-5.0067901611328125e-06,15100,14900,14899,505
31.32019805908203,7680000,1.2455999999999998,-0.3251577615737915,0.00035,-0.0008142204023897648,472.07,-52.83742141723633,-3.814697265625e-06,15201,15000,14999,505
27.958541870117188,7731200,1.2372373333333333,-0.35013270378112793,0.00035,-0.016560271382331848,483.07,-53.40283203125,-2.205371856689453e-05,15300,15100,15099,505
48.094581604003906,7782400,1.2288746666666666,-0.3497437536716461,0.00035,-0.008762543089687824,504.6,-58.85313034057617,-7.62939453125e-06,15400,15200,15199,505
37.61009979248047,7833600,1.2205119999999998,-0.33412232995033264,0.00035,-0.003960940521210432,478.17,-53.986446380615234,3.933906555175781e-06,15502,15300,15299,505
22.57794952392578,7884800,1.2121493333333333,-0.3295108675956726,0.00035,0.03440118581056595,517.57,-63.62150955200195,-6.198883056640625e-06,15602,15400,15399,505
27.166748046875,7936000,1.2037866666666666,-0.32931482791900635,0.00035,0.03773924708366394,445.63,-48.633277893066406,1.3470649719238281e-05,15701,15500,15499,505
30.56672477722168,7987200,1.195424,-0.3558921813964844,0.00035,-0.01754530519247055,498.33,-56.337947845458984,2.205371856689453e-06,15805,15600,15599,505
30.92245864868164,8038400,1.1870613333333333,-0.31792113184928894,0.00035,0.007765338756144047,492.79,-55.943660736083984,-6.4373016357421875e-06,15904,15700,15699,505
34.844024658203125,8089600,1.1786986666666666,-0.342795193195343,0.00035,0.007261498831212521,490.65,-55.26463317871094,-5.9604644775390625e-06,16005,15800,15799,505
36.44229507446289,8140800,1.170336,-0.3300909399986267,0.00035,0.02060052752494812,464.16,-50.6137809753418,-9.059906005859375e-06,16105,15900,15899,505
24.13607406616211,8192000,1.161973333333333,-0.34116488695144653,0.00035,0.0044061532244086266,510.37,-55.40316390991211,-1.3113021850585938e-05,16209,16000,15999,505
34.635414123535156,8243200,1.1536106666666666,-0.3275899291038513,0.00035,-0.018651267513632774,525.64,-62.324947357177734,-9.059906005859375e-06,16309,16100,16099,505
31.59197235107422,8294400,1.1452479999999998,-0.3581850528717041,0.00035,0.03609728813171387,518.48,-63.06343078613281,-1.3947486877441406e-05,16409,16200,16199,505
41.46470260620117,8345600,1.136885333333333,-0.3441944718360901,0.00035,0.035944074392318726,516.1,-58.32221603393555,-9.655952453613281e-06,16509,16300,16299,505
27.512462615966797,8396800,1.1285226666666666,-0.3318631649017334,0.00035,-0.009370876476168633,467.85,-52.26335906982422,-8.940696716308594e-06,16610,16400,16399,505
21.925853729248047,8448000,1.1201599999999998,-0.3555701971054077,0.00035,0.024820692837238312,462.92,-51.9393310546875,6.377696990966797e-06,16710,16500,16499,505
41.336997985839844,8499200,1.1117973333333333,-0.32020729780197144,0.00035,-0.0012725801207125187,499.02,-53.951072692871094,-4.0531158447265625e-06,16808,16600,16599,505
34.42000961303711,8550400,1.1034346666666666,-0.3418968915939331,0.00035,0.005374940112233162,476.08,-54.625999450683594,-7.271766662597656e-06,16912,16700,16699,505
24.150606155395508,8601600,1.095072,-0.3348742425441742,0.00035,-0.019317161291837692,513.34,-60.473899841308594,4.708766937255859e-06,17014,16800,16799,505
52.60254669189453,8652800,1.0867093333333333,-0.3576049208641052,0.00035,-0.011297421529889107,515.93,-62.31694030761719,-8.702278137207031e-06,17115,16900,16899,505
13.620513916015625,8704000,1.0783466666666666,-0.3224322199821472,0.00035,0.0369519479572773,515.23,-58.64628601074219,-6.556510925292969e-06,17214,17000,16999,505
21.773948669433594,8755200,1.069984,-0.3178883194923401,0.00035,0.009951961226761341,477.09,-56.93674850463867,1.6689300537109375e-06,17316,17100,17099,505
