train/learning_rate,time/time_elapsed,train/n_updates,train/ent_coef,train/entropy_loss,time/total_timesteps,train/value_loss,time/iterations,train/explained_variance,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/policy_loss
0.00028135488,1941,1079,0.2330656,-0.667402982711792,829440,0.8552063703536987,1080,0.02658635377883911,-1.823191523551941,427,49.33,0.012363649904727936
0.00028083647999999994,1996,1109,0.2325952,-0.6654147505760193,852480,0.884731650352478,1110,0.14756155014038086,-2.148756742477417,427,53.74,-0.0007207893650047481
0.00028031808,2048,1139,0.2321248,-0.6686786413192749,875520,0.8776806592941284,1140,0.021245718002319336,-2.0034360885620117,427,58.28,0.010197551921010017
0.00027979968,2100,1169,0.2316544,-0.6668516993522644,898560,1.044342041015625,1170,0.09231531620025635,-2.0683438777923584,427,64.94,0.018042776733636856
0.00027928127999999995,2151,1199,0.231184,-0.6683553457260132,921600,0.9301644563674927,1200,-0.1183309555053711,-1.9556971788406372,428,48.47,-0.00037896446883678436
0.00027876287999999995,2202,1229,0.2307136,-0.6669117212295532,944640,0.8465962409973145,1230,0.141867995262146,-2.253570318222046,428,60.57,0.012347139418125153
0.00027824448,2253,1259,0.2302432,-0.6691431999206543,967680,0.9450125694274902,1260,-0.014939546585083008,-1.9257375001907349,429,48.41,0.004781798925250769
0.00027772607999999996,2304,1289,0.2297728,-0.6655173301696777,990720,0.9870715141296387,1290,0.04019784927368164,-1.9000697135925293,429,42.83,0.015798363834619522
0.00027720767999999996,2354,1319,0.2293024,-0.6696326732635498,1013760,0.9872405529022217,1320,0.010436594486236572,-2.056180477142334,430,51.28,0.019903335720300674
0.00027668928,2405,1349,0.228832,-0.6671352386474609,1036800,0.9586136341094971,1350,-0.04303264617919922,-1.6538618803024292,430,41.93,0.008230708539485931
0.00027617087999999996,2457,1379,0.2283616,-0.6710388660430908,1059840,0.9492838382720947,1380,-0.11023294925689697,-2.3818893432617188,431,63.82,0.016137685626745224
0.00027565247999999996,2509,1409,0.2278912,-0.6636767983436584,1082880,0.9946989417076111,1410,0.21469050645828247,-2.1466386318206787,431,59.18,0.00626470847055316
0.00027513407999999996,2561,1439,0.2274208,-0.6690728068351746,1105920,0.8523401021957397,1440,0.10639309883117676,-2.0142667293548584,431,53.9,-0.002205411670729518
0.00027461567999999997,2612,1469,0.2269504,-0.6678087711334229,1128960,0.9856414794921875,1470,0.016926467418670654,-2.0148167610168457,432,60.56,0.018554579466581345
0.00027409727999999997,2663,1499,0.22648000000000001,-0.6689967513084412,1152000,0.8255928754806519,1500,0.06013941764831543,-2.049433946609497,432,53.09,0.01910935342311859
0.00027357887999999997,2715,1529,0.2260096,-0.6675511598587036,1175040,0.6822938919067383,1530,0.10239267349243164,-2.360612392425537,432,71.46,0.006109925918281078
0.00027306047999999997,2767,1559,0.2255392,-0.6670424342155457,1198080,0.898274302482605,1560,0.013575971126556396,-2.026312828063965,432,56.25,0.022446125745773315
0.00027254207999999997,2819,1589,0.2250688,-0.6692385673522949,1221120,0.8274688720703125,1590,-0.1939152479171753,-1.875098705291748,433,44.78,0.004999954253435135
0.00027202368,2870,1619,0.2245984,-0.669867217540741,1244160,0.85247802734375,1620,0.12304097414016724,-1.9777116775512695,433,58.28,-0.0020643603056669235
0.00027150528,2922,1649,0.224128,-0.6653964519500732,1267200,0.8917085528373718,1650,-0.14162206649780273,-1.8987481594085693,433,35.1,-0.0075452690944075584
0.00027098688,2972,1679,0.2236576,-0.6676982641220093,1290240,0.7457274198532104,1680,0.0321885347366333,-2.016631603240967,434,53.07,0.01343497633934021
0.00027046848,3023,1709,0.2231872,-0.6657257080078125,1313280,0.9924957156181335,1710,0.13887083530426025,-1.9481643438339233,434,51.07,0.022405613213777542
0.0002699500799999999,3076,1739,0.2227168,-0.6671022772789001,1336320,0.7672556638717651,1740,0.08755505084991455,-2.19789981842041,434,59.65,0.010236826725304127
0.00026943168,3127,1769,0.2222464,-0.6664834022521973,1359360,0.8443278074264526,1770,-0.16992712020874023,-2.3085861206054688,434,67.04,0.015013931319117546
0.00026891328,3180,1799,0.221776,-0.6651284694671631,1382400,0.8008613586425781,1800,-0.04668700695037842,-1.9676765203475952,434,57.76,0.015929270535707474
0.00026839487999999993,3232,1829,0.2213056,-0.6677440404891968,1405440,0.9407081604003906,1830,0.014625191688537598,-2.247368335723877,434,57.11,-0.0003385121817700565
0.00026787648,3283,1859,0.2208352,-0.666206419467926,1428480,0.9322562217712402,1860,0.1873341202735901,-2.1356029510498047,435,55.22,0.027540190145373344
0.00026735808,3333,1889,0.2203648,-0.6630799174308777,1451520,0.9559110403060913,1890,-0.0810767412185669,-2.348076820373535,435,68.81,0.007863307371735573
0.00026683967999999994,3385,1919,0.2198944,-0.6655871272087097,1474560,0.9762484431266785,1920,0.10863226652145386,-1.7869138717651367,435,45.48,0.003204982727766037
0.00026632128,3437,1949,0.219424,-0.6679075956344604,1497600,0.808708667755127,1950,0.0449368953704834,-1.985903024673462,435,60.38,0.011526945047080517
0.00026580288,3487,1979,0.2189536,-0.6683482527732849,1520640,0.7574648857116699,1980,0.1315038800239563,-2.023144483566284,436,48.44,0.020581142976880074
0.00026528447999999994,3540,2009,0.2184832,-0.6667590141296387,1543680,1.0775483846664429,2010,0.08344346284866333,-1.890264868736267,435,48.74,0.015460316091775894
0.00026476608,3592,2039,0.2180128,-0.6642357707023621,1566720,0.8999964594841003,2040,-0.07961499691009521,-2.2072653770446777,436,63.65,0.002433603163808584
0.00026424768,3644,2069,0.2175424,-0.6654245257377625,1589760,1.029577374458313,2070,0.07902002334594727,-2.039267063140869,436,54.24,0.013254337012767792
0.00026372927999999995,3694,2099,0.217072,-0.6658832430839539,1612800,1.0181628465652466,2100,0.08200860023498535,-2.261465311050415,436,56.02,-0.0076942965388298035
0.00026321088,3746,2129,0.2166016,-0.6645461320877075,1635840,1.275226354598999,2130,0.12004828453063965,-1.9147369861602783,436,47.22,0.012873607687652111
0.00026269247999999995,3798,2159,0.2161312,-0.6653864979743958,1658880,0.9674376249313354,2160,0.11947840452194214,-2.083315849304199,436,58.37,0.01325506903231144
0.00026217407999999995,3849,2189,0.21566079999999999,-0.6665087342262268,1681920,0.8970836997032166,2190,0.03625810146331787,-2.117891550064087,436,57.54,0.004392429254949093
0.00026165567999999995,3902,2219,0.2151904,-0.6674679517745972,1704960,0.8649805784225464,2220,-0.018294811248779297,-2.1851863861083984,436,53.86,0.009883049875497818
0.00026113727999999996,3953,2249,0.21472,-0.6674313545227051,1728000,0.7686856985092163,2250,-0.10965406894683838,-2.0175888538360596,437,54.18,0.015523667447268963
0.00026061887999999996,4003,2279,0.2142496,-0.6658528447151184,1751040,0.7217646837234497,2280,-0.2630178928375244,-1.9274795055389404,437,52.75,0.0028932623099535704
0.00026010047999999996,4054,2309,0.2137792,-0.6699892282485962,1774080,0.6252671480178833,2310,0.14628243446350098,-2.02748703956604,437,56.34,-0.0018782000988721848
0.00025958207999999996,4105,2339,0.2133088,-0.6652111411094666,1797120,0.881560742855072,2340,0.08017832040786743,-2.4697396755218506,437,69.8,0.010434232652187347
0.00025906367999999996,4158,2369,0.21283839999999998,-0.6677056550979614,1820160,0.6789128184318542,2370,0.04382467269897461,-1.9724599123001099,437,57.18,0.0080186128616333
0.00025854527999999996,4210,2399,0.212368,-0.6680009365081787,1843200,1.1028988361358643,2400,0.1413480043411255,-1.9563865661621094,437,54.43,0.015003800392150879
0.00025802687999999997,4266,2429,0.21189760000000002,-0.6683542132377625,1866240,1.0900803804397583,2430,-0.08350956439971924,-1.9161475896835327,437,53.31,0.0131364231929183
0.00025750847999999997,4320,2459,0.2114272,-0.6680604815483093,1889280,0.8008354902267456,2460,0.0941610336303711,-1.8686332702636719,437,52.73,0.0037216644268482924
0.00025699007999999997,4371,2489,0.2109568,-0.665453314781189,1912320,0.952288806438446,2490,-0.006624579429626465,-1.8443093299865723,437,50.7,0.018752459436655045
0.00025647167999999997,4423,2519,0.2104864,-0.6623901724815369,1935360,1.0678859949111938,2520,0.15728235244750977,-1.8598642349243164,437,43.54,0.025600746273994446
0.00025595327999999997,4477,2549,0.210016,-0.6682738661766052,1958400,0.9351167678833008,2550,0.08919119834899902,-2.0493526458740234,437,59.78,0.0023789952974766493
0.00025543488,4531,2579,0.2095456,-0.6655457019805908,1981440,1.2214603424072266,2580,0.08531206846237183,-2.0413100719451904,437,49.0,0.010443700477480888
0.00025491648,4585,2609,0.20907520000000002,-0.6646968126296997,2004480,0.6960557699203491,2610,0.09595483541488647,-2.0490071773529053,437,57.18,0.02144647389650345
0.00025439808,4639,2639,0.2086048,-0.6645195484161377,2027520,1.0122344493865967,2640,0.1628739833831787,-2.366140842437744,437,65.31,0.005860259756445885
0.00025387968,4692,2669,0.2081344,-0.6645160913467407,2050560,1.209429144859314,2670,0.10397833585739136,-2.0244977474212646,436,49.33,0.00872753094881773
0.00025336128,4746,2699,0.20766400000000002,-0.6690308451652527,2073600,0.7476934790611267,2700,0.1739235520362854,-2.0084638595581055,436,64.25,0.0013159103691577911
0.00025284288,4800,2729,0.2071936,-0.6680800318717957,2096640,1.2849076986312866,2730,0.017625749111175537,-2.229790687561035,436,52.42,0.00942944549024105
0.00025232447999999993,4857,2759,0.2067232,-0.6623762845993042,2119680,1.0716021060943604,2760,0.18983179330825806,-1.7958619594573975,436,42.21,0.005549573805183172
0.00025180608,4912,2789,0.20625280000000001,-0.665480375289917,2142720,1.0810688734054565,2790,0.11575967073440552,-2.258239984512329,436,60.86,0.003965356852859259
0.00025128768,4966,2819,0.2057824,-0.6668181419372559,2165760,1.107010841369629,2820,0.2006123661994934,-1.894059658050537,436,50.43,0.008150411769747734
0.00025076927999999994,5023,2849,0.205312,-0.6681956648826599,2188800,0.7755298614501953,2850,0.08439129590988159,-1.9903167486190796,435,49.97,0.0004896658356301486
0.00025025088,5076,2879,0.2048416,-0.6667238473892212,2211840,0.9962204694747925,2880,0.10221260786056519,-2.07562255859375,435,50.04,-0.006660954561084509
0.00024973248,5127,2909,0.2043712,-0.6670854091644287,2234880,0.6943766474723816,2910,0.06660842895507812,-2.103929042816162,435,55.81,-6.14138989476487e-05
0.00024921407999999994,5180,2939,0.2039008,-0.6635319590568542,2257920,0.8918660879135132,2940,0.06910258531570435,-1.8986848592758179,435,46.31,0.000783069699537009
0.00024869568,5233,2969,0.2034304,-0.6680259108543396,2280960,1.022125244140625,2970,-0.07345521450042725,-1.9712406396865845,435,50.64,0.002361483871936798
0.00024817727999999994,5285,2999,0.20296,-0.6666110754013062,2304000,0.7832939028739929,3000,-0.021055102348327637,-1.7544270753860474,435,39.7,0.007402697112411261
0.00024765887999999995,5339,3029,0.2024896,-0.669041633605957,2327040,0.783665657043457,3030,-0.10660195350646973,-2.116710901260376,435,65.89,0.008076032623648643
0.00024714048,5390,3059,0.2020192,-0.6647070646286011,2350080,0.7656315565109253,3060,0.15286386013031006,-2.2174103260040283,435,58.8,0.007495056837797165
0.00024662207999999995,5442,3089,0.2015488,-0.6676439046859741,2373120,1.071726679801941,3090,0.11767637729644775,-1.977332353591919,436,59.43,-0.004307726863771677
0.00024610367999999995,5493,3119,0.2010784,-0.6689881086349487,2396160,1.1881368160247803,3120,0.050504207611083984,-2.059077024459839,436,53.17,0.010433124378323555
0.00024558528,5546,3149,0.200608,-0.6655712127685547,2419200,1.0406630039215088,3150,0.1006767749786377,-2.0144951343536377,436,56.97,0.00998380035161972
0.00024506687999999995,5600,3179,0.2001376,-0.6649802923202515,2442240,0.9607512950897217,3180,0.1866765022277832,-2.0416460037231445,436,48.77,0.01809549890458584
0.00024454847999999996,5652,3209,0.1996672,-0.6662021279335022,2465280,0.9385029077529907,3210,0.07943832874298096,-2.279275894165039,436,65.71,0.0034171398729085922
0.00024403007999999996,5704,3239,0.1991968,-0.6690192222595215,2488320,0.906517505645752,3240,0.15471136569976807,-2.150054693222046,436,54.6,0.011013034731149673
0.00024351167999999993,5756,3269,0.1987264,-0.6664668321609497,2511360,0.8508415222167969,3270,0.006428539752960205,-1.9424275159835815,436,46.38,0.010642122477293015
0.00024299327999999996,5810,3299,0.198256,-0.6688999533653259,2534400,0.844578742980957,3300,0.13080072402954102,-2.1770052909851074,436,56.8,0.016852974891662598
0.00024247487999999996,5860,3329,0.1977856,-0.6677319407463074,2557440,0.796679675579071,3330,-0.14489829540252686,-1.9053809642791748,436,45.08,-0.0017241686582565308
0.00024195647999999994,5913,3359,0.1973152,-0.6689519286155701,2580480,0.8420752286911011,3360,-0.01824319362640381,-2.066225051879883,436,52.82,0.009661226533353329
0.00024143807999999997,5966,3389,0.19684480000000001,-0.6636621952056885,2603520,0.8829565048217773,3390,0.15367448329925537,-2.0582199096679688,436,46.33,0.027144720777869225
0.00024091967999999997,6017,3419,0.1963744,-0.6665699481964111,2626560,0.9218920469284058,3420,-0.09248888492584229,-2.0089473724365234,436,53.23,-0.007219777908176184
0.00024040127999999994,6070,3449,0.195904,-0.6647317409515381,2649600,1.036616563796997,3450,0.1670994758605957,-1.956048607826233,436,49.83,0.016971297562122345
0.00023988287999999997,6123,3479,0.19543359999999999,-0.6679865121841431,2672640,0.6590288877487183,3480,0.20712333917617798,-2.0915534496307373,436,61.51,0.011257302016019821
0.00023936447999999995,6175,3509,0.1949632,-0.6672383546829224,2695680,0.869391918182373,3510,-0.010599136352539062,-2.2624571323394775,436,63.18,0.006349655799567699
0.00023884607999999995,6226,3539,0.1944928,-0.6685495376586914,2718720,0.8270939588546753,3540,-0.09629058837890625,-1.861036777496338,436,49.93,0.01403430663049221
0.00023832767999999998,6278,3569,0.1940224,-0.6666150093078613,2741760,0.8630444407463074,3570,0.17226052284240723,-2.2165207862854004,436,58.92,0.006134851835668087
0.00023780927999999995,6330,3599,0.193552,-0.6657592058181763,2764800,0.9540514349937439,3600,-0.03102421760559082,-2.0955567359924316,436,49.58,0.01411222293972969
0.00023729087999999995,6381,3629,0.1930816,-0.6685765981674194,2787840,1.21938955783844,3630,-0.02286839485168457,-2.1343343257904053,436,54.99,0.01221771165728569
0.00023677247999999998,6434,3659,0.1926112,-0.6676123142242432,2810880,0.7025068998336792,3660,0.08685076236724854,-2.228020668029785,436,62.38,0.023154383525252342
0.00023625407999999996,6488,3689,0.1921408,-0.6652543544769287,2833920,0.9700860977172852,3690,0.0804714560508728,-1.8682271242141724,436,50.3,0.019404612481594086
0.00023573567999999996,6540,3719,0.1916704,-0.6700825691223145,2856960,1.1313546895980835,3720,-0.2351762056350708,-2.161129951477051,436,51.12,0.02587907761335373
0.00023521727999999996,6590,3749,0.1912,-0.6668685674667358,2880000,1.0342978239059448,3750,-0.011725664138793945,-2.030228614807129,436,61.88,0.017042677849531174
0.00023469887999999996,6645,3779,0.1907296,-0.6676861643791199,2903040,0.8321551084518433,3780,0.061241090297698975,-2.0938210487365723,436,52.7,0.004202780779451132
0.00023418047999999996,6696,3809,0.19025920000000002,-0.6682050228118896,2926080,1.1488913297653198,3810,0.03090280294418335,-2.186619281768799,436,58.32,0.015518724918365479
0.00023366207999999996,6747,3839,0.1897888,-0.6692396402359009,2949120,1.0971457958221436,3840,0.1808232069015503,-2.0307259559631348,437,54.44,0.006201385520398617
0.00023314367999999994,6799,3869,0.1893184,-0.6665346622467041,2972160,0.903813362121582,3870,0.12324529886245728,-2.072556257247925,437,62.85,0.0034679528325796127
0.00023262527999999997,6851,3899,0.18884800000000002,-0.6626759767532349,2995200,0.9071788787841797,3900,0.048697590827941895,-1.8843438625335693,437,52.22,0.001552437781356275
0.00023210687999999994,6903,3929,0.1883776,-0.6661016345024109,3018240,0.8099566698074341,3930,0.063304603099823,-1.9398530721664429,437,52.8,0.00364597886800766
0.00023158847999999994,6954,3959,0.1879072,-0.6679357290267944,3041280,0.7910432815551758,3960,-0.07488584518432617,-2.025327444076538,437,50.54,0.01292385533452034
0.00023107007999999997,7009,3989,0.18743680000000001,-0.664732813835144,3064320,0.9853066205978394,3990,0.13645535707473755,-1.9202193021774292,437,51.43,0.010914544574916363
0.00023055167999999995,7061,4019,0.1869664,-0.664714515209198,3087360,0.9708318710327148,4020,0.21640551090240479,-1.9754985570907593,437,50.6,-0.004571243189275265
0.00023003327999999995,7115,4049,0.186496,-0.6649945974349976,3110400,0.7554227709770203,4050,-0.04326021671295166,-2.1451728343963623,437,63.58,0.016408469527959824
0.00022951487999999998,7168,4079,0.1860256,-0.6687187552452087,3133440,0.8308872580528259,4080,-0.0531156063079834,-2.3502540588378906,437,64.4,0.012367195449769497
0.00022899647999999995,7220,4109,0.1855552,-0.6669968366622925,3156480,0.6922361850738525,4110,-0.018773317337036133,-2.1710927486419678,437,66.85,-0.003738043364137411
0.00022847807999999995,7273,4139,0.1850848,-0.6669634580612183,3179520,0.9186395406723022,4140,0.09090501070022583,-2.32247257232666,437,58.02,0.009212772361934185
0.00022795967999999998,7324,4169,0.1846144,-0.6677265167236328,3202560,0.9448325037956238,4170,-0.1374967098236084,-1.9836540222167969,437,57.49,0.0051126605831086636
0.00022744127999999996,7379,4199,0.184144,-0.6667299270629883,3225600,1.148009181022644,4200,0.058666884899139404,-1.9935625791549683,437,50.59,0.00852973386645317
0.00022692287999999996,7431,4229,0.1836736,-0.6679335832595825,3248640,0.7783058881759644,4230,0.026775836944580078,-2.1392927169799805,437,62.42,0.008027427829802036
0.00022640448,7484,4259,0.1832032,-0.665077805519104,3271680,0.965307891368866,4260,-0.020788192749023438,-2.0857467651367188,437,54.09,0.013344207778573036
0.00022588607999999994,7538,4289,0.1827328,-0.6663914322853088,3294720,0.8399297595024109,4290,0.10155165195465088,-1.8440165519714355,437,51.86,0.01515539176762104
0.00022536767999999997,7591,4319,0.1822624,-0.6607069969177246,3317760,0.7619867324829102,4320,0.2519758939743042,-2.2242531776428223,437,63.35,0.027718544006347656
0.00022484928,7642,4349,0.181792,-0.6678715944290161,3340800,0.9107202291488647,4350,-0.016074538230895996,-1.8956570625305176,437,53.48,0.011219538748264313
0.00022433087999999994,7694,4379,0.1813216,-0.6658875346183777,3363840,1.1617847681045532,4380,0.09369033575057983,-2.2009830474853516,437,53.67,0.028598543256521225
0.00022381247999999997,7748,4409,0.1808512,-0.6657092571258545,3386880,1.0460494756698608,4410,0.13463890552520752,-1.9908838272094727,437,49.24,-0.005738449282944202
0.00022329407999999994,7799,4439,0.1803808,-0.6677643656730652,3409920,1.0402874946594238,4440,-0.0123521089553833,-2.0342295169830322,437,51.32,0.004697482101619244
0.00022277567999999995,7854,4469,0.1799104,-0.6643995046615601,3432960,1.1441686153411865,4470,0.18706077337265015,-2.556305170059204,437,64.93,0.009919105097651482
0.00022225727999999998,7905,4499,0.17944,-0.6644666194915771,3456000,0.7948297262191772,4500,0.07886743545532227,-1.7111934423446655,437,36.46,0.008282463997602463
0.00022173887999999995,7957,4529,0.1789696,-0.6639043688774109,3479040,0.849925696849823,4530,0.12803661823272705,-1.9244886636734009,437,49.04,0.009654447436332703
0.00022122047999999995,8008,4559,0.17849920000000002,-0.6703075170516968,3502080,1.0122153759002686,4560,-0.10734021663665771,-2.032226800918579,437,55.25,0.017549771815538406
0.00022070207999999998,8060,4589,0.1780288,-0.6688582301139832,3525120,0.8957039713859558,4590,0.09456449747085571,-2.1126465797424316,437,54.93,0.00391770526766777
0.00022018367999999996,8115,4619,0.1775584,-0.6623035073280334,3548160,0.9012548327445984,4620,0.023479104042053223,-2.1493866443634033,437,54.67,0.005891934037208557
0.00021966527999999996,8167,4649,0.17708800000000002,-0.6671346426010132,3571200,0.7663194537162781,4650,0.15063995122909546,-1.7793856859207153,437,44.57,0.016792306676506996
0.00021914687999999999,8220,4679,0.17661759999999999,-0.6662784218788147,3594240,0.9593253135681152,4680,0.16535824537277222,-1.9152140617370605,437,54.15,0.009467082098126411
0.00021862847999999996,8274,4709,0.1761472,-0.6638927459716797,3617280,1.0057594776153564,4710,0.016036033630371094,-1.8146693706512451,437,46.97,0.02078554965555668
0.00021811007999999996,8326,4739,0.1756768,-0.6671463251113892,3640320,0.8287193179130554,4740,0.07634896039962769,-2.057321548461914,437,57.99,0.007759773638099432
0.00021759168,8377,4769,0.17520639999999998,-0.669700562953949,3663360,0.8265950083732605,4770,-0.23032498359680176,-2.218590259552002,437,67.45,0.014496570453047752
0.00021707327999999994,8430,4799,0.174736,-0.6684900522232056,3686400,0.8050978183746338,4800,0.02205967903137207,-1.9364805221557617,437,54.11,0.005306057631969452
0.00021655487999999997,8483,4829,0.17426560000000002,-0.6665523052215576,3709440,1.1022788286209106,4830,0.09903466701507568,-2.140676975250244,437,58.78,0.025067731738090515
0.00021603648,8534,4859,0.1737952,-0.6684300303459167,3732480,0.620803952217102,4860,0.167519211769104,-1.8025310039520264,437,49.7,0.0018689086427912116
0.00021551807999999994,8587,4889,0.1733248,-0.6698033809661865,3755520,1.0228619575500488,4890,-0.011024832725524902,-1.988523244857788,437,49.99,0.008223390206694603
0.00021499967999999997,8640,4919,0.17285440000000002,-0.6637940406799316,3778560,1.1696770191192627,4920,0.13720464706420898,-1.9630602598190308,437,48.46,0.012126068584620953
0.00021448127999999995,8691,4949,0.17238399999999998,-0.6695135831832886,3801600,0.9902901649475098,4950,0.026806890964508057,-2.212843894958496,437,52.83,0.0031763389706611633
0.00021396287999999995,8743,4979,0.1719136,-0.6675190329551697,3824640,0.9432172775268555,4980,-0.06245994567871094,-2.3183116912841797,437,60.18,0.02070673368871212
0.00021344447999999998,8794,5009,0.17144320000000002,-0.6659727096557617,3847680,0.6203011274337769,5010,0.20511096715927124,-2.0886991024017334,437,60.42,0.005130492150783539
0.00021292607999999995,8845,5039,0.17097279999999998,-0.6637177467346191,3870720,1.0051859617233276,5040,0.16718339920043945,-2.1559319496154785,437,59.89,-0.003275724593549967
0.00021240767999999995,8896,5069,0.1705024,-0.6699085235595703,3893760,0.839698076248169,5070,-0.012272953987121582,-2.0393788814544678,437,52.24,0.006713508628308773
0.00021188927999999998,8949,5099,0.17003200000000002,-0.6678916215896606,3916800,0.6755012273788452,5100,-0.027979373931884766,-2.095304250717163,437,53.54,0.02989734709262848
0.00021137087999999996,9000,5129,0.1695616,-0.6683756709098816,3939840,0.6028677821159363,5130,0.00727158784866333,-1.891795039176941,437,47.05,0.015522810630500317
