#{"t_start": 1760634838.7026315, "env_id": "None"}
r,l,t
-6.295621,175,2.514656
-1.857723,95,3.622069
-3.808765,161,5.528617
-3.380565,101,6.741791
-2.028686,46,7.295822
-6.047244,175,9.498716
-3.473091,175,11.733793
-3.903685,175,22.889999
-5.619112,173,24.948769
-4.640641,175,27.111611
-3.828987,114,28.56065
-1.521278,175,30.808592
1.248592,85,31.871931
1.104353,141,33.681592
-3.895749,175,44.688643
-4.464341,175,46.76926
-4.669719,96,47.938373
-0.781479,175,50.13983
-8.561364,175,52.378288
-0.357464,175,54.586176
-1.579661,87,55.68038
-1.429527,104,65.914699
1.201607,175,68.03631
0.06513,118,69.483983
-2.48349,175,71.706175
-3.59331,97,72.983354
1.430413,24,73.281541
-0.848273,51,73.927694
0.904346,49,74.540638
-1.824053,50,75.175934
-3.584075,144,77.056093
-2.026848,175,88.23105
-2.862432,108,89.490219
-2.149712,73,90.381629
-1.785842,57,91.050205
0.417648,54,91.708284
-0.368421,68,92.544951
-0.052221,175,94.93837
1.15218,117,96.538694
-1.81048,37,97.040113
0.04302,35,97.506361
1.248163,107,98.82945
-2.161701,35,99.271945
1.362612,29,99.638298
2.205093,57,109.47958
0.651005,14,109.649624
-4.669992,175,111.748652
-1.526435,93,112.908693
-1.01948,51,113.529778
-2.055225,17,113.742621
-1.29143,107,115.116061
-1.68586,10,115.242248
-3.701107,80,116.278692
2.077722,12,116.429443
3.374999,100,117.729818
-3.359572,102,119.041478
-2.642934,69,119.941094
-0.432666,104,121.298723
-2.668699,91,131.682244
-3.813176,175,133.73889
1.312949,116,135.132323
2.706612,49,135.732073
-0.034007,42,136.238521
-1.4009,175,138.521051
-1.04257,125,140.118809
1.23916,94,141.321075
1.120431,39,141.818702
-5.71488,175,144.079775
2.806315,83,153.96863
-2.021592,12,154.12168
1.407671,26,154.438721
0.378699,87,155.489658
-1.289016,175,157.651883
0.037029,134,159.368737
-0.378572,156,161.400851
-0.059532,38,161.90128
-3.113102,31,162.312801
1.43854,46,162.919384
-1.317595,157,164.933645
-0.730323,169,176.189576
-2.446295,175,178.298736
-2.878237,175,180.441363
-1.269674,175,182.674594
-0.016096,175,184.931627
1.911398,156,186.96118
-0.859271,18,187.190451
3.187483,33,187.615837
0.283511,175,198.760223
-1.442998,79,199.699612
2.100978,115,201.129523
-1.362041,39,201.627824
-0.459351,49,202.259455
0.240636,175,204.548679
0.044418,175,206.878698
1.281873,26,207.218697
-0.788007,43,207.779631
1.678512,73,208.760553
1.96325,61,209.719869
-1.110393,27,210.078391
-0.091408,175,221.369765
-0.458039,108,222.729715
-1.92459,75,223.643277
0.805472,32,224.067302
-2.289882,152,226.310331
-2.881685,175,228.793573
1.208592,107,230.269289
-4.215825,39,230.827393
1.727429,26,231.188589
2.989795,64,232.080021
-1.057026,59,232.905642
0.698397,175,244.552048
-0.020618,90,245.718621
-0.273926,109,247.129477
-0.124577,175,249.515434
