#{"t_start": 1760634838.5809817, "env_id": "None"}
r,l,t
-4.616371,175,2.636306
-0.111415,23,2.914103
-5.720736,175,4.960205
-5.84346,173,7.031009
-1.680171,25,7.331122
-5.108311,175,9.529684
-4.555538,156,11.523815
-5.001595,175,22.694653
-5.375442,175,24.781734
-4.068349,168,26.857748
-3.67588,124,28.416743
0.662693,83,29.471109
0.751132,81,30.522048
-1.776422,167,32.640065
-2.783333,175,43.750282
-3.95996,86,44.74993
-4.179021,175,46.829517
-5.87551,175,48.984516
0.738456,27,49.331185
-2.305547,120,50.860123
-2.330225,19,51.090031
-0.073578,62,51.889678
2.369136,11,52.031329
-1.14099,70,52.921517
1.384038,52,53.572454
-4.409178,175,55.779898
1.408215,97,65.923747
-3.506436,66,66.745473
-2.872118,175,68.852105
-0.38442,21,69.113745
-1.38732,63,69.896184
-2.577494,175,72.125569
1.059624,130,73.811365
-3.127041,29,74.175667
0.762319,61,74.940669
0.284748,36,75.401059
-5.712336,175,77.676127
-2.211647,35,78.119974
0.507781,32,87.551023
0.928142,55,88.189909
-4.959422,175,90.251017
1.842857,133,91.851194
-1.478708,51,92.471239
-8.135299,109,93.902436
-1.745531,152,96.042271
-6.106455,175,98.332756
-1.68586,12,98.48935
-2.1643,39,98.970083
-1.233446,175,110.250657
-2.198629,175,112.371374
0.555186,175,114.550878
-1.930304,14,114.741261
-3.173554,175,117.010257
-2.375511,175,119.262457
-0.798333,175,121.55035
-5.0467,168,132.827318
-4.60977,175,134.901165
-1.12687,121,136.379892
0.030125,44,136.932169
-0.605221,12,137.086415
1.332826,175,139.375969
-3.237333,43,139.920433
-3.023335,175,142.162236
-0.762575,22,142.452303
-0.664265,175,153.564503
1.480588,80,154.533805
0.167321,37,154.980042
-3.309067,175,157.123201
-1.031929,31,157.511573
-2.017307,169,159.670038
3.196786,139,161.484741
-1.205343,159,163.572222
-1.225516,61,164.355313
-2.564861,175,175.732442
3.537118,94,176.841525
3.904286,73,177.721012
1.919822,53,178.370699
2.339524,62,179.121305
-0.200458,100,180.346606
-2.119416,35,180.792742
-3.81591,175,183.030256
2.162075,13,183.199265
-1.930304,12,183.350979
1.795328,71,184.260448
1.568907,16,184.462966
2.895412,27,184.82149
-0.946476,19,185.069715
0.315401,55,185.790075
1.431843,120,187.341243
-1.348135,175,198.500673
-2.363223,23,198.785783
-0.88796,76,199.692443
-2.820185,175,201.870149
2.129731,33,202.302433
-0.47427,11,202.447092
0.207027,21,202.722127
-0.731401,175,205.010111
-1.563637,9,205.141017
-3.893526,175,207.452027
-0.114979,118,209.064885
-0.578784,85,210.311402
0.08894,26,219.696733
-1.837977,15,219.881173
0.724531,117,221.37454
-1.898933,136,223.083223
-0.734481,83,224.121775
0.121147,23,224.429708
-0.663343,123,226.249954
-0.936641,175,228.771535
-1.470846,175,231.199015
-0.610203,13,231.377884
-1.303463,175,243.205251
-0.70055,175,245.417056
0.347506,24,245.721024
-0.311591,11,245.864322
-1.345869,55,246.586279
-0.886775,136,248.375054
1.181437,72,249.368037
-0.282874,175,252.05173
-3.04343,132,253.872394
0.438462,175,256.195679
-2.3613,175,267.191026
-3.362929,118,268.61921
2.649314,76,269.572223
1.307766,22,269.849324
2.52508,142,271.651334
-2.187257,162,273.771842
0.086527,93,274.980283
2.876144,45,275.560004
-0.780423,173,277.814119
1.320622,28,278.171167
1.834683,37,278.641488
4.580892,70,288.362685
1.0292,175,290.520394
5.168517,83,291.540406
1.892153,101,292.831427
2.234499,11,292.97246
3.069974,92,294.151892
0.572382,17,294.371205
-1.346259,27,294.729232
3.071589,74,295.671506
-0.066543,105,297.020383
2.885935,70,297.951485
-2.787025,175,300.290348
2.568679,46,310.033324
0.939496,90,311.111436
0.329605,175,313.192177
-0.898979,111,314.581703
-1.247696,91,315.741383
-2.278422,175,317.99814
1.491141,175,320.23115
-2.957681,175,322.500154
2.100236,63,332.589507
1.218349,127,334.155507
1.937107,17,334.350291
1.72015,144,338.887011
5.423409,99,343.563285
0.56719,175,352.283096
3.655648,65,355.978015
-1.711421,79,360.037464
2.090033,35,361.812282
-1.739152,39,363.81909
0.939526,175,372.233917
-1.955261,175,409.225964
1.853772,175,418.542446
0.147512,128,424.940058
-2.556711,137,432.023166
-3.307263,175,441.009348
2.458764,98,445.77711
4.359998,91,449.545041
-1.133687,38,451.19012
0.047333,18,452.077351
2.987458,111,484.660005
-1.588361,175,493.331426
4.237815,108,498.600031
1.743664,133,500.540282
1.780465,14,500.726183
1.25757,94,502.000334
-1.737127,147,503.850296
-0.545247,68,504.668245
-0.338291,175,509.586814
1.034119,175,547.112873
1.987347,20,547.982296
3.781336,59,550.873296
1.212452,136,557.93666
-2.369882,153,565.103175
0.544695,46,567.007147
5.337194,87,571.053124
-3.100649,175,580.717388
2.029277,12,581.416701
0.794063,92,586.157158
-1.319718,27,587.357353
-1.342373,29,588.713321
-0.410348,11,589.142083
2.240061,45,619.404778
4.587844,89,624.133283
1.829,175,632.564554
2.931161,115,638.054477
0.169997,167,646.414691
0.480016,175,655.463319
-0.321831,21,656.491617
-0.2009,101,661.662035
0.512431,50,664.173315
1.197634,175,704.37855
1.605019,95,709.279106
3.014436,33,710.784952
-0.592325,175,713.141006
3.385488,73,714.075955
-1.541014,175,716.328701
0.849321,175,718.572325
2.671496,80,719.70046
0.114635,175,730.95081
3.079553,50,731.551164
2.395832,104,732.823977
0.994871,170,734.929141
2.301723,53,735.620149
1.793096,15,735.820613
0.963772,49,736.457146
4.170781,30,736.845965
2.350459,31,737.242149
1.503045,71,738.24419
0.101302,137,740.160427
4.665012,52,740.935728
1.640741,44,741.586101
1.362748,112,743.851446
1.887507,17,744.707069
4.243201,141,758.519034
1.993508,14,758.683179
2.721488,135,760.294987
1.246311,28,760.662903
1.827649,77,761.703272
2.270588,141,763.623307
0.402368,175,765.872971
-0.265085,11,766.006726
-1.311716,175,773.274284
-0.646774,21,774.582129
4.441946,67,778.727758
2.303681,55,781.866928
-0.154865,67,804.250238
1.39948,130,808.968055
-0.733572,24,810.191121
0.949289,29,811.692956
3.738102,89,816.313181
-0.622572,17,817.370127
0.676056,57,820.576607
3.563896,54,823.602923
3.604383,30,825.393811
0.731188,13,826.015307
1.413873,175,834.57906
2.212049,58,837.515628
1.670783,54,839.898393
2.486313,158,846.532739
-1.563637,9,846.841512
-2.268466,174,882.423225
1.744641,95,886.575074
0.23283,41,888.573586
3.358707,154,896.908335
-1.917725,16,897.795427
-1.343128,64,901.250968
2.530959,122,906.945199
-0.991479,175,915.271152
-1.101339,160,923.346867
2.346907,36,925.200339
3.777185,78,928.930419
2.331791,96,961.702218
3.995378,42,963.69426
1.9046,15,964.218809
-0.229729,10,964.749259
2.993184,134,970.823935
3.268026,127,976.594616
2.76936,142,982.987286
1.157026,175,991.462162
3.691488,37,993.499957
0.433495,175,1002.245263
0.319612,175,1040.893404
-1.371592,18,1041.818498
0.588349,69,1045.608543
2.426842,71,1048.988081
0.696929,175,1057.399357
-1.730491,155,1065.498354
-1.59175,30,1066.973996
2.64345,175,1076.045678
1.821034,67,1079.362132
2.948771,104,1084.429978
-0.379317,11,1085.004826
3.315377,72,1115.716306
2.359375,63,1118.63405
2.138393,49,1121.149942
3.306086,123,1127.00421
-0.299767,122,1133.396254
-1.226719,161,1141.030695
-0.71718,175,1149.624013
1.812602,108,1155.075217
-0.484763,15,1155.837595
-1.563637,10,1156.267224
-0.00423,22,1157.538516
-0.216274,20,1158.553148
-1.47042,168,1193.029917
3.214188,25,1194.122981
0.158558,127,1200.245241
-0.571346,22,1201.235346
1.880349,18,1202.04122
1.840239,103,1206.820791
1.967743,51,1209.060252
-0.904488,58,1211.77742
-0.331303,84,1216.072778
-0.195299,168,1224.735185
1.97384,16,1225.4891
0.646089,44,1227.586535
0.063115,56,1230.423096
0.725932,175,1239.959795
1.594394,38,1242.106128
2.006226,105,1276.587085
0.200743,48,1278.974397
3.802214,65,1282.239393
-0.381568,175,1291.090913
1.22523,35,1292.973864
1.010607,54,1296.034534
1.680218,44,1298.424077
1.664163,145,1305.546465
-0.127801,11,1306.088487
-0.378474,175,1313.766305
3.213824,78,1317.60091
1.979465,77,1321.080481
1.426622,175,1357.130202
2.670944,35,1358.895972
2.263425,175,1367.403131
-2.60273,111,1372.970609
1.829978,85,1376.92602
2.3951,127,1383.088295
1.75289,78,1386.636872
0.649159,175,1395.659428
3.401147,96,1427.935706
1.583755,86,1431.845887
1.85822,97,1436.236752
5.407624,89,1440.038377
-0.034225,173,1447.807301
-0.487783,11,1448.389268
2.112904,33,1449.895781
1.650603,17,1450.874027
5.553677,58,1453.520012
3.154388,122,1458.348601
1.634618,45,1460.14857
1.899344,13,1460.73104
4.674657,52,1463.508258
3.332945,59,1466.523104
-1.232547,21,1467.553071
2.000623,95,1472.351
-1.441415,9,1472.81611
3.552276,67,1506.10844
1.806089,15,1506.768464
0.089869,173,1516.260666
3.727484,144,1523.893411
4.964482,70,1527.108206
-0.978636,175,1537.250198
0.141894,26,1538.670046
-1.019375,175,1547.416938
0.931415,175,1555.549973
1.57317,175,1590.40079
1.334549,157,1597.283267
-0.968128,32,1598.596112
4.241841,48,1600.595686
3.758121,86,1604.312195
-1.029105,175,1611.942229
1.329391,175,1620.047901
-0.291266,168,1628.649245
0.71129,130,1662.802593
0.866072,166,1670.792955
1.893562,142,1676.875436
-2.095988,138,1683.634027
-1.891987,15,1684.452069
1.463327,68,1688.101537
-0.546592,12,1688.545347
1.209006,120,1694.383026
2.631926,167,1703.001079
-1.262477,175,1739.347422
3.906961,44,1741.621233
-0.260417,138,1748.195868
0.643955,13,1748.739442
1.458401,21,1749.735432
0.851493,72,1753.288054
3.33032,68,1756.662919
1.846004,13,1757.413573
0.104659,45,1759.507721
0.84183,32,1761.017131
-0.161713,75,1764.703318
-1.517669,148,1772.311548
-1.062386,71,1775.693355
-0.323143,10,1776.283123
3.3246,40,1778.689421
-3.174875,37,1780.671135
0.071088,170,1817.5457
1.768407,88,1821.491081
-1.55964,35,1823.184084
1.319582,175,1831.593723
-1.158323,175,1840.035618
-1.207501,175,1848.544677
4.686749,86,1852.663499
-0.131316,68,1855.966988
0.771706,83,1860.034493
0.934322,175,1894.138877
2.459443,175,1901.930116
-0.564983,12,1902.352927
1.797256,175,1909.289948
1.95103,14,1909.950528
-0.299159,10,1910.507787
-0.818761,175,1917.960245
0.702714,138,1923.803042
-0.272288,33,1925.227061
4.203713,139,1931.193982
1.711155,175,1964.680197
2.403927,175,1973.272992
2.6021,175,1982.076004
-1.220573,113,1987.392929
1.262291,175,1995.412185
0.850306,110,2000.382138
0.253817,175,2008.745354
1.439555,126,2042.906059
3.160237,100,2047.323346
-1.990095,21,2048.358425
-0.158723,10,2048.762553
6.70133,55,2051.300805
3.880219,112,2056.308154
2.105166,13,2056.782466
3.368525,101,2061.696697
0.57926,175,2069.642912
-0.682192,17,2070.335075
0.853794,151,2077.375121
2.558906,82,2081.563963
1.877433,92,2112.440742
-0.348027,11,2112.909673
1.213969,163,2120.279526
-0.504498,175,2128.617448
1.58359,139,2134.671117
1.759868,39,2136.423943
2.532184,175,2143.974415
-0.449956,175,2152.504013
2.164398,55,2154.65406
-1.647542,14,2155.070654
0.045095,160,2187.523004
1.634392,41,2189.467947
1.035252,28,2190.538063
1.060256,85,2194.513248
-0.669914,52,2196.801492
0.85225,53,2198.985209
3.67627,42,2201.007158
3.920025,71,2203.554483
-0.632119,18,2204.26435
0.797021,32,2205.539809
3.030087,139,2211.009097
-0.281054,101,2214.163318
2.575346,33,2215.208667
1.317839,30,2216.082909
1.085844,45,2218.057508
-0.259642,175,2251.178918
1.796719,76,2253.952974
1.842512,13,2254.371193
1.719866,112,2258.286394
5.218515,36,2259.671127
1.519651,16,2260.408335
2.521019,175,2268.119708
1.949498,175,2274.868196
0.449989,61,2277.298814
-1.512623,175,2284.427271
3.531,72,2287.312587
2.97291,41,2288.553424
5.923934,57,2318.989415
1.162803,175,2326.458628
1.025455,175,2334.434131
1.514983,175,2341.857372
2.751963,85,2344.475106
2.296021,45,2346.182053
-0.170853,36,2347.766783
3.036491,69,2350.802345
-1.349728,34,2352.332543
1.732878,175,2360.070046
-1.746592,12,2360.582645
2.379739,12,2361.157951
2.926972,101,2392.849365
3.770768,80,2396.626805
2.535745,42,2398.779177
1.811637,53,2401.478927
2.377597,12,2402.090214
2.909216,175,2410.016064
1.321011,54,2412.239871
1.124539,175,2420.410748
1.462996,173,2429.139924
3.289942,84,2433.249959
1.399452,175,2470.418553
-0.579221,13,2471.134331
1.84216,17,2471.864763
-2.339088,175,2480.499995
-0.241677,14,2481.260104
1.474163,112,2486.947036
5.479036,55,2489.511154
1.200802,175,2497.930068
-0.97207,21,2498.857085
2.158377,151,2505.738144
3.107207,41,2507.867331
1.191596,24,2508.934067
0.548692,14,2509.713179
1.291326,134,2544.181009
1.645017,58,2547.070414
-0.737883,175,2555.376901
-1.221569,175,2564.345395
3.135263,63,2567.457667
-0.504719,175,2575.393033
4.73982,51,2578.068835
3.964761,106,2582.730296
-0.371414,121,2588.988977
6.024278,106,2622.2142
2.218591,75,2625.623289
1.698385,132,2632.364916
3.883201,46,2634.673048
1.029042,34,2636.195444
2.267441,45,2638.482877
0.013853,175,2646.203241
3.048133,64,2649.174053
0.326757,26,2650.352906
0.196106,20,2651.199737
2.208419,103,2655.972994
3.196656,147,2662.702238
0.791415,124,2668.344563
1.987811,144,2703.572284
5.078094,94,2708.270608
1.050548,123,2713.953172
-0.799515,125,2719.839364
1.737996,17,2720.632905
-1.595673,67,2723.539968
-1.58637,175,2731.482429
-0.623789,175,2739.597296
2.700166,76,2743.16292
-2.8874,49,2745.45059
3.216694,127,2778.658687
2.223353,62,2781.624436
4.097507,141,2787.7614
4.246942,103,2792.351293
7.802488,60,2794.995455
1.44405,100,2799.58829
1.608461,175,2807.607309
-0.509981,12,2808.122499
3.780995,130,2814.282396
1.777641,51,2816.746239
-2.795486,79,2848.080151
5.202841,148,2855.173423
2.323328,163,2863.035286
-0.396968,11,2863.588303
2.689634,163,2871.473602
2.741342,175,2880.189812
-0.705639,13,2880.957645
-0.297282,148,2888.290448
0.184488,175,2896.562387
2.757984,108,2930.892379
-0.750308,175,2939.7892
-0.290908,58,2942.46139
1.633618,175,2951.126049
2.956328,175,2959.311324
-0.857199,172,2967.543866
3.020669,87,2971.510473
3.87627,33,2973.252188
-0.277628,175,3009.312813
3.366071,151,3016.13899
2.497048,34,3017.613149
6.429789,72,3020.768962
1.55454,15,3021.421192
1.948549,100,3026.807488
1.384171,54,3029.700426
-0.27783,15,3030.572172
-2.254961,161,3037.739546
4.63181,52,3039.976542
0.822253,38,3041.907952
4.282519,48,3044.459924
4.455483,76,3047.588022
5.168769,75,3051.236108
1.713447,175,3087.852162
4.94177,59,3090.589394
-0.220811,10,3091.127992
3.192264,81,3095.02891
-0.838297,14,3095.671228
1.423609,175,3103.943124
5.520661,80,3107.796806
5.616132,117,3113.339513
4.742804,106,3118.332396
0.659595,175,3126.610424
-1.769765,14,3127.316242
4.271288,57,3158.931745
0.407014,15,3159.73133
3.595529,59,3162.738895
1.91972,53,3165.23596
3.297453,128,3171.260699
1.414051,25,3172.464884
2.464054,45,3174.656877
2.465476,46,3177.010002
0.87583,175,3185.497818
3.88787,93,3189.947856
0.832821,115,3195.240023
1.351664,37,3197.163074
3.165026,99,3201.617832
1.339657,175,3237.005838
2.131441,175,3245.553265
1.764626,22,3246.446933
2.14555,33,3248.12203
4.347227,67,3251.024851
0.879998,54,3253.456864
4.557239,71,3256.279294
6.043887,86,3260.052832
2.029858,151,3266.637991
1.527633,20,3267.740083
-1.107175,26,3268.874447
4.40858,64,3272.219317
0.947187,175,3280.173274
4.497533,80,3312.787883
1.809539,15,3313.506859
5.914804,78,3317.190927
6.741078,87,3321.429352
2.504022,29,3322.771474
4.434171,64,3326.167199
-0.523482,15,3326.72328
2.010278,12,3327.365005
1.012434,67,3330.289056
0.831011,36,3331.940933
-0.398658,11,3332.475521
4.768349,142,3339.305013
0.321257,16,3340.037124
2.253248,175,3348.47704
2.793362,127,3354.717217
1.594646,175,3392.214013
-1.609092,10,3392.850493
4.96063,122,3399.377943
-0.415523,12,3399.950781
-1.399817,36,3401.85307
-2.221774,175,3410.675032
2.038103,154,3418.350057
2.766997,80,3422.491416
2.462139,11,3422.999138
1.907978,152,3430.439633
-1.359127,175,3439.420664
2.624227,28,3468.242332
-3.205239,175,3475.962428
2.038649,175,3483.121181
4.511941,175,3490.645387
-1.792583,33,3492.025146
4.24301,42,3493.476496
2.416092,57,3495.716388
-0.176898,18,3496.460043
4.656246,66,3499.463167
4.76996,61,3502.392797
3.614853,104,3507.306293
-1.260127,150,3538.789986
0.419989,20,3539.400958
4.266892,50,3541.346519
-0.999314,16,3542.015979
6.827981,88,3545.814706
1.948371,18,3546.62886
0.377093,49,3548.828729
4.283963,28,3550.018833
2.206128,175,3557.429195
4.029787,37,3559.105519
1.851793,175,3567.565675
3.204098,49,3570.000677
3.299064,175,3578.335829
4.747048,90,3611.519244
2.976989,111,3616.778233
4.723806,80,3620.686202
5.705239,119,3626.930982
2.889656,122,3633.345517
0.305718,45,3635.65589
1.243153,155,3643.851452
-0.709037,14,3644.461448
1.791681,175,3653.681048
3.691771,63,3656.517016
1.838785,15,3657.276236
4.7317,92,3662.176974
2.017489,12,3662.884688
1.900099,13,3663.452206
2.807789,47,3693.963264
0.497058,175,3702.115189
1.800713,14,3702.640272
0.603281,13,3703.191021
-0.525009,12,3703.697163
0.130695,96,3708.146019
-0.684092,13,3708.694119
4.451869,76,3712.16303
1.729026,60,3714.835558
2.250667,36,3716.517829
2.380153,102,3721.030915
3.022863,84,3724.749305
3.96832,76,3728.233147
1.171024,175,3736.043193
5.923721,116,3768.02898
3.898184,92,3772.753427
1.554942,175,3780.610006
1.952327,14,3781.162238
1.793653,175,3789.239372
1.822487,68,3792.516295
0.696409,175,3801.232881
2.591163,27,3802.590301
-2.34499,41,3804.672258
3.775566,55,3807.349951
3.989113,43,3809.479591
1.929107,175,3846.948437
0.659545,36,3848.942266
3.381464,118,3854.91478
-0.658861,13,3855.457513
2.932264,143,3862.820969
3.133387,25,3864.127003
2.801692,74,3867.632604
1.413823,30,3869.181425
3.079767,175,3877.329789
5.251465,66,3880.805106
0.317956,136,3887.679482
3.228449,72,3891.27317
3.201613,152,3929.760728
2.11528,37,3931.55607
3.158936,63,3935.023376
3.071473,51,3937.365409
3.540005,55,3940.166173
-0.564891,13,3940.808779
5.137572,99,3946.121215
4.96297,122,3951.720465
-1.530187,171,3960.165006
3.563474,175,3968.516803
1.970363,175,4005.133344
2.426603,175,4013.939205
4.908928,136,4020.325369
-1.260925,21,4021.350253
3.147109,25,4022.651582
5.337468,133,4028.963549
1.905469,161,4036.912862
1.361411,57,4039.560681
3.209963,143,4046.129588
1.026743,175,4083.525471
4.42071,48,4085.916789
-0.224604,11,4086.448788
1.605231,105,4091.758654
3.451965,36,4093.393054
-1.205149,53,4095.931311
2.033129,175,4104.602779
3.636547,57,4107.414634
1.999244,167,4116.367976
7.003267,57,4119.470005
1.461843,82,4124.062472
5.818374,114,4129.709661
5.522577,96,4166.327911
2.969946,142,4174.250881
6.866737,75,4178.088638
4.266687,86,4182.24216
