#{"t_start": 1760634838.5455027, "env_id": "None"}
r,l,t
-7.516285,175,2.671785
-8.44425,175,4.717977
-2.174687,175,6.809016
1.8783,15,6.995466
-1.835795,33,7.392311
-0.693019,166,9.476985
-5.082793,128,11.124884
-6.731578,175,22.315689
0.362126,96,23.45651
-3.950328,94,24.579555
-1.705667,48,25.157099
-2.156672,96,26.326897
-5.840202,160,28.339858
-2.055225,17,28.565733
-5.155826,175,30.807201
-1.277501,62,31.588349
-0.550491,26,31.912044
-3.104764,158,33.946993
1.813869,15,34.135492
-0.376329,30,34.530188
-1.471592,9,34.646779
-0.746399,15,34.836663
-3.959847,122,45.127206
-0.04749,89,46.166625
0.860072,56,46.853482
-4.784299,175,49.00541
-2.760531,85,50.087492
-0.600715,88,51.205616
-1.2414,18,51.436469
-1.913303,23,51.737289
-2.36711,175,53.945568
-0.413128,115,55.395633
-0.471539,175,66.517534
-3.748785,175,68.616354
-3.216733,80,69.616468
-4.266908,175,71.835001
1.587912,113,73.318586
-0.337309,32,73.721606
-1.930304,12,73.872671
-0.106062,43,74.412539
-0.560891,34,74.83483
-6.240056,175,77.105579
-0.555544,171,88.246542
1.005966,49,88.819328
-4.763348,141,90.497129
-1.923899,170,92.547037
0.519736,117,94.095633
-1.069911,86,95.334934
2.184236,57,96.105421
0.903348,12,96.265739
-4.738067,175,98.54948
-3.580348,175,109.850153
1.442351,107,111.116247
4.715599,52,111.755754
-3.858841,98,112.974745
-1.246652,51,113.601132
2.577178,63,114.379866
-2.729117,121,115.955363
0.658351,114,117.425628
-2.132939,130,119.104934
-0.100368,41,119.636405
-1.142724,175,121.92697
-3.549319,175,133.246668
1.027744,20,133.479337
-0.645514,118,134.885493
-1.726678,173,137.017605
1.460332,30,137.405529
2.061017,34,137.875907
-1.77506,87,139.000009
-0.803898,171,141.177869
-0.807491,175,143.435448
-2.75185,175,154.496984
-3.341469,127,156.044975
0.41505,175,158.212041
-0.64433,175,160.476744
0.314084,16,160.695032
-4.218741,45,161.275862
-1.757583,41,161.808879
-2.809886,106,163.20872
1.817656,19,163.457669
-1.948063,50,164.094815
-1.610169,151,166.018793
0.363337,58,175.905657
4.154448,41,176.384965
-4.75453,175,178.494587
1.353194,47,179.056532
0.161676,142,180.81583
-1.68586,11,180.956987
-2.088223,20,181.207055
-1.812595,175,183.448556
1.173824,38,183.930692
0.804663,46,184.529806
-1.583776,175,186.805824
4.603495,56,187.53092
0.091008,146,198.336555
1.31654,43,198.856076
-0.252639,52,199.480506
1.562793,82,200.477295
0.736124,175,202.705738
-2.153686,34,203.141079
-0.028487,131,204.863524
-4.000535,40,205.401016
-0.467428,167,207.605968
1.538182,61,208.404814
2.465609,28,208.771883
0.805914,82,210.0481
2.818069,36,210.534489
4.623588,79,220.604475
-0.673968,32,220.997385
-1.808082,11,221.129333
-7.176617,175,223.309578
-3.160647,159,225.403451
1.444439,175,228.113208
-2.370615,82,229.178274
-5.095192,82,230.310712
-5.224384,175,232.76897
3.525824,105,243.58062
0.27128,16,243.775602
1.602537,86,244.853772
-1.68586,10,244.995409
-4.908582,175,247.243445
-0.502266,175,249.622673
2.311216,57,250.464665
2.231665,11,250.636814
1.892601,56,251.609453
0.668282,154,253.73225
0.43213,86,254.895036
2.525013,106,256.288488
-0.581368,13,256.465478
-0.809345,155,267.189499
-1.285784,33,267.575587
-2.204166,35,268.009036
1.02088,34,268.416642
-0.16999,56,269.105576
-2.790911,124,270.675379
2.203209,12,270.821501
1.901626,13,270.98563
-2.070582,175,273.254805
0.48257,14,273.44076
-0.104953,175,275.725508
-3.225493,175,278.003522
-3.887721,175,289.055713
-0.692074,175,291.197859
-2.013802,86,292.267106
0.003555,175,294.530423
-0.289854,49,295.155365
0.848142,25,295.48467
1.993004,60,296.256474
-0.222507,175,298.568683
-1.711755,99,299.865407
2.086239,12,300.027393
1.219926,18,300.266554
-1.630687,116,310.866794
-3.534734,175,312.935618
-1.730167,65,313.739981
0.805051,86,314.827378
1.025345,77,315.801281
2.133182,53,316.485538
0.322474,19,316.727225
0.765319,77,317.705842
0.125047,137,319.483403
1.260465,32,319.885685
-0.928298,22,320.168891
0.641712,44,320.746329
1.185885,29,321.116488
2.018507,12,321.275848
-0.919883,19,321.519545
-0.263051,175,333.047662
3.081674,175,335.557169
3.270077,91,339.359442
0.603989,39,341.135764
3.257598,125,347.339688
1.387605,138,354.561909
2.794787,76,358.902512
2.676858,84,362.913152
3.233657,100,367.609797
-1.373833,67,370.896809
4.154212,91,403.348683
-0.763886,26,404.695238
-0.439795,14,405.382617
-0.748452,14,406.172771
-0.447923,175,415.675147
1.594357,91,420.535545
0.980082,25,421.68584
0.62833,38,423.455916
-2.256892,62,426.575727
2.098383,130,433.292035
-0.129407,19,434.375565
-1.5883,175,443.305432
