#{"t_start": 1758814706.6246407, "env_id": "None"}
r,l,t
21.369037,101,4.316766
12.698995,26,4.533891
11.474737,15,4.821461
12.522476,26,5.200022
7.779148,22,5.38756
11.9342,51,6.149905
12.30518,26,6.534165
15.678989,21,6.713607
13.575016,16,7.019742
22.09593,35,7.476138
13.547327,16,7.773753
13.231364,28,8.008319
16.22751,89,9.254824
13.49668,16,9.563124
5.056804,8,9.629965
12.624877,28,10.036866
21.88269,35,10.504891
5.682158,9,10.579674
14.037696,26,10.962038
13.948352,15,11.249764
13.060387,28,11.492185
17.052127,65,12.357838
4.895002,8,12.596677
4.875517,8,12.6615
19.391104,51,13.424101
13.432232,16,13.565999
13.429618,16,13.864851
20.30882,45,14.411804
13.419505,16,14.547918
19.300224,34,14.990359
19.288945,46,15.72061
20.712067,49,16.298923
13.403403,16,16.598463
13.401614,16,16.73359
12.938602,24,17.103691
21.651096,35,17.56087
21.644441,35,18.018072
13.892613,26,18.407292
11.489743,34,18.856478
13.874521,15,19.148134
13.389176,16,19.281365
20.153444,42,19.971373
11.947595,26,20.189074
13.868114,15,20.468661
13.382044,27,20.854878
9.564807,61,21.700094
19.124272,35,22.155973
12.891904,28,22.556002
10.470809,36,23.019639
13.360795,27,23.417897
15.321987,21,23.606326
13.362561,16,23.907399
12.865716,28,24.298198
13.358294,16,24.435169
11.077648,15,24.722399
11.076341,15,24.852593
11.897312,26,25.247504
13.353574,16,25.38057
13.331714,27,25.782553
13.351031,16,26.095331
19.044924,56,26.734998
21.020408,35,27.189423
13.347127,16,27.485363
13.346392,16,27.619921
13.345608,16,27.930251
4.801689,8,27.997286
13.818792,38,28.48226
5.052493,15,28.778027
13.343205,16,28.914662
10.892551,27,29.313377
13.340425,16,29.615626
12.3593,25,30.017491
19.51336,44,30.576978
12.817449,28,30.976849
15.27199,21,31.156811
11.844527,29,31.567126
20.988414,33,32.021803
15.496046,75,33.155712
25.618136,1200,49.563195
21.941378,34,50.014687
4.921552,15,50.297989
13.464803,19,50.465306
19.01654,38,51.118628
19.976832,45,51.674863
13.773579,31,52.121657
12.781835,28,52.511234
21.927933,34,52.969325
21.442496,35,53.439514
12.328533,25,53.820395
21.438155,35,54.28086
13.319956,16,54.422337
10.846619,35,54.859762
17.983289,53,55.632707
10.465212,105,56.989844
21.43029,35,57.445987
20.820035,1200,74.061283
13.306848,16,74.211542
2.480284,1200,90.879903
12.316508,17,91.021566
13.240983,27,91.433911
14.735948,19,91.797288
12.754482,28,92.196351
4.951232,15,92.335432
13.304964,16,92.640271
9.808319,44,93.20557
13.303986,16,93.525327
12.300761,25,93.763504
4.715462,8,94.002412
13.303562,16,94.151574
11.812479,26,94.587695
16.910977,52,95.39044
19.912454,45,95.962721
12.752327,28,96.386298
172.679617,1200,113.191571
20.410615,36,113.751683
13.784486,15,114.060137
19.90277,45,114.689099
4.714321,8,114.918244
-3.011558,1200,131.806386
14.801641,82,133.127614
11.795749,26,133.384045
12.738738,28,133.82824
13.295451,16,134.154127
13.716092,26,134.57072
15.820046,76,135.580906
12.731627,28,136.01667
13.293848,16,136.162727
13.782787,15,136.477896
21.871695,34,136.95679
11.274248,34,137.471178
11.794575,26,137.858077
13.293171,16,137.999683
20.37922,44,138.749904
12.734238,28,139.162921
17.383397,64,140.037382
16.174143,33,140.465489
21.387522,35,140.929445
11.795483,26,141.321993
11.795244,26,141.532372
13.293387,16,141.8345
17.038112,36,142.281427
13.293717,16,142.421466
15.217683,21,142.781827
14.228703,22,143.132595
4.697574,8,143.196154
12.284318,25,143.578701
4.895857,15,143.707885
11.79635,26,144.130124
13.225716,27,144.546322
13.29387,16,144.682962
17.845161,55,145.515733
