train/value_loss,train/ent_coef,train/entropy_loss,rollout/ep_len_mean,train/policy_loss,train/explained_variance,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,time/iterations
0.13039769232273102,0.157528704,-0.42934146523475647,97.52,-0.07420672476291656,0.8894603326916695,324,3342336,6.821489334106445,10296,0.00013331712000000002,407,408
0.10956904292106628,0.15662212266666667,-0.4323626160621643,99.0,-0.08036340028047562,0.9019113034009933,324,3375104,6.6851348876953125,10399,0.00013266176,411,412
0.09497137367725372,0.15571554133333332,-0.4503313899040222,103.01,-0.08729156106710434,0.9147682934999466,324,3407872,6.4979448318481445,10500,0.00013200640000000002,415,416
0.09519320726394653,0.15480896,-0.4436527192592621,115.37,-0.08025796711444855,0.9107076898217201,324,3440640,6.427160263061523,10601,0.00013135104,419,420
0.1065278947353363,0.15390237866666667,-0.4238951802253723,103.12,-0.0757443755865097,0.9061864092946053,324,3473408,6.712329864501953,10705,0.00013069568,423,424
0.09972499310970306,0.15299579733333335,-0.40904879570007324,104.76,-0.08937352895736694,0.9176195710897446,324,3506176,7.054368495941162,10807,0.00013004032000000002,427,428
0.10027262568473816,0.152089216,-0.4049786925315857,98.05,-0.0886690616607666,0.9178550839424133,324,3538944,6.922857761383057,10905,0.00012938496,431,432
0.102979376912117,0.15118263466666668,-0.4104574918746948,96.03,-0.07447971403598785,0.9104382321238518,324,3571712,7.09942626953125,11005,0.00012872960000000002,435,436
0.10130790621042252,0.15027605333333333,-0.41623353958129883,92.69,-0.08608883619308472,0.9151175767183304,324,3604480,7.188136100769043,11108,0.00012807424000000004,439,440
0.10365660488605499,0.149369472,-0.4087432026863098,91.77,-0.07640694081783295,0.9133860543370247,324,3637248,7.183825492858887,11207,0.00012741888,443,444
0.0846773087978363,0.14846289066666668,-0.4135504364967346,93.55,-0.09919854998588562,0.9178399667143822,324,3670016,7.278589248657227,11304,0.00012676352000000002,447,448
0.09015581011772156,0.14755630933333336,-0.4192330241203308,90.63,-0.10398206114768982,0.9182393848896027,324,3702784,6.849517822265625,11403,0.00012610816,451,452
0.08782374858856201,0.14664972799999998,-0.4186961054801941,92.5,-0.0811498612165451,0.9286102950572968,324,3735552,6.924126625061035,11508,0.00012545280000000002,455,456
0.09467615187168121,0.14574314666666666,-0.41008591651916504,92.03,-0.09914522618055344,0.9205218479037285,324,3768320,6.753335952758789,11608,0.00012479744000000004,459,460
0.08530798554420471,0.14483656533333333,-0.40948182344436646,97.08,-0.12506982684135437,0.9205013439059258,324,3801088,7.008507251739502,11709,0.00012414208,463,464
0.07280199229717255,0.143929984,-0.39426979422569275,92.68,-0.09436732530593872,0.9407248459756374,324,3833856,7.224005222320557,11808,0.00012348672,467,468
0.078913614153862,0.14302340266666666,-0.4047686457633972,96.07,-0.10124844312667847,0.9375448487699032,324,3866624,7.239709854125977,11908,0.00012283136,471,472
0.08728009462356567,0.1421168213333333,-0.39158064126968384,97.28,-0.1146988794207573,0.9236980080604553,324,3899392,7.0945305824279785,12008,0.000122176,475,476
0.08620238304138184,0.14121024,-0.3977224826812744,98.68,-0.11368675529956818,0.9284001961350441,324,3932160,7.124213218688965,12106,0.00012152064,479,480
0.08751404285430908,0.14030365866666666,-0.39532825350761414,95.66,-0.11512626707553864,0.9293656051158905,324,3964928,7.147547721862793,12208,0.00012086528000000001,483,484
0.08035974204540253,0.13939707733333334,-0.3912312984466553,102.72,-0.12756668031215668,0.9241732284426689,324,3997696,6.980839729309082,12308,0.00012020992,487,488
0.11614815145730972,0.138490496,-0.38922765851020813,108.04,-0.13301943242549896,0.9060171246528625,324,4030464,6.667323112487793,12408,0.00011955456000000001,491,492
0.09837731719017029,0.13758391466666667,-0.38544797897338867,105.59,-0.11755245923995972,0.9220017716288567,324,4063232,6.795022010803223,12503,0.00011889919999999999,495,496
0.09193891286849976,0.13667733333333332,-0.3730442523956299,102.02,-0.14312927424907684,0.9273643121123314,324,4096000,6.808828830718994,12604,0.00011824384,499,500
0.09141558408737183,0.135770752,-0.3732311725616455,99.55,-0.15326553583145142,0.923013374209404,325,4128768,6.758725643157959,12702,0.00011758848,503,504
0.08606995642185211,0.13486417066666667,-0.3696099817752838,94.82,-0.167520672082901,0.926814079284668,325,4161536,6.766534328460693,12800,0.00011693312,507,508
0.08091684430837631,0.13395758933333335,-0.3760417103767395,97.25,-0.1794441044330597,0.9279136434197426,325,4194304,6.997286319732666,12903,0.00011627776000000001,511,512
0.0887686163187027,0.133051008,-0.37668851017951965,95.48,-0.17382267117500305,0.9184739366173744,325,4227072,6.83411979675293,13006,0.00011562240000000001,515,516
0.0993482768535614,0.13214442666666668,-0.37673452496528625,100.57,-0.14823293685913086,0.9229753166437149,325,4259840,6.7810468673706055,13104,0.00011496704,519,520
0.08688560128211975,0.13123784533333333,-0.34923112392425537,97.9,-0.1391625851392746,0.9328985214233398,324,4292608,6.980240345001221,13208,0.00011431168000000002,523,524
0.07573308050632477,0.130331264,-0.34829580783843994,105.9,-0.19780462980270386,0.9300218671560287,324,4325376,6.819514274597168,13309,0.00011365631999999999,527,528
0.0981350690126419,0.12942468266666668,-0.35060936212539673,102.3,-0.14076915383338928,0.9201407134532928,325,4358144,6.765505790710449,13404,0.00011300096000000001,531,532
0.09216807782649994,0.12851810133333336,-0.35455378890037537,97.42,-0.2023121416568756,0.9228234216570854,325,4390912,6.954934597015381,13502,0.0001123456,535,536
0.0958060622215271,0.12761151999999998,-0.34307605028152466,90.37,-0.22112172842025757,0.9163149371743202,325,4423680,6.968715667724609,13602,0.00011169024,539,540
0.0864395797252655,0.12670493866666666,-0.35530516505241394,88.37,-0.19220158457756042,0.9321155846118927,325,4456448,7.074047088623047,13704,0.00011103488000000002,543,544
0.09235701709985733,0.12579835733333333,-0.3648684620857239,87.9,-0.1457960307598114,0.9292885139584541,325,4489216,7.444633960723877,13803,0.00011037952,547,548
0.09719415009021759,0.12489177599999998,-0.34991225600242615,91.21,-0.21899402141571045,0.9182856157422066,325,4521984,7.199896812438965,13902,0.00010972416,551,552
0.08151666074991226,0.12398519466666669,-0.3375609219074249,101.51,-0.2568303942680359,0.9290655180811882,325,4554752,6.769750595092773,14003,0.0001090688,555,556
0.09786767512559891,0.12307861333333334,-0.34060388803482056,87.63,-0.17229779064655304,0.9223351776599884,325,4587520,7.089656829833984,14103,0.00010841344000000001,559,560
0.09897419810295105,0.12217203199999999,-0.342958003282547,86.14,-0.16176503896713257,0.9229536056518555,325,4620288,7.1128764152526855,14203,0.00010775808000000001,563,564
0.07926154136657715,0.12126545066666666,-0.3416205048561096,98.58,-0.2452961802482605,0.938408263027668,325,4653056,6.904550075531006,14302,0.00010710272,567,568
0.0882594883441925,0.12035886933333334,-0.33750516176223755,86.68,-0.2687779664993286,0.927236758172512,325,4685824,7.228604793548584,14405,0.00010644736,571,572
0.09323780238628387,0.11945228800000002,-0.32302325963974,86.32,-0.21695183217525482,0.9270008951425552,325,4718592,7.271493911743164,14506,0.00010579199999999999,575,576
0.1246023029088974,0.11854570666666667,-0.318697452545166,100.67,-0.16586053371429443,0.9055715277791023,325,4751360,6.854737758636475,14606,0.00010513664000000001,579,580
0.08354650437831879,0.11763912533333332,-0.333191454410553,86.0,-0.22561019659042358,0.934691809117794,325,4784128,7.408303260803223,14708,0.00010448128000000001,583,584
0.09489572048187256,0.11673254400000002,-0.3289661407470703,82.34,-0.18037739396095276,0.922905333340168,325,4816896,7.507271766662598,14809,0.00010382592,587,588
