#{"t_start": 1758681677.635873, "env_id": "None"}
r,l,t
5.729897,76,12.649428
-0.092499,8,12.803912
3.038666,14,13.011395
-0.092499,8,13.10524
4.048347,22,13.530779
-0.092499,8,13.707986
4.096637,15,13.935227
-0.16874,15,14.176511
6.073794,32,14.667241
-0.092499,8,14.738765
-0.092499,8,14.897227
-0.092499,8,14.966711
-0.092499,8,15.124065
30.407895,1200,33.324158
6.073794,32,33.816338
-0.092499,8,33.892827
4.964173,36,34.570165
-0.092499,8,34.64299
4.016016,20,34.911475
-0.16874,15,35.136679
5.771481,65,36.074744
-0.092499,8,36.236433
4.048347,22,36.518537
-0.092499,8,36.693137
4.69673,76,37.769871
-0.092499,8,37.946984
5.97641,41,38.608932
-0.092499,8,38.677858
3.048347,23,38.970934
-0.092499,8,39.13816
4.048347,22,39.425212
-0.092499,8,39.589741
4.096637,15,39.820176
-0.16874,15,40.044971
3.994188,24,40.344936
-0.092499,8,40.51195
4.048347,22,40.802485
-0.092499,8,40.967278
3.994188,24,41.270789
-0.092499,8,41.432014
4.096637,15,41.655157
-0.092499,8,41.723445
4.048347,22,42.009132
-0.092499,8,42.178973
3.994188,24,42.509027
-0.24498,22,42.920011
4.096637,15,43.256915
-0.092499,8,43.329939
4.048347,22,43.709831
-0.092499,8,43.778249
6.073794,32,44.235028
-0.092499,8,44.399528
3.994188,24,44.689293
-0.092499,8,44.847925
34.027097,1200,62.369438
6.073794,32,62.845206
-0.092499,8,62.915955
4.000058,29,63.3579
-0.32122,29,63.808981
4.096637,15,64.035729
-0.16874,15,64.268644
5.025504,40,64.812459
-0.092499,8,64.979958
4.096637,15,65.203784
-0.16874,15,65.332556
-0.16874,15,65.559408
5.923055,48,66.38703
-0.16874,15,66.603937
3.994188,24,67.002064
-0.092499,8,67.072653
5.977214,46,67.736144
-0.16874,15,67.952354
3.994188,24,68.348417
-0.24498,22,68.625587
3.838817,39,69.140917
-0.092499,8,69.315858
6.073794,32,69.783318
-0.092499,8,69.853551
4.096637,15,70.077935
-0.092499,8,70.245086
4.016016,20,70.524913
-0.092499,8,70.692385
6.073794,32,71.178735
-0.092499,8,71.255146
-0.092499,8,71.418307
-0.092499,8,71.487441
-0.092499,8,71.655528
4.671105,78,72.874549
-0.092499,8,72.944697
3.919437,34,73.51864
-0.092499,8,73.679242
3.763635,46,74.336828
-0.092499,8,74.406299
-0.092499,8,74.565126
5.832346,67,75.523064
-0.092499,8,75.59842
3.000058,30,76.057667
-0.092499,8,76.221262
5.073794,33,76.730653
-0.16874,15,76.973287
6.073794,32,77.474367
-0.092499,8,77.543815
4.096637,15,77.780706
-0.16874,15,78.011669
4.048347,22,78.309657
-0.16874,15,78.539511
4.048347,22,78.928615
-0.16874,15,79.159411
4.096637,15,79.389591
-0.16874,15,79.524518
6.073794,32,80.013427
-0.16874,15,80.256588
4.096637,15,80.489868
-0.092499,8,80.660691
6.025504,39,81.198594
-0.092499,8,81.367303
4.096637,15,81.597803
-0.092499,8,81.665925
4.096637,15,81.899259
-0.092499,8,82.073934
5.928925,53,82.82595
-0.16874,15,83.052672
4.048347,22,83.345781
-0.092499,8,83.518763
4.096637,15,83.739943
-0.16874,15,83.966152
3.967727,27,84.296458
-0.16874,15,84.529669
6.073794,32,84.992929
-0.092499,8,85.161551
3.994188,24,85.462485
-0.092499,8,85.629707
4.048347,22,85.914883
-0.092499,8,86.079237
5.644213,77,87.130733
-0.092499,8,87.301768
-0.092499,8,87.373091
6.073794,32,87.848257
-0.16874,15,88.070851
3.048347,23,88.465194
-0.092499,8,88.532528
-0.092499,8,88.704369
4.016016,20,88.983618
-0.16874,15,89.217365
6.828523,1200,107.249115
3.038666,14,107.490629
