#{"t_start": 1758681684.662061, "env_id": "None"}
r,l,t
3.038666,14,4.601237
-0.092499,8,4.862305
4.000058,29,5.313085
-0.092499,8,5.391653
5.923055,48,6.091574
-0.092499,8,6.336182
3.994188,24,6.710674
-0.092499,8,6.868531
4.041642,18,7.140963
-0.092499,8,7.215956
4.857927,43,7.889377
-0.092499,8,7.958789
-0.092499,8,8.121525
4.048347,22,8.409053
-0.092499,8,8.574245
5.797913,64,9.518093
-0.092499,8,9.584093
-0.39746,36,10.187267
4.096637,15,10.411588
-0.092499,8,10.49238
6.025504,39,10.99418
-0.092499,8,11.153359
6.10532,29,11.583114
-0.339457,30,12.031837
6.073794,32,12.517246
-0.092499,8,12.583495
3.994188,24,12.986815
-0.186976,16,13.302489
6.073794,32,13.839353
-0.092499,8,13.909904
-0.24498,22,14.320886
4.096637,15,14.484363
-0.092499,8,14.685922
4.048347,22,15.012608
-0.092499,8,15.178307
3.038666,14,15.404041
-0.110736,9,15.484324
4.096637,15,15.734818
-0.092499,8,15.904897
4.016016,20,16.171073
-0.092499,8,16.237554
6.073794,32,16.703051
-0.092499,8,16.875437
3.994188,24,17.182245
-0.32122,29,17.633703
4.986837,31,18.098195
-0.092499,8,18.266589
6.099419,30,18.74227
-0.092499,8,18.80868
4.096637,15,19.03234
-0.092499,8,19.198344
-0.092499,8,19.267342
4.096637,15,19.49685
-0.092499,8,19.568019
4.048347,22,19.970007
-0.092499,8,20.037508
4.048347,22,20.501985
-0.092499,8,20.578005
4.096637,15,20.798888
-0.092499,8,20.952025
4.016016,20,21.221342
-0.16874,15,21.461988
45.397421,1200,39.450589
5.874766,55,40.216121
-0.092499,8,40.381536
6.00874,47,41.079241
-0.092499,8,41.146792
4.096637,15,41.37021
-0.092499,8,41.532916
-0.092499,8,41.602154
3.994188,24,42.006382
-0.16874,15,42.238653
4.016016,20,42.50659
-0.092499,8,42.575054
4.096637,15,42.797094
-0.16874,15,43.026051
-0.186976,16,43.262988
3.994188,24,43.673539
-0.16874,15,43.994988
6.025504,39,44.505042
-0.092499,8,44.66495
33.66537,1200,62.234439
4.000058,29,62.582703
-0.24498,22,62.96719
-0.092499,8,63.035637
6.025504,39,63.676431
-0.092499,8,63.743798
4.048347,22,64.143547
-0.092499,8,64.220298
3.038666,14,64.436273
-0.092499,8,64.506175
4.096637,15,64.737009
-0.092499,8,64.906514
4.096637,15,65.135513
-0.092499,8,65.211727
4.096637,15,65.455024
-0.092499,8,65.634322
5.944883,44,66.408419
-0.092499,8,66.476282
4.000058,29,66.911458
-0.16874,15,67.124554
2.958045,19,67.37164
-0.092499,8,67.441896
4.096637,15,67.6652
-0.092499,8,67.834973
4.000058,29,68.264798
-0.092499,8,68.332968
6.05113,37,68.954062
-0.16874,15,69.086726
4.096637,15,69.306263
-0.092499,8,69.491122
4.096637,15,69.73118
-0.263216,23,70.060184
4.096637,15,70.295148
-0.092499,8,70.466515
-0.16874,15,70.702482
4.041642,18,70.958513
-0.092499,8,71.030494
3.967727,27,71.471737
-0.092499,8,71.539118
4.096637,15,71.767706
-0.16874,15,71.999365
5.977214,46,72.706843
-0.092499,8,72.876337
2.919437,35,73.402286
-0.092499,8,73.471833
4.836099,47,74.180917
-0.092499,8,74.350125
4.096637,15,74.580133
-0.092499,8,74.648951
5.073794,33,75.146686
-0.092499,8,75.311573
-0.092499,8,75.380617
5.794951,61,76.301181
-0.092499,8,76.473436
2.909756,26,76.793427
-0.263216,23,77.183218
3.994188,24,77.493099
-0.092499,8,77.659992
3.994188,24,77.957529
-0.092499,8,78.125882
-0.092499,8,78.193723
-0.092499,8,78.357999
5.868866,52,79.096785
-0.32122,29,79.539442
3.038666,14,79.7544
-0.092499,8,79.827543
4.000058,29,80.27558
-0.16874,15,80.501701
5.928925,53,81.25795
-0.092499,8,81.422006
3.994188,24,81.731805
-0.092499,8,81.897419
4.096637,15,82.138942
-0.092499,8,82.209674
3.994188,24,82.621012
-0.092499,8,82.693379
6.057029,40,83.33442
-0.24498,22,83.622907
4.096637,15,83.85175
-0.092499,8,83.921582
4.096637,15,84.15816
-0.092499,8,84.322412
3.038666,14,84.54192
-0.16874,15,84.765403
6.025504,39,85.297248
-0.092499,8,85.458554
-0.092499,8,85.528168
3.951768,36,86.023811
-0.092499,8,86.189597
4.096637,15,86.415542
-0.16874,15,86.643445
4.048347,22,86.942474
-0.16874,15,87.170022
2.967727,28,87.624573
-0.092499,8,87.693027
4.096637,15,87.924431
-0.092499,8,88.122241
5.92222,49,88.825182
-0.092499,8,88.896189
4.096637,15,89.111942
-0.16874,15,89.33355
4.096637,15,89.546666
-0.092499,8,89.708214
4.096637,15,89.929482
-0.092499,8,90.005306
4.096637,15,90.238541
-0.092499,8,90.410259
4.820577,60,91.218478
-0.092499,8,91.386623
-0.092499,8,91.457956
4.096637,15,91.687912
-0.16874,15,91.919198
4.096637,15,92.146857
-0.16874,15,92.377398
4.977214,47,93.0804
-0.092499,8,93.152147
2.967727,28,93.585178
-0.092499,8,93.75193
3.048347,23,94.046693
-0.092499,8,94.212947
5.746661,68,95.195138
-0.092499,8,95.264338
6.105319,33,95.748831
-0.092499,8,95.914878
3.986837,32,96.382058
-0.092499,8,96.447705
3.993352,25,96.855726
-0.092499,8,97.024742
4.048347,22,97.406432
-0.092499,8,97.475275
5.025504,40,98.08103
-0.092499,8,98.146156
-0.092499,8,98.301505
4.096637,15,98.623676
-0.092499,8,98.697256
4.096637,15,98.910732
-0.092499,8,99.108128
6.073794,32,99.728658
-0.092499,8,99.792164
4.048347,22,100.166132
-0.092499,8,100.244462
37.59623,1200,117.665852
5.977214,46,118.318789
-0.092499,8,118.474019
4.096637,15,118.599769
-0.092499,8,118.772337
4.986837,31,119.208712
-0.092499,8,119.273954
4.096637,15,119.487481
-0.092499,8,119.652016
6.163295,28,120.063065
-0.092499,8,120.137249
3.994188,24,120.530589
-0.092499,8,120.599332
4.048347,22,120.881765
-0.092499,8,121.046489
5.84324,54,121.84267
-0.092499,8,122.00821
-0.092499,8,122.074471
27.176194,1200,139.456535
2.994188,25,139.836406
-0.092499,8,139.902691
5.820577,59,140.778607
-0.16874,15,140.987572
3.994188,24,141.37346
-0.110736,9,141.449287
4.016016,20,141.729956
-0.092499,8,141.889509
6.105319,33,142.363268
-0.186976,16,142.604683
3.038666,14,142.816519
-0.092499,8,142.888074
4.096637,15,143.109742
-0.092499,8,143.27934
3.84324,56,144.034125
-0.092499,8,144.194925
2.994188,25,144.505732
-0.092499,8,144.677178
4.016016,20,144.94736
-0.092499,8,145.189795
4.048347,22,145.469533
-0.092499,8,145.532366
4.048347,22,145.87809
-0.16874,15,146.079197
4.048347,22,146.338093
-0.092499,8,146.48418
6.025504,39,146.979552
-0.16874,15,147.188544
-0.092499,8,147.257059
5.638774,75,148.359762
-0.092499,8,148.526455
3.038666,14,148.752882
-0.16874,15,148.89179
3.048347,23,149.278014
-0.16874,15,149.50358
3.994188,24,149.825032
-0.092499,8,149.989893
4.096637,15,150.238591
-0.16874,15,150.464944
-0.092499,8,150.530087
5.697566,74,151.677484
-0.092499,8,151.753253
3.994188,24,152.184734
-0.092499,8,152.261266
6.025504,39,152.943603
-0.092499,8,153.010163
-0.092499,8,153.175966
3.951768,36,153.684878
-0.092499,8,153.863844
2.958045,19,154.111522
-0.092499,8,154.186016
3.994188,24,154.577895
-0.092499,8,154.649219
3.951768,36,155.179101
-0.092499,8,155.367757
4.096637,15,155.614354
-0.092499,8,155.689231
5.777351,70,156.930729
-0.16874,15,157.157998
4.048347,22,157.442409
-0.092499,8,157.60197
4.096637,15,157.840605
-0.092499,8,157.919136
4.016016,20,158.179528
-0.092499,8,158.344086
3.994188,24,158.656632
-0.16874,15,158.877232
6.073794,32,159.3615
-0.092499,8,159.538651
4.896594,52,160.289029
-0.092499,8,160.363711
6.099419,30,160.918574
-0.092499,8,161.079258
5.896594,51,161.783167
-0.092499,8,161.946874
4.096637,15,162.079204
-0.24498,22,162.461986
2.994188,25,162.760858
-0.110736,9,162.930818
4.096637,15,163.144961
-0.092499,8,163.209682
3.994188,24,163.631194
-0.092499,8,163.703442
4.977214,47,164.428023
-0.110736,9,164.600402
4.096637,15,164.831429
-0.092499,8,164.896591
5.977214,46,165.609163
-0.092499,8,165.779817
3.038666,14,165.998354
-0.092499,8,166.071285
4.096637,15,166.313098
-0.092499,8,166.482536
6.025504,39,167.031038
-0.092499,8,167.095619
5.71433,66,168.261692
-0.092499,8,168.326098
5.073794,33,168.800729
-0.092499,8,168.9641
4.048347,22,169.228842
-0.16874,15,169.457795
4.096637,15,169.670426
-0.110736,9,169.742585
3.994188,24,170.146854
-0.110736,9,170.327357
5.84324,54,171.058979
-0.092499,8,171.125078
4.794145,61,172.057957
-0.092499,8,172.231865
6.073794,32,172.717699
-0.092499,8,172.788028
3.048347,23,173.195635
-0.092499,8,173.26519
-0.16874,15,173.487334
4.096637,15,173.716465
-0.092499,8,173.95883
6.025504,39,174.498673
-0.092499,8,174.558793
3.038666,14,174.755592
-0.092499,8,174.910168
4.096637,15,175.115131
-0.092499,8,175.177964
6.10532,29,175.594017
-0.092499,8,175.75124
5.928925,53,176.475466
-0.16874,15,176.699912
4.048347,22,176.974733
-0.24498,22,177.349636
4.096637,15,177.570838
-0.092499,8,177.640491
3.994188,24,178.044187
-0.092499,8,178.113231
4.096637,15,178.342154
-0.16874,15,178.562223
4.048347,22,178.845868
-0.092499,8,179.014123
-0.092499,8,179.087773
6.073794,32,179.548698
-0.092499,8,179.705388
5.018362,32,180.156089
-0.092499,8,180.22117
4.096637,15,180.448936
-0.092499,8,180.607431
6.099419,30,181.08326
-0.16874,15,181.300343
5.928925,53,181.989004
-0.092499,8,182.051197
2.958045,19,182.378026
-0.092499,8,182.446751
4.000058,29,182.853107
-0.16874,15,183.060099
6.073794,32,183.496561
-0.092499,8,183.563801
5.92222,49,184.230494
-0.092499,8,184.395842
4.096637,15,184.610959
-0.092499,8,184.674494
41.837814,1200,201.660485
6.00284,44,202.285815
-0.092499,8,202.431582
