#{"t_start": 1759531185.397398, "env_id": "None"}
r,l,t
0.774522,135,2.581048
0.394123,17,2.729486
-1.578361,14,2.851173
-1.262923,5,2.892846
-0.076077,133,4.654457
-1.534716,10,4.730514
-1.262923,5,4.773735
-1.262923,5,4.819993
1.372378,113,6.400068
-1.063486,169,8.447796
-1.262923,5,8.490021
-1.262923,5,8.530491
1.114893,146,10.372897
1.187442,108,11.972305
1.017806,175,14.641144
-1.262923,5,14.700289
1.275571,75,15.327711
2.667272,144,17.247057
-0.652663,48,18.262276
0.374465,33,18.530033
0.972167,88,19.83797
-1.262923,5,19.877928
-0.444525,61,20.39099
0.294123,18,20.531448
0.565284,11,20.624854
