#{"t_start": 1759531185.538849, "env_id": "None"}
r,l,t
-0.290463,110,1.408964
-1.262923,5,1.45134
0.288621,53,2.72243
0.023502,123,4.407047
-0.222327,174,6.488533
0.574465,31,6.759705
-1.262923,5,6.800281
1.675198,48,7.821834
-2.028143,160,9.787145
0.969744,23,9.974689
-1.262923,5,10.01531
-1.534716,10,10.106946
1.002591,60,11.299623
-1.534716,10,11.386467
-1.262923,5,11.421635
0.521639,15,11.557921
-2.223903,26,11.772362
0.676097,29,12.007914
-2.324221,170,14.664898
1.181276,175,16.838493
-0.706126,44,17.829699
-1.534716,10,17.914078
-1.262923,5,17.953439
-1.262923,5,17.990821
0.294123,18,18.138735
1.673014,74,18.729667
0.565284,11,18.820257
0.185617,41,19.753591
2.292869,50,20.163017
