#{"t_start": 1759531185.3198245, "env_id": "None"}
r,l,t
-1.262923,5,0.702557
-1.487116,83,1.446736
1.245472,68,2.842
1.681488,65,3.414247
1.780261,175,6.130061
-1.578361,14,6.248817
0.465284,12,6.34776
0.540392,31,6.607553
0.565284,11,6.70306
0.723426,22,6.899174
1.908608,60,8.018717
0.941396,84,8.7177
-0.188557,36,9.664962
-0.185686,28,9.88783
-1.534716,10,9.967836
0.008891,70,11.231837
-1.262923,5,11.277556
-0.335481,148,13.13988
-3.167596,175,15.21684
-1.262923,5,15.261378
-1.262923,5,15.301243
0.844963,48,16.415069
-1.262923,5,16.449887
-1.262923,5,16.497958
2.751074,82,17.184506
-1.262923,5,17.225663
-1.262923,5,17.265282
-0.40229,175,19.903191
0.521639,15,20.033559
-1.262923,5,20.071645
0.565284,11,20.165889
-1.820219,19,20.317946
0.365284,13,20.429656
0.565284,11,20.524183
-1.945781,21,20.695242
