time/fps,time/total_timesteps,time/iterations,train/value_loss,train/policy_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,train/explained_variance,train/n_updates,train/learning_rate
434,1843200,3600,55.230125427246094,0.04292256385087967,-0.177237406373024,31.32,7.10252571105957,1.7312,4245,7.62939453125e-06,3599,0.0003
434,1894400,3700,36.88215637207031,-0.023973548784852028,-0.17392560839653015,73.48,2.7685275077819824,1.7237333333333333,4364,0.0002078413963317871,3699,0.0003
434,1945600,3800,36.04592514038086,0.0034279795363545418,-0.1926725208759308,105.83,-2.7370431423187256,1.7162666666666666,4482,0.0003554224967956543,3799,0.0003
434,1996800,3900,35.09729766845703,0.030658217146992683,-0.16993355751037598,106.32,-2.8512566089630127,1.7088,4600,0.00013178586959838867,3899,0.0003
433,2048000,4000,30.890132904052734,0.059293538331985474,-0.18947413563728333,72.86,1.1514315605163574,1.7013333333333334,4719,0.00025409460067749023,3999,0.0003
433,2099200,4100,45.049827575683594,0.04444055259227753,-0.1900562345981598,101.59,-3.9446887969970703,1.6938666666666666,4836,0.0003033876419067383,4099,0.0003
434,2150400,4200,43.562042236328125,0.0055469609797000885,-0.1938152015209198,92.2,1.1391867399215698,1.6864,4952,0.00026929378509521484,4199,0.0003
434,2201600,4300,36.39480209350586,0.05197692662477493,-0.19151991605758667,89.05,0.8178040981292725,1.6789333333333334,5072,0.0002684593200683594,4299,0.0003
434,2252800,4400,37.24665069580078,0.007402463816106319,-0.1803794801235199,71.12,6.018631458282471,1.6714666666666667,5188,0.0002887845039367676,4399,0.0003
434,2304000,4500,129.77975463867188,0.01004172582179308,-0.15876974165439606,104.49,-1.5564082860946655,1.664,5304,2.1219253540039062e-05,4499,0.0003
434,2355200,4600,32.8188591003418,0.0379219651222229,-0.18275853991508484,73.33,0.24577946960926056,1.6565333333333334,5422,0.0003268718719482422,4599,0.0003
434,2406400,4700,145.67413330078125,0.0030939895659685135,-0.17337924242019653,61.98,4.642209053039551,1.6490666666666667,5539,-2.9087066650390625e-05,4699,0.0003
434,2457600,4800,34.217830657958984,0.07173049449920654,-0.1820175051689148,58.55,4.2790093421936035,1.6416,5657,0.000525355339050293,4799,0.0003
434,2508800,4900,30.741249084472656,0.022589651867747307,-0.18201738595962524,30.17,7.04011344909668,1.6341333333333332,5775,0.00029772520065307617,4899,0.0003
434,2560000,5000,32.295101165771484,0.00032376963645219803,-0.18935349583625793,32.35,7.055485248565674,1.6266666666666667,5892,0.00017726421356201172,4999,0.0003
434,2611200,5100,30.775959014892578,-0.001593007706105709,-0.18132160604000092,73.17,-0.9176878333091736,1.6192,6008,0.00021708011627197266,5099,0.0003
434,2662400,5200,46.93638610839844,-0.00801562238484621,-0.17552326619625092,86.21,-2.8346493244171143,1.6117333333333335,6127,0.0002213120460510254,5199,0.0003
434,2713600,5300,40.11221694946289,-0.0262665506452322,-0.19822648167610168,104.06,-1.671622633934021,1.6042666666666667,6245,0.00015908479690551758,5299,0.0003
434,2764800,5400,26.869495391845703,-0.022647976875305176,-0.19991865754127502,50.32,5.060537338256836,1.5968,6360,0.00017511844635009766,5399,0.0003
434,2816000,5500,54.754905700683594,0.011383907869458199,-0.17911145091056824,73.37,1.5064232349395752,1.5893333333333333,6481,0.0001341104507446289,5499,0.0003
434,2867200,5600,53.95867919921875,-0.019486088305711746,-0.17378932237625122,31.8,7.084764003753662,1.5818666666666665,6600,0.00016158819198608398,5599,0.0003
434,2918400,5700,35.986610412597656,0.010399293154478073,-0.2019892930984497,46.71,5.631246566772461,1.5744,6717,0.00010395050048828125,5699,0.0003
434,2969600,5800,56.00606155395508,-0.01274789310991764,-0.19847175478935242,72.38,1.0015308856964111,1.5669333333333333,6836,0.0001804828643798828,5799,0.0003
434,3020800,5900,36.94676971435547,0.016502616927027702,-0.19095325469970703,49.67,3.7199811935424805,1.5594666666666668,6952,0.00024080276489257812,5899,0.0003
434,3072000,6000,50.67359924316406,-0.028820786625146866,-0.17904537916183472,42.3,6.133847236633301,1.552,7068,0.0001628398895263672,5999,0.0003
434,3123200,6100,46.985923767089844,0.04550224170088768,-0.17520271241664886,45.09,5.908712863922119,1.5445333333333333,7186,0.00034290552139282227,6099,0.0003
434,3174400,6200,46.21766662597656,0.01423192210495472,-0.17988651990890503,60.43,3.4701743125915527,1.5370666666666666,7304,1.055002212524414e-05,6199,0.0003
434,3225600,6300,27.83111000061035,0.013951190747320652,-0.1952933818101883,134.85,-4.557323932647705,1.5296,7422,0.0001214146614074707,6299,0.0003
434,3276800,6400,61.99480056762695,0.020718680694699287,-0.1874053180217743,75.95,2.5736868381500244,1.5221333333333333,7542,4.267692565917969e-05,6399,0.0003
434,3328000,6500,51.385719299316406,0.0240696482360363,-0.1885632872581482,44.67,5.297672271728516,1.5146666666666668,7659,0.0002821683883666992,6499,0.0003
434,3379200,6600,33.404273986816406,0.022356145083904266,-0.19569358229637146,105.34,-2.372041702270508,1.5072,7776,0.00019723176956176758,6599,0.0003
434,3430400,6700,47.9632453918457,-0.0035504503175616264,-0.179889976978302,119.01,-9.689984321594238,1.4997333333333334,7898,0.00021964311599731445,6699,0.0003
434,3481600,6800,41.78767013549805,0.0008019851520657539,-0.17906799912452698,93.36,-0.8219323754310608,1.4922666666666666,8015,0.0002818107604980469,6799,0.0003
434,3532800,6900,134.0560760498047,0.02082756906747818,-0.16789662837982178,62.53,3.6775193214416504,1.4848,8132,-1.8715858459472656e-05,6899,0.0003
434,3584000,7000,80.74574279785156,0.09354688227176666,-0.17530834674835205,107.18,-3.523956537246704,1.4773333333333332,8252,0.00022965669631958008,6999,0.0003
434,3635200,7100,31.796363830566406,-0.010979173704981804,-0.1848677396774292,72.96,1.9833402633666992,1.4698666666666667,8370,0.00040394067764282227,7099,0.0003
434,3686400,7200,35.68146514892578,0.035618796944618225,-0.2084181308746338,75.76,0.943549633026123,1.4624000000000001,8487,0.00038421154022216797,7199,0.0003
434,3737600,7300,26.620573043823242,0.017529688775539398,-0.19089698791503906,92.28,3.327432632446289,1.4549333333333334,8605,8.58306884765625e-05,7299,0.0003
434,3788800,7400,40.37873840332031,0.07418428361415863,-0.19545525312423706,77.03,0.49818459153175354,1.4474666666666667,8724,0.00022709369659423828,7399,0.0003
434,3840000,7500,43.6574592590332,0.03188015893101692,-0.18926939368247986,60.42,4.901649475097656,1.44,8841,0.00017571449279785156,7499,0.0003
434,3891200,7600,72.83564758300781,0.032576680183410645,-0.18336187303066254,59.5,1.9921598434448242,1.4325333333333332,8961,0.0002078413963317871,7599,0.0003
434,3942400,7700,50.99903869628906,0.001027001067996025,-0.19265346229076385,86.59,0.04601794108748436,1.4250666666666667,9077,0.00016504526138305664,7699,0.0003
434,3993600,7800,31.292203903198242,0.021610315889120102,-0.19214963912963867,46.3,3.399326801300049,1.4176,9194,0.00029087066650390625,7799,0.0003
434,4044800,7900,53.5906982421875,-0.013692510314285755,-0.18278416991233826,77.02,4.181329727172852,1.4101333333333335,9313,0.00010687112808227539,7899,0.0003
434,4096000,8000,28.502098083496094,-0.02635597065091133,-0.19437628984451294,45.92,4.196412563323975,1.4026666666666667,9436,1.043081283569336e-05,7999,0.0003
434,4147200,8100,34.05655288696289,0.011702792719006538,-0.19118759036064148,43.84,5.769986629486084,1.3952,9555,0.0004038810729980469,8099,0.0003
434,4198400,8200,155.37698364257812,0.03798624873161316,-0.1783851981163025,88.89,-1.1813563108444214,1.3877333333333333,9672,3.224611282348633e-05,8199,0.0003
434,4249600,8300,35.98208236694336,0.003051728941500187,-0.1883385181427002,90.78,-1.5577363967895508,1.3802666666666665,9791,0.0003631711006164551,8299,0.0003
434,4300800,8400,38.0863037109375,0.010764695703983307,-0.19854137301445007,86.92,-1.012191891670227,1.3728,9908,0.00020676851272583008,8399,0.0003
434,4352000,8500,33.38587951660156,-0.012381873093545437,-0.18846458196640015,105.77,2.1871089935302734,1.3653333333333333,10026,0.0002764463424682617,8499,0.0003
433,4403200,8600,40.94884490966797,-0.017101312056183815,-0.18056438863277435,74.75,-0.37000980973243713,1.3578666666666668,10145,0.0003018975257873535,8599,0.0003
434,4454400,8700,35.286617279052734,-0.02932187356054783,-0.19030258059501648,74.33,3.936936140060425,1.3504,10262,0.00022339820861816406,8699,0.0003
434,4505600,8800,32.75971603393555,0.019926197826862335,-0.18903794884681702,43.12,4.388308048248291,1.3429333333333333,10379,0.00018197298049926758,8799,0.0003
434,4556800,8900,18.570526123046875,0.011787168681621552,-0.1799430549144745,104.32,-4.011335372924805,1.3354666666666666,10498,3.2901763916015625e-05,8899,0.0003
434,4608000,9000,44.73258972167969,0.011528903618454933,-0.18257898092269897,121.29,-3.5157172679901123,1.3279999999999998,10615,0.00019747018814086914,8999,0.0003
434,4659200,9100,70.03590393066406,0.013876364566385746,-0.17429512739181519,44.54,4.7604546546936035,1.3205333333333333,10733,0.00018650293350219727,9099,0.0003
433,4710400,9200,50.882904052734375,-0.0066352044232189655,-0.17643983662128448,132.58,-5.323990345001221,1.3130666666666666,10854,0.0003097653388977051,9199,0.0003
433,4761600,9300,31.22276496887207,0.012764154002070427,-0.1872134506702423,71.91,1.4338808059692383,1.3056,10972,0.00019812583923339844,9299,0.0003
434,4812800,9400,50.130638122558594,0.02724813111126423,-0.1792818307876587,74.44,3.373976707458496,1.2981333333333334,11089,0.0002821683883666992,9399,0.0003
433,4864000,9500,47.176673889160156,0.01587950438261032,-0.17723147571086884,90.89,-0.535891056060791,1.2906666666666666,11207,0.00029391050338745117,9499,0.0003
434,4915200,9600,35.43148422241211,0.022512324154376984,-0.18869179487228394,105.16,-2.2534596920013428,1.2832,11325,0.0003247261047363281,9599,0.0003
434,4966400,9700,126.1159439086914,-0.007593471556901932,-0.18165287375450134,102.97,-2.8135874271392822,1.2757333333333334,11441,-2.4437904357910156e-05,9699,0.0003
433,5017600,9800,28.00236701965332,0.015782583504915237,-0.18911200761795044,29.51,6.934393882751465,1.2682666666666667,11561,0.0006055235862731934,9799,0.0003
434,5068800,9900,32.8519172668457,-0.01695176772773266,-0.1845323145389557,76.51,0.11066239327192307,1.2608000000000001,11679,0.0001679062843322754,9899,0.0003
434,5120000,10000,51.28358459472656,0.018262241035699844,-0.17628780007362366,34.2,6.203329563140869,1.2533333333333334,11795,-9.500980377197266e-05,9999,0.0003
433,5171200,10100,36.65531539916992,0.00721522094681859,-0.20128148794174194,75.39,1.6492725610733032,1.2458666666666667,11916,0.0002238750457763672,10099,0.0003
433,5222400,10200,39.25007629394531,0.038297660648822784,-0.1819770783185959,43.79,6.490442276000977,1.2384,12034,0.00022518634796142578,10199,0.0003
434,5273600,10300,25.365882873535156,-0.011632655747234821,-0.1894482672214508,71.98,0.7676075100898743,1.2309333333333332,12150,0.0004916191101074219,10299,0.0003
433,5324800,10400,80.72940063476562,0.053395889699459076,-0.17338362336158752,73.27,2.2673401832580566,1.2234666666666667,12271,0.00015473365783691406,10399,0.0003
433,5376000,10500,44.0531120300293,-0.0005730828270316124,-0.18505509197711945,46.5,5.360371112823486,1.216,12389,0.00015044212341308594,10499,0.0003
433,5427200,10600,35.854087829589844,-0.0055410913191735744,-0.18593594431877136,78.78,0.20930694043636322,1.2085333333333335,12507,0.00023478269577026367,10599,0.0003
433,5478400,10700,25.470436096191406,-0.0007159914821386337,-0.20424959063529968,89.1,-1.3994063138961792,1.2010666666666667,12625,0.00031000375747680664,10699,0.0003
433,5529600,10800,25.28029441833496,0.025910785421729088,-0.18467774987220764,133.64,-9.084906578063965,1.1936,12743,0.00036013126373291016,10799,0.0003
433,5580800,10900,64.80177307128906,-0.006303817965090275,-0.1886439174413681,73.03,-0.5192520022392273,1.1861333333333333,12860,0.00015717744827270508,10899,0.0003
433,5632000,11000,22.738632202148438,-0.013305451720952988,-0.19203989207744598,86.78,-1.3315373659133911,1.1786666666666665,12977,0.00024896860122680664,10999,0.0003
434,5683200,11100,41.61099624633789,0.009806057438254356,-0.1845477819442749,72.77,2.043938636779785,1.1712,13094,0.00024253129959106445,11099,0.0003
434,5734400,11200,28.193851470947266,0.006817328743636608,-0.18966470658779144,60.05,4.599914073944092,1.1637333333333333,13210,0.0003082752227783203,11199,0.0003
434,5785600,11300,47.39295959472656,0.02901447005569935,-0.17953258752822876,77.33,1.594504714012146,1.1562666666666668,13327,3.898143768310547e-05,11299,0.0003
434,5836800,11400,99.29804992675781,0.0355556383728981,-0.18499183654785156,77.33,2.4214119911193848,1.1488,13444,2.664327621459961e-05,11399,0.0003
434,5888000,11500,37.8502082824707,-0.015742752701044083,-0.17281898856163025,88.01,0.8522437810897827,1.1413333333333333,13560,0.00035268068313598633,11499,0.0003
434,5939200,11600,32.1714973449707,0.0012580975890159607,-0.1870918869972229,74.2,1.4513905048370361,1.1338666666666666,13679,0.00025922060012817383,11599,0.0003
434,5990400,11700,105.33460998535156,0.025086453184485435,-0.1902921199798584,62.04,2.937711238861084,1.1264,13797,5.1081180572509766e-05,11699,0.0003
434,6041600,11800,27.388336181640625,0.034464627504348755,-0.20389482378959656,44.76,5.257755756378174,1.1189333333333336,13916,0.00013273954391479492,11799,0.0003
434,6092800,11900,32.68212127685547,0.009495323523879051,-0.19041962921619415,60.06,5.850842475891113,1.1114666666666666,14035,0.00036901235580444336,11899,0.0003
434,6144000,12000,41.88530731201172,-0.017106937244534492,-0.20288994908332825,43.5,3.78273868560791,1.104,14155,0.0001081228256225586,11999,0.0003
434,6195200,12100,28.63212013244629,0.0007466208189725876,-0.195022314786911,90.28,-1.2196944952011108,1.0965333333333334,14273,0.00024336576461791992,12099,0.0003
433,6246400,12200,35.217830657958984,-0.00344143807888031,-0.172275573015213,55.32,7.839277267456055,1.0890666666666666,14392,0.0001963973045349121,12199,0.0003
433,6297600,12300,26.77364730834961,0.023986808955669403,-0.19552074372768402,48.39,5.613447666168213,1.0816,14511,9.566545486450195e-05,12299,0.0003
433,6348800,12400,25.030630111694336,0.005654546432197094,-0.18621301651000977,72.17,-0.49182167649269104,1.0741333333333332,14628,0.0003123283386230469,12399,0.0003
433,6400000,12500,39.49455261230469,0.012851802632212639,-0.18409815430641174,30.18,7.2623138427734375,1.0666666666666667,14747,0.00021088123321533203,12499,0.0003
433,6451200,12600,26.598957061767578,0.008286543190479279,-0.19632720947265625,48.41,3.9998674392700195,1.0592000000000001,14866,0.00035876035690307617,12599,0.0003
433,6502400,12700,23.331520080566406,0.02129269391298294,-0.18903596699237823,32.34,7.1633992195129395,1.0517333333333332,14984,0.0002963542938232422,12699,0.0003
433,6553600,12800,21.450714111328125,0.005941565148532391,-0.19991832971572876,45.36,4.291903972625732,1.0442666666666667,15105,0.0003234744071960449,12799,0.0003
433,6604800,12900,45.77207946777344,0.028816640377044678,-0.18205046653747559,76.44,2.2169039249420166,1.0368,15226,0.0001423954963684082,12899,0.0003
433,6656000,13000,72.43913269042969,-0.03232891857624054,-0.19699114561080933,72.58,2.617948293685913,1.0293333333333334,15345,8.720159530639648e-05,12999,0.0003
433,6707200,13100,32.91130828857422,0.0016529844142496586,-0.20254836976528168,91.82,-3.1449429988861084,1.0218666666666667,15463,0.0002580881118774414,13099,0.0003
433,6758400,13200,26.780689239501953,0.011843295767903328,-0.17581406235694885,147.79,-6.406794548034668,1.0144,15580,0.00018960237503051758,13199,0.0003
433,6809600,13300,41.48552322387695,-0.008589047938585281,-0.17964625358581543,88.36,-3.0557167530059814,1.0069333333333335,15698,0.00031882524490356445,13299,0.0003
433,6860800,13400,30.068496704101562,0.021713022142648697,-0.19049382209777832,77.28,1.6234756708145142,0.9994666666666667,15819,0.0002747178077697754,13399,0.0003
433,6912000,13500,51.983829498291016,0.034325990825891495,-0.17843112349510193,59.98,3.6148154735565186,0.992,15939,0.00023984909057617188,13499,0.0003
433,6963200,13600,28.270645141601562,-0.005886025261133909,-0.18738646805286407,71.01,0.20590415596961975,0.9845333333333333,16057,0.00032317638397216797,13599,0.0003
433,7014400,13700,33.80162048339844,-0.026395784690976143,-0.17762181162834167,75.32,1.0267152786254883,0.9770666666666665,16176,0.0002834200859069824,13699,0.0003
433,7065600,13800,52.720733642578125,0.04726245999336243,-0.1785600781440735,30.07,6.445258617401123,0.9696,16296,0.00010889768600463867,13799,0.0003
433,7116800,13900,36.65947723388672,-0.049131810665130615,-0.18274638056755066,78.3,1.9261083602905273,0.9621333333333335,16415,0.00036537647247314453,13899,0.0003
433,7168000,14000,43.591426849365234,0.032508235424757004,-0.17376860976219177,57.64,5.6927809715271,0.9546666666666666,16533,0.000186920166015625,13999,0.0003
433,7219200,14100,33.43687438964844,-0.0031028836965560913,-0.17710280418395996,46.92,6.591015815734863,0.9472,16650,0.0002300739288330078,14099,0.0003
433,7270400,14200,32.71845626831055,-0.0002564284950494766,-0.1892203390598297,61.81,2.9065239429473877,0.9397333333333333,16768,0.0002644062042236328,14199,0.0003
433,7321600,14300,39.717689514160156,0.03284897655248642,-0.18933285772800446,119.95,-3.5694057941436768,0.9322666666666668,16887,0.00022137165069580078,14299,0.0003
433,7372800,14400,30.47250747680664,0.023616917431354523,-0.19453008472919464,89.38,-3.7480523586273193,0.9248000000000001,17007,0.00018680095672607422,14399,0.0003
433,7424000,14500,46.786590576171875,0.034391507506370544,-0.19887162744998932,46.04,6.9503583908081055,0.9173333333333333,17124,-2.4557113647460938e-05,14499,0.0003
433,7475200,14600,36.63985824584961,-0.006494629196822643,-0.18557241559028625,65.06,3.3876848220825195,0.9098666666666666,17244,0.00012069940567016602,14599,0.0003
433,7526400,14700,29.043598175048828,0.05451761186122894,-0.21007582545280457,57.86,1.8168035745620728,0.9024000000000001,17362,1.71661376953125e-05,14699,0.0003
433,7577600,14800,46.264705657958984,0.016957376152276993,-0.19082675874233246,30.55,7.159332275390625,0.8949333333333334,17480,0.0001799464225769043,14799,0.0003
433,7628800,14900,77.61454772949219,0.023802056908607483,-0.17748917639255524,29.55,6.9835944175720215,0.8874666666666666,17599,0.0002142786979675293,14899,0.0003
433,7680000,15000,32.49894714355469,0.03414122387766838,-0.19030505418777466,75.12,-0.24589139223098755,0.8799999999999999,17717,0.00017976760864257812,14999,0.0003
433,7731200,15100,93.53312683105469,-0.011427491903305054,-0.19853177666664124,60.6,2.5767297744750977,0.8725333333333334,17835,9.226799011230469e-05,15099,0.0003
433,7782400,15200,21.55857276916504,0.010640909895300865,-0.19982871413230896,31.65,6.945138931274414,0.8650666666666667,17955,0.00041604042053222656,15199,0.0003
433,7833600,15300,22.272605895996094,0.010999398306012154,-0.1866004765033722,131.54,-9.891215324401855,0.8575999999999999,18075,0.00034630298614501953,15299,0.0003
433,7884800,15400,30.45254135131836,0.027820976451039314,-0.1868303120136261,89.75,-1.620482325553894,0.8501333333333334,18194,0.00035268068313598633,15399,0.0003
433,7936000,15500,24.912967681884766,0.041824668645858765,-0.20226450264453888,43.93,5.721920967102051,0.8426666666666667,18315,0.00023317337036132812,15499,0.0003
433,7987200,15600,72.48182678222656,0.029662933200597763,-0.1702592372894287,73.54,2.8162262439727783,0.8351999999999999,18435,0.00016671419143676758,15599,0.0003
433,8038400,15700,89.01297760009766,0.006148011423647404,-0.18496516346931458,59.9,3.0253183841705322,0.8277333333333332,18554,-8.690357208251953e-05,15699,0.0003
433,8089600,15800,31.49610137939453,0.023040350526571274,-0.18525800108909607,102.97,-3.4521398544311523,0.8202666666666667,18674,0.00030606985092163086,15799,0.0003
433,8140800,15900,44.93251419067383,0.010974508710205555,-0.16558200120925903,60.77,4.806402206420898,0.8128,18795,0.0002637505531311035,15899,0.0003
433,8192000,16000,27.822994232177734,0.0006650758441537619,-0.18430157005786896,76.32,0.049403972923755646,0.8053333333333335,18914,0.00011289119720458984,15999,0.0003
433,8243200,16100,40.947811126708984,-0.005385867320001125,-0.1840384602546692,72.35,2.442873239517212,0.7978666666666667,19034,0.0003895759582519531,16099,0.0003
433,8294400,16200,45.863346099853516,0.027672015130519867,-0.18648648262023926,47.33,5.265848159790039,0.7904,19153,0.0003827810287475586,16199,0.0003
432,8345600,16300,44.050048828125,0.019426504150032997,-0.18344470858573914,103.07,-4.387454986572266,0.7829333333333333,19274,8.13603401184082e-05,16299,0.0003
432,8396800,16400,71.40451049804688,0.012108688242733479,-0.18796269595623016,135.42,-11.833749771118164,0.7754666666666667,19394,0.0001824498176574707,16399,0.0003
432,8448000,16500,88.80293273925781,0.00977259874343872,-0.18964868783950806,86.31,1.6288094520568848,0.768,19514,0.00011730194091796875,16499,0.0003
432,8499200,16600,29.308940887451172,0.03518260642886162,-0.18700428307056427,103.06,-4.0884785652160645,0.7605333333333333,19632,0.0002525448799133301,16599,0.0003
432,8550400,16700,25.500225067138672,-0.008176976814866066,-0.20308668911457062,58.25,3.6701223850250244,0.7530666666666666,19754,0.0005316734313964844,16699,0.0003
432,8601600,16800,60.56251525878906,0.008199424482882023,-0.1990363448858261,93.24,-1.141655445098877,0.7456,19874,0.00014275312423706055,16799,0.0003
432,8652800,16900,32.43284606933594,0.031162165105342865,-0.17548677325248718,46.57,5.246527671813965,0.7381333333333333,19994,0.0003159642219543457,16899,0.0003
432,8704000,17000,29.593177795410156,0.014644704759120941,-0.18676194548606873,44.78,5.915884017944336,0.7306666666666666,20117,-1.9431114196777344e-05,16999,0.0003
432,8755200,17100,63.119285583496094,-0.01957477629184723,-0.1936999261379242,117.11,-5.3639349937438965,0.7231999999999998,20236,-0.0001150369644165039,17099,0.0003
432,8806400,17200,66.82118225097656,0.01375568751245737,-0.1754591166973114,72.84,0.3973124027252197,0.7157333333333333,20355,-1.8358230590820312e-05,17199,0.0003
432,8857600,17300,42.89922332763672,0.010471281595528126,-0.17215225100517273,73.55,0.3476122319698334,0.7082666666666668,20475,-1.049041748046875e-05,17299,0.0003
432,8908800,17400,57.78446960449219,-0.021174926310777664,-0.20123912394046783,63.03,2.848501205444336,0.7008000000000001,20596,0.00016134977340698242,17399,0.0003
432,8960000,17500,58.720359802246094,0.029999829828739166,-0.19374656677246094,87.2,0.4809008836746216,0.6933333333333334,20714,8.249282836914062e-05,17499,0.0003
432,9011200,17600,31.753084182739258,-0.024209629744291306,-0.1940782517194748,62.18,2.192919969558716,0.6858666666666666,20835,0.0003286600112915039,17599,0.0003
