#{"t_start": 1759219895.2284758, "env_id": "None"}
r,l,t
10.539736,140,1.960478
0.912243,10,2.069972
16.619603,343,5.691137
-47.384728,800,20.955136
-33.068157,800,35.119694
6.124419,88,35.905643
0.912243,10,35.988219
2.779125,351,39.185783
-28.329759,800,53.062041
-20.621037,514,61.11076
7.47838,224,63.167214
0.038035,474,70.80236
1.626809,27,71.045645
-34.286396,800,85.295288
-27.753568,800,99.583446
-18.863714,424,103.372121
1.311929,25,103.601826
-38.923577,800,117.358727
0.912243,10,117.452009
0.912243,10,117.544248
3.208899,503,125.754131
-27.499572,800,139.898527
0.912243,10,139.998525
-34.101455,800,150.841686
2.479998,137,152.119255
-23.628437,800,166.166365
-1.65714,492,174.029591
-27.004579,800,187.954128
0.912243,10,188.045663
6.983854,262,190.372379
-28.752268,800,203.970961
-27.476868,789,214.50393
-33.667412,775,228.253217
-29.819266,800,238.798158
1.366578,33,239.095196
-34.225222,800,253.845731
-13.655136,639,263.596044
-26.53161,800,278.28459
-40.605581,800,289.232404
-30.393433,800,303.35151
-36.877821,800,314.006609
-36.75249,800,328.157035
-3.996841,340,334.81348
2.683218,288,338.677509
-16.724709,721,355.05047
-6.276335,576,363.946117
-13.271573,654,373.926845
3.143292,79,374.658127
7.95061,442,382.323609
3.794922,57,382.858363
10.545485,157,384.354943
1.656166,263,390.190895
12.322381,94,391.070188
0.912243,10,391.15963
12.007332,303,397.580091
1.229312,28,397.84121
-35.589462,800,408.813887
-31.647146,800,423.697785
-46.592079,800,434.440542
0.912243,10,434.534932
-23.595143,800,448.835842
-29.326989,800,462.718052
0.912243,10,462.809111
0.912243,10,462.886639
-28.390966,800,473.284949
6.747911,181,478.107585
-26.016154,800,488.849082
0.912243,10,488.946159
8.325179,339,495.52961
-0.950436,430,502.737534
-38.126479,800,513.887758
0.850517,19,514.080377
1.855301,36,514.487963
12.113849,199,520.044233
0.912243,10,520.162189
5.590025,95,521.131105
-35.045314,800,533.109561
5.907333,60,537.250245
-43.624817,800,548.18855
16.513448,158,549.666193
-38.275264,800,563.949048
2.375836,45,564.387012
-22.11778,558,573.116467
0.978729,13,573.239321
-0.949083,578,582.296304
0.912243,10,582.391249
-44.165344,793,596.76292
-27.626531,800,607.844599
0.912243,10,607.941563
-34.173356,800,622.411432
0.912243,10,622.50672
0.181109,439,629.900399
-39.963944,732,640.275567
-26.477605,800,654.472914
11.750662,106,655.46146
8.493935,155,656.985055
3.933958,50,660.888578
-11.895296,598,669.855885
7.776754,451,677.591938
-7.988979,423,681.435419
10.863149,336,687.71794
10.011465,408,695.050003
8.241339,175,696.665232
1.467085,22,696.867876
0.978729,13,696.983613
9.829549,84,697.772735
3.753262,42,701.554255
18.263332,337,704.617339
-18.269492,342,711.308689
-29.278439,800,722.029273
-3.357582,485,729.921593
0.912243,10,730.013303
-4.365313,457,737.673129
8.889938,344,744.178191
0.912243,10,744.272316
0.978729,13,744.396466
3.607105,85,745.175913
8.065166,175,746.80496
-27.579638,800,761.099798
8.185169,293,767.23921
0.912243,10,767.330639
0.912243,10,767.419447
3.804852,77,768.096723
0.850517,19,768.261901
-24.589514,592,776.914087
0.912243,10,777.004302
-0.660051,434,784.358813
2.397195,19,784.536544
-24.759981,755,795.069759
4.355688,65,799.199122
3.432056,378,802.652063
-46.181369,800,816.652846
0.912243,10,816.740808
-23.756005,798,827.43079
6.256759,185,832.590916
9.207845,117,833.666024
-0.03456,291,839.673018
1.373655,16,839.810817
-21.082997,748,850.42768
1.445252,426,857.991389
0.912243,10,858.091255
1.440141,19,858.312504
10.164452,297,864.981807
-9.556675,645,875.05571
1.117003,22,875.301134
0.912243,10,875.411522
8.607306,383,882.622326
-37.685666,800,893.785883
12.630904,294,900.039883
14.542918,143,901.337593
4.256685,57,901.861081
9.217119,229,907.235743
0.912243,10,907.328978
7.899324,411,911.078372
2.904224,28,911.335109
5.841297,395,917.981902
-44.38,800,932.125461
-34.060081,800,943.337033
1.480635,219,948.773548
3.610147,397,955.776604
20.288503,171,957.308561
-28.109178,800,968.591923
2.204475,19,968.78212
-31.491403,800,983.772098
-31.863729,800,998.37947
0.912243,10,998.496718
-25.54106,800,1009.534444
-35.659561,800,1024.08249
7.412469,79,1024.794606
1.19926,235,1027.017053
0.978729,13,1027.133364
-4.443145,488,1035.357352
4.146077,424,1042.981159
-31.883691,800,1057.17996
1.311929,25,1057.3937
-35.485431,800,1068.301882
1.117003,22,1068.501915
-25.64139,800,1082.558973
-43.35352,800,1093.304679
-38.859708,800,1107.792907
0.912243,10,1107.887338
1.374172,18,1108.049695
-4.694969,354,1114.780346
-12.886664,585,1123.760006
-6.63712,599,1132.907559
6.696313,413,1140.347381
1.044573,27,1140.588862
-29.553599,800,1154.986363
-22.041626,458,1159.427671
-42.277754,800,1173.635974
-32.970002,800,1187.424344
10.697956,203,1189.234381
7.228653,141,1190.522954
0.912243,10,1190.608399
-32.272092,800,1204.881583
15.390707,152,1206.256889
0.912243,10,1206.35582
-15.217515,611,1216.00231
0.912243,10,1216.124864
1.055277,31,1216.454374
12.354674,115,1221.222717
11.848383,211,1223.323265
7.406226,164,1224.981842
6.738507,87,1229.244199
-40.517705,800,1240.815426
-27.286837,654,1250.846786
5.712854,62,1251.43716
11.046846,338,1257.944185
-5.784722,330,1264.378409
0.978729,13,1264.499863
7.276026,105,1265.445025
5.123466,75,1266.137809
3.400017,124,1267.277927
0.912243,10,1267.366513
-6.063568,566,1279.074123
11.576543,342,1282.161592
14.029185,277,1287.950799
-65.728735,800,1298.667099
-25.756262,800,1312.862175
-18.769869,606,1322.069066
0.912243,10,1322.164589
9.23063,229,1327.613982
11.526217,219,1329.753493
11.057562,161,1331.267667
-27.626466,782,1345.499044
2.891076,298,1348.495645
1.050175,303,1355.271185
0.912243,10,1355.374941
-30.848298,800,1369.738814
12.806879,198,1371.553776
3.620987,409,1378.727268
0.912243,10,1378.823318
-4.24609,381,1385.789131
13.258283,123,1386.885736
-33.14002,800,1397.473953
0.850517,19,1397.64778
4.716051,85,1401.924411
7.970737,76,1402.623673
-2.61929,492,1410.385175
6.126683,69,1411.011219
9.16005,240,1413.222007
1.250203,34,1413.542247
7.505901,294,1419.554335
-32.694134,800,1430.54952
-18.287324,502,1438.737285
9.160562,133,1443.502501
-28.423381,800,1454.337156
-31.257576,800,1468.76304
-27.81219,800,1479.645149
6.818688,56,1480.177903
0.850517,19,1480.36407
-14.31694,608,1493.036895
-7.752763,293,1495.685517
0.912243,10,1495.785532
-28.307769,800,1509.806781
2.665887,25,1510.041082
5.303447,99,1510.940152
-0.465662,499,1518.992559
0.850517,19,1519.164071
8.0772,94,1520.018862
6.714617,111,1521.038675
0.850517,19,1524.804491
-14.280951,437,1528.891391
-10.171719,633,1541.952767
-28.283672,800,1552.819846
-35.240854,800,1567.031373
-14.067591,566,1575.76481
0.850517,19,1575.929562
15.28139,242,1578.139351
1.343803,28,1578.396108
-36.599442,800,1592.466898
-24.25262,800,1606.818312
0.912243,10,1606.914267
0.912243,10,1607.001523
13.098508,259,1609.412889
1.373655,16,1609.567706
-0.668174,49,1610.002818
-0.11827,377,1616.923094
7.390303,334,1623.439129
-38.063808,800,1634.013896
10.312112,186,1639.08023
7.545251,355,1642.249404
0.912243,10,1642.347137
9.648752,189,1647.403982
2.623205,399,1651.194559
-1.948894,333,1657.926962
-22.334111,778,1672.485266
15.03804,136,1673.819582
-35.622095,800,1685.031635
0.850517,19,1685.216707
-29.01246,800,1700.05374
0.850517,19,1700.254648
1.373655,16,1700.405942
17.353699,350,1707.351401
2.136584,93,1708.345427
-34.25018,800,1719.926935
3.733979,198,1725.406253
-11.597939,576,1734.071947
-33.151629,800,1748.639726
1.117003,22,1748.846268
2.94716,40,1749.202842
-32.309732,800,1760.081377
14.010485,177,1765.376871
1.951667,49,1765.871041
0.912243,10,1765.983913
0.912243,10,1766.088738
-35.059801,800,1776.932005
0.978729,13,1777.052253
1.080184,386,1783.830528
1.117003,22,1784.036937
-9.65079,338,1790.715752
3.496792,388,1798.071697
0.912243,10,1798.164586
-38.924068,800,1809.351299
-39.901022,800,1823.724283
2.754212,491,1831.956833
-32.465456,800,1843.131759
2.397195,19,1843.321459
0.912243,10,1843.421219
-34.52866,800,1858.203342
-12.865722,454,1865.844827
5.315953,342,1869.119668
-29.482276,800,1883.317766
-3.203699,509,1891.366814
-36.047684,800,1902.008566
-22.494551,671,1914.819238
9.017773,124,1915.930879
-25.364177,800,1931.328554
-46.44197,800,1943.390207
-34.785198,800,1959.104686
-33.921449,800,1970.934652
1.467085,22,1971.19399
-27.436556,800,1985.851466
2.132045,24,1986.082314
-36.227919,800,1996.907595
-5.561815,490,2004.775035
-28.373925,800,2018.852929
11.76307,404,2025.910585
2.027057,420,2032.968506
-9.279212,387,2036.515027
8.230265,185,2041.582097
0.912243,10,2041.664781
12.382826,224,2043.67752
2.26609,42,2044.074565
0.906299,18,2044.233542
18.123733,239,2050.178724
-28.136076,800,2061.299696
-23.045684,800,2075.701719
-28.191695,800,2086.564292
1.032376,409,2093.875505
0.850517,19,2094.042098
-17.646811,649,2106.787397
-37.465357,800,2117.455792
-27.427249,800,2131.693379
8.497351,131,2132.903009
0.616354,177,2134.693844
8.41927,77,2135.689931
3.840496,388,2142.721292
6.448652,82,2143.488644
-24.5739,727,2157.276434
-28.633935,800,2167.982651
14.824764,203,2173.17095
2.697113,318,2176.15597
-31.708648,800,2190.230628
10.287493,180,2191.895985
-16.911689,627,2204.514949
5.219952,407,2208.211263
7.789653,114,2212.747071
-45.715241,800,2223.705455
0.912243,10,2223.795974
-31.694351,716,2237.005467
-31.50186,800,2247.6725
7.759206,185,2249.34246
-26.284653,800,2263.139623
-9.254621,554,2271.314343
-14.771922,603,2279.979509
-3.307126,544,2288.505268
12.128051,97,2292.768308
-20.041758,690,2302.673569
1.188647,31,2302.955315
-20.25678,632,2312.608724
7.290148,332,2319.376004
0.912243,10,2319.469919
-31.38381,800,2330.51051
0.850517,19,2330.679307
-25.268179,754,2344.802336
10.258261,106,2345.794067
-30.679257,789,2359.938437
0.912243,10,2360.027724
0.850517,19,2360.198833
-29.880083,800,2371.106816
7.270549,360,2378.055703
-29.664267,800,2392.419163
-26.504628,800,2403.461532
-14.044842,648,2412.876541
-22.420944,800,2427.468033
0.978729,13,2427.608126
-25.635634,800,2441.862205
7.926835,140,2443.117219
-32.539223,800,2453.827392
1.117003,22,2454.036488
1.049843,208,2459.486433
7.163926,78,2460.189438
-34.531558,800,2474.216438
-31.947862,800,2485.015666
-7.781419,605,2494.178413
-38.336308,590,2503.176687
-13.703109,665,2516.306834
-16.917518,679,2525.921764
6.720679,112,2526.948124
-35.91404,800,2541.346259
0.674014,391,2548.378075
-33.125495,800,2559.243173
1.311929,25,2559.476794
5.692627,137,2560.759502
-36.937931,800,2574.641192
-34.755263,800,2588.75824
-26.97369,800,2599.609831
7.444861,91,2600.450811
-36.771284,800,2614.2554
-27.329069,800,2624.993315
11.830639,243,2630.482358
0.850517,19,2630.649058
0.850517,19,2630.822533
13.336343,121,2631.948709
9.932648,109,2632.984016
