#{"t_start": 1759219895.2848232, "env_id": "None"}
r,l,t
-31.890301,800,12.933576
0.912243,10,13.045077
-39.915065,800,27.176431
-40.566502,800,37.906005
7.793209,403,44.813614
12.296254,260,50.625661
-3.849195,412,54.305601
-31.84633,800,68.291745
-28.956236,800,79.073344
4.322703,251,84.82306
-16.744168,652,94.249203
2.397195,19,94.424019
-39.069347,800,108.367473
-26.739233,800,118.917031
0.912243,10,119.015066
-39.361619,800,133.470554
4.071525,47,133.902801
1.985973,403,140.86433
-43.117083,772,151.47113
0.912243,10,151.567697
11.488386,307,157.710983
-28.965861,800,171.846183
2.902544,39,172.199915
-4.44891,461,176.384125
3.745746,292,182.281866
-7.597477,637,191.416026
1.160516,28,191.672488
0.850517,19,191.839089
3.697526,70,195.57155
0.912243,10,195.662714
-35.508631,800,206.136914
4.137192,42,206.519754
0.912243,10,206.60338
-26.841115,748,220.134327
0.912243,10,220.236784
5.936088,87,220.994412
6.708274,63,221.566142
1.373655,16,221.701158
0.850517,19,221.871456
13.776664,174,223.449836
0.912243,10,223.545864
9.868723,176,228.548003
6.207654,58,229.05553
-45.291221,800,239.610127
-13.42259,613,252.510569
0.912243,10,252.612669
-11.836768,591,262.044538
11.34656,137,263.313001
-30.134672,800,278.007241
-32.620167,800,288.938756
-33.495324,800,303.088055
1.373655,16,303.226589
3.54013,35,303.537914
0.693551,318,306.45418
-8.397354,511,314.469626
0.912243,10,314.569736
2.073166,60,318.464465
2.853503,54,318.935826
0.978729,13,319.047657
17.859182,250,321.3292
4.778602,412,328.634138
-21.15768,681,339.993774
-40.713954,789,356.559681
2.273913,25,356.785979
-15.183085,635,366.304621
1.117003,22,366.517725
0.912243,10,366.616837
-23.543022,784,381.357483
-16.240212,587,390.247197
0.912243,10,390.334567
8.834634,228,392.475225
-30.241105,800,406.963974
-29.58284,800,421.90903
-33.744751,800,432.648946
11.065474,233,438.309356
8.951439,69,438.916827
7.301234,218,440.892778
-33.301272,800,455.059918
7.561121,418,458.840676
8.677257,287,464.680715
-39.429926,800,478.292655
-5.783008,310,481.027344
4.237094,43,481.422442
1.311929,25,481.645741
8.890764,148,486.526146
10.750795,332,489.585778
12.604918,214,495.011767
-4.641979,399,498.724624
-38.261754,739,512.365085
5.324076,231,514.805025
0.788791,28,515.105013
9.482006,239,521.055277
0.912243,10,521.154395
-0.218238,402,528.920515
0.837234,34,529.263352
-30.43784,800,540.901023
0.850517,19,541.092648
-28.761425,800,555.320508
-35.58342,800,566.252056
-5.589261,636,579.212097
-1.408805,337,582.467197
0.912243,10,582.557686
0.912243,10,582.655101
2.073921,27,582.944796
-23.222729,800,597.376339
-22.65024,602,606.568576
16.707777,194,611.740376
5.671601,218,613.771403
-33.843322,800,628.253947
0.912243,10,628.351051
-38.637613,773,639.049348
0.912243,10,639.139199
-5.141522,453,646.755795
3.049137,41,647.148489
2.763856,40,647.535495
-29.497811,800,661.820034
-13.861457,674,671.453748
0.912243,10,671.5409
-28.925385,800,685.695103
-30.328566,800,696.608885
8.291936,96,697.493239
-28.833727,800,711.776532
1.566892,18,711.977394
-19.570763,700,721.726924
4.832545,50,722.199148
-32.137413,777,736.230584
1.810643,477,743.955358
8.306132,133,745.198138
0.912243,10,745.289297
0.633496,203,750.608894
10.685632,109,751.580203
8.594845,249,753.867893
-35.887303,800,768.149367
3.398804,111,769.173499
-28.004411,800,783.11575
11.307104,125,784.246956
-26.624402,800,795.211712
-24.161493,800,809.428002
4.918494,202,811.313219
2.72908,35,811.636573
10.65899,140,816.184842
-3.856805,443,823.583566
0.912243,10,823.674038
0.912243,10,823.77354
-17.342336,662,833.307607
14.625381,181,834.979359
0.912243,10,835.075157
10.693524,286,840.999928
3.401856,26,841.231115
-58.173111,800,852.38382
0.912243,10,852.479125
14.016913,248,858.458832
5.137092,65,859.135254
-26.323146,800,874.432829
-24.10636,667,884.51863
3.406901,420,891.926512
0.912243,10,892.023091
3.099085,237,894.319948
2.267344,31,894.621684
-30.285633,800,908.693624
8.990082,106,909.67022
1.394459,306,915.574583
-8.074505,532,923.789793
-3.115694,258,926.133888
0.912243,10,926.226803
3.691859,56,926.726455
-30.953993,800,941.257816
2.335469,28,941.547799
-42.030096,800,955.778848
-30.104138,800,966.88099
4.124601,75,967.626811
1.785519,336,974.469912
-33.422224,800,986.082053
-31.518035,800,1000.430639
10.472409,229,1002.597221
5.685254,80,1006.8683
12.291349,341,1010.111338
-41.690209,800,1024.628073
-27.746689,800,1035.771773
-34.007595,800,1050.371552
0.912243,10,1050.455297
9.823384,327,1056.804442
-9.062235,626,1066.054661
-31.65841,800,1076.830794
4.328258,370,1083.531587
1.500067,427,1090.757713
-33.003207,800,1105.395083
-28.769582,773,1115.938212
-17.325127,552,1124.626949
9.618998,102,1125.635403
0.384693,360,1132.492198
6.833805,96,1133.450284
1.440141,19,1133.625779
-27.484415,800,1147.989825
0.912243,10,1148.079112
