#{"t_start": 1759219895.1080287, "env_id": "None"}
r,l,t
9.70724,180,2.511621
-39.645291,800,14.790545
1.566892,18,14.97184
6.715879,59,19.011717
6.149749,204,20.797125
2.703684,42,21.171917
0.912243,10,21.261873
-8.273098,506,29.202868
-29.99346,800,43.281867
6.792657,169,44.761132
-6.981525,579,53.413252
1.373655,16,53.559843
1.213354,54,54.046721
-1.908138,529,62.241906
0.912243,10,62.331071
9.779381,373,69.047164
-42.016186,800,83.307117
16.480539,260,85.682449
5.035137,72,86.448092
8.209435,253,92.120247
-32.929351,800,102.839365
0.912243,10,102.929539
0.912243,10,103.033028
-32.147722,800,116.778282
0.912243,10,116.872519
1.117003,22,117.07269
1.430578,470,124.981369
17.050408,231,127.157301
9.631038,260,133.015198
-22.50744,791,143.547765
6.249135,98,147.998478
9.374956,156,149.388708
5.709233,143,150.688476
0.978729,13,150.817608
12.401368,243,156.445086
8.558152,79,157.130549
-22.996323,768,167.588584
-48.619779,800,181.476211
-27.395826,800,192.077758
-21.910839,723,204.943187
0.912243,10,205.024039
7.837471,299,207.745769
-37.259138,800,221.720541
0.850517,19,221.895318
8.91003,305,228.0623
-31.766742,800,238.594304
9.290251,133,239.809232
0.313445,51,243.524461
-31.020542,800,255.27476
3.659607,392,262.507872
0.850517,19,262.673578
0.912243,10,262.766878
8.648855,118,263.877424
14.380887,137,265.185226
8.656767,334,271.665414
-35.208176,800,286.400777
0.912243,10,286.517508
9.718164,96,287.402115
-35.142592,791,298.1829
-9.231936,517,306.238101
-9.837621,521,314.342061
1.374172,18,314.510628
-33.083168,800,328.662238
1.373655,16,328.829772
4.340521,53,329.304604
0.912243,10,329.397265
10.60598,196,334.602427
-12.038803,535,345.575608
0.912243,10,345.674967
-35.395175,800,357.996767
-27.861117,800,372.947331
-40.992502,800,383.970094
9.457345,291,390.084576
-29.946509,800,401.112899
5.709716,270,407.098918
0.912243,10,407.198543
-27.872549,800,422.139949
2.204475,19,422.333582
-2.34404,593,431.16195
-19.984749,782,441.827521
1.373655,16,441.981532
7.269302,97,442.876513
3.045814,392,449.992065
8.030631,88,450.846064
0.912243,10,450.952086
3.206757,40,454.547976
10.052389,342,457.612789
7.696756,399,464.475352
5.219168,381,471.194881
-43.233472,800,481.474649
-30.849199,800,495.81203
9.787162,298,498.580068
-4.467295,391,505.376627
1.373655,16,505.565059
-18.711338,676,519.291877
12.83909,138,520.729374
0.912243,10,520.829854
4.568538,335,524.33145
-20.199382,800,539.60675
1.373655,16,539.744972
3.91496,39,540.133115
10.227652,113,541.259622
-24.640275,800,555.485906
0.609813,505,563.592083
13.397321,159,565.131252
11.490954,237,570.795979
-37.6247,771,581.650131
16.394847,241,587.239297
-27.677412,800,598.476908
10.642698,121,599.638476
11.304155,121,604.194068
6.754587,210,606.183805
0.978729,13,606.305117
0.978729,13,606.429816
0.788791,28,606.702004
-9.077091,537,615.079442
0.912243,10,615.177
0.912243,10,615.266315
8.664756,298,621.709265
2.670005,48,622.152744
-30.102561,800,636.500245
-32.612489,720,646.561506
20.375266,290,652.623878
-33.14191,800,663.543611
8.155655,125,664.708561
1.618107,332,671.196157
-27.901138,800,685.35552
-16.715591,647,694.85383
-28.184275,800,705.585779
16.645705,256,711.477803
0.912243,10,711.578024
-29.295718,800,722.2995
-29.231618,800,736.547407
-30.876865,800,750.714864
-34.242218,800,761.560603
0.912243,10,761.655669
0.912243,10,761.753514
-25.949095,777,775.53492
6.470794,230,777.622593
9.168962,187,779.357945
2.709827,34,783.033131
-7.511642,467,787.377088
0.912243,10,787.474861
-35.35302,800,801.843712
-8.88501,535,810.152972
0.912243,10,810.246025
-29.710474,800,824.200437
-8.367278,542,832.658471
-10.590494,533,840.859529
-50.792242,800,851.991453
-12.028002,696,866.134798
7.215335,220,868.420442
0.912243,10,868.520271
-23.228811,776,883.192914
3.521195,38,883.574931
-25.012052,800,894.699448
15.079665,189,899.961395
4.770239,148,901.299995
-7.018865,551,909.598744
13.423217,140,910.888018
-13.438425,691,923.665536
0.912243,10,923.7512
0.978729,13,923.861504
-29.383379,800,934.8998
0.912243,10,935.027874
3.767458,69,935.866787
-45.881965,800,949.995188
6.979894,113,951.040564
1.998855,43,951.430541
15.558422,223,956.789949
-44.085348,800,967.99506
-27.376115,800,982.979209
1.229993,168,984.710827
0.906299,18,984.924857
-39.288927,800,999.390102
-26.292947,800,1010.464914
-33.312184,800,1024.97958
0.978729,13,1025.099741
-41.942828,800,1036.261928
15.610213,286,1042.599886
-30.949542,800,1056.814466
6.110986,367,1060.135801
8.318255,78,1060.884545
-15.32122,679,1074.095186
1.44361,24,1074.312456
9.549715,130,1075.485913
6.432462,180,1077.12778
10.596683,147,1081.810607
-10.743069,643,1090.985375
1.117003,22,1091.187783
0.850517,19,1091.366989
-2.123366,222,1096.998444
1.055277,31,1097.284189
9.882163,344,1100.473935
13.996487,321,1107.036451
-2.571541,512,1115.237005
-23.731527,800,1126.33303
-14.13395,580,1138.837778
5.000555,124,1139.943412
0.912243,10,1140.0286
13.727305,286,1142.811866
-33.384369,800,1157.144013
