#{"t_start": 1759514094.7646735, "env_id": "None"}
r,l,t
-4.038942,175,3.183721
-1.105068,69,3.814053
1.132457,105,5.406809
-0.170271,67,6.683386
0.0122,175,9.002943
-1.290368,97,10.562877
0.43258,175,12.8974
-0.2,2,12.923579
-0.2,2,12.945015
2.875006,51,14.126831
-1.297087,92,15.011888
-0.2,2,15.034881
-0.180886,6,15.08894
-2.556512,175,18.113047
-0.2,2,18.134444
-0.288862,85,18.90491
-1.19765,19,19.773819
2.668298,175,22.031732
1.570346,175,24.266813
-0.2,2,24.28956
1.835592,175,27.175908
-1.568207,25,27.39511
-0.580886,10,27.481828
-1.789891,169,29.661926
-0.180886,6,29.744345
1.782446,106,31.401587
-0.680886,11,31.50236
-1.29974,49,32.609647
-0.2,2,32.630913
0.00235,21,32.828723
-0.880886,13,32.951743
-0.2,2,32.971682
-0.2,2,32.990682
-2.17758,175,35.324277
-0.480886,9,35.417094
-2.97099,175,38.391128
0.30235,18,38.553925
-0.123802,118,40.268183
-0.2,2,40.290448
-0.649739,122,42.170902
1.889668,134,44.204584
-0.2,2,44.225352
-1.692237,122,46.116742
-0.580886,10,46.213026
-0.641132,61,46.788978
-0.2,2,46.807259
-0.080886,5,46.852256
-0.280886,7,47.594927
-5.033295,175,49.958229
-0.780886,12,50.088342
-0.2,2,50.11129
-0.2,2,50.129671
-0.180886,6,50.187673
0.892717,37,50.53305
-4.466191,175,53.784381
-0.2,2,53.811396
-5.062559,116,55.636881
-5.93554,175,57.992556
-0.2,2,58.020065
-0.280886,7,58.083521
-0.2,2,58.10864
1.957375,58,59.397702
-0.2,2,59.415347
1.15827,51,59.896282
0.864969,175,62.375631
-2.995165,175,65.365692
-0.2,2,65.385695
-0.480886,9,65.471971
-4.907388,175,67.796392
-0.672158,144,69.934299
-0.2,2,69.955465
0.893966,75,71.507158
-2.779002,104,73.144502
-0.89765,16,73.289195
-0.543615,112,74.977895
0.172103,145,77.023987
-1.709025,175,79.269737
-0.2,2,79.287735
-0.59765,13,79.392724
0.00235,21,79.577168
-0.580886,10,80.323338
-0.2,2,80.343721
-0.493617,175,82.53639
-0.480886,9,82.617367
-3.451962,175,84.797524
-0.2,2,84.818525
-0.2,2,84.833616
-0.2,2,84.852642
-0.2,2,84.877074
-0.2,2,84.894076
-4.238562,175,87.788253
-0.2,2,87.809247
-1.360275,175,90.011587
-0.380886,8,90.090901
-1.79765,25,90.303924
-1.160119,66,91.485842
-0.2,2,91.505841
-0.142896,175,93.685408
-1.785112,175,96.447339
-0.180886,6,96.500634
-0.2,2,96.515869
-0.180886,6,96.565302
1.011115,33,96.833112
-0.89052,38,97.160213
0.269304,155,99.705332
-0.2,2,99.722923
-4.200237,175,101.979654
-0.768888,56,102.555997
-0.2,2,102.573823
-0.2,2,102.592995
-0.2,2,102.610996
-0.2,2,102.629648
-0.2,2,102.648983
-0.2,2,103.391679
-0.2,2,103.41201
-0.280886,7,103.477135
-0.99765,17,103.647295
-0.2,2,103.667302
-0.2,2,103.687325
-0.080886,5,103.742394
-0.2,2,103.761565
-0.2,2,103.780691
-3.664807,175,106.286801
-0.468207,28,106.556248
-0.2,2,106.575829
-0.2,2,106.60174
-0.280886,7,106.673755
-1.458854,92,108.218859
-0.480886,9,108.315443
2.782588,175,112.22925
-0.2,2,112.260253
3.669415,103,113.377954
-1.155852,169,117.049955
-0.2,2,117.07132
-0.2,2,117.0944
-1.240812,99,119.022254
0.048761,175,121.763193
-1.386766,45,122.264664
3.753825,56,123.655663
1.031793,27,123.935359
-0.2,2,123.955549
1.859704,49,124.492151
-0.365266,32,125.616125
-1.328397,50,126.142771
-2.095274,127,128.210394
-0.080886,5,128.264828
-0.180886,6,128.324358
-0.2,2,128.344602
-2.000153,60,129.712637
-1.59997,175,132.208686
0.992618,125,134.187626
-0.080886,5,134.238937
-0.724311,34,134.59185
-0.080886,5,134.642182
-0.2,2,134.661258
-0.2,2,134.682649
-1.867079,122,136.595221
-0.113504,173,139.672922
-0.2,2,139.690954
-1.570224,56,140.271452
-1.268207,22,140.493716
-0.180886,6,140.553018
-0.2,2,140.573041
-0.2,2,140.598541
-0.2,2,140.617912
1.952455,57,141.900254
-0.480886,9,141.98788
-0.2,2,142.013676
0.812327,175,144.491817
1.034889,76,145.967794
-0.180886,6,146.027343
-0.2,2,146.047859
-0.780886,12,146.169691
-0.414689,112,148.016908
-0.2,2,148.035764
1.74876,175,150.420497
-0.59765,27,150.680722
-0.2,2,150.705966
2.066369,175,153.990899
-1.697847,175,156.477534
-0.2,2,156.504704
-0.2,2,156.522169
2.591648,175,159.710509
-0.2,2,159.73657
-0.2,2,159.759515
-0.803526,42,160.259124
0.20235,19,160.492951
-5.08944,167,163.12231
-0.780886,12,163.256285
-0.180886,6,164.212355
-0.2,2,164.232441
-0.2,2,164.253013
-1.518317,175,166.762495
-3.33165,140,168.82403
-0.280886,7,168.891751
-0.2,2,168.91312
-0.080886,5,168.960125
-1.468207,24,169.196483
2.305504,82,170.703621
-0.2,2,170.722622
-0.2,2,170.743422
-0.605313,175,173.211643
-0.180886,6,173.271484
-0.2,2,173.293818
1.011863,175,176.325441
-0.2,2,176.348255
-0.580886,10,176.455609
0.931793,28,176.751863
-0.180886,6,176.817571
-0.2,2,176.837455
