#{"t_start": 1759514095.242643, "env_id": "None"}
r,l,t
-0.69513,175,2.705751
-0.2,2,2.730876
-0.2,2,2.755978
-0.662816,129,4.546154
-1.19052,41,4.928839
-4.840221,175,7.897751
-1.901302,76,8.610927
-2.96648,175,11.560794
-0.280886,7,11.633025
-0.280886,7,11.703417
-0.2,2,11.722343
-5.897887,175,14.101796
-0.2,2,14.123701
-1.660131,175,16.519425
0.239409,40,17.545077
-0.280886,7,17.60771
-0.2,2,17.62594
-0.2,2,17.647582
-1.558649,95,19.201062
-0.2,2,19.217763
1.606593,137,21.141445
-0.2,2,21.158978
1.145938,175,23.398893
0.075689,26,23.628249
-0.89765,16,23.763582
-0.2,2,23.788843
-0.080886,5,23.837037
-0.2,2,23.855562
-0.280886,7,23.917035
-3.830834,146,26.549267
-0.2,2,26.566296
-0.936669,165,28.665395
-1.824311,31,28.972231
-0.280886,7,29.040475
-0.880886,13,29.157407
-0.080886,5,29.221424
-4.478884,175,32.181498
0.45298,175,34.528074
-0.2,2,34.547625
-3.964673,175,36.866482
-0.2,2,37.547839
-0.2,2,37.568388
0.776477,175,39.800284
-0.2,2,39.824522
-0.580886,10,39.929195
-0.69765,14,40.056066
-0.680886,11,40.159538
-0.2,2,40.18029
-0.69765,14,40.310437
-0.380886,8,40.388463
-1.524311,28,41.365603
-0.2,2,41.383926
0.60235,15,41.526967
-0.2,2,41.545807
-2.759343,65,42.169182
-0.907852,77,43.657154
-3.088049,175,46.052416
-0.280886,7,46.121711
-0.2,2,46.13941
-3.240304,120,47.91834
-0.880886,13,48.040409
-4.605421,171,51.119909
-2.753644,175,53.68631
-0.2,2,53.706311
-0.2,2,53.724834
-1.532108,175,56.074419
-0.2,2,56.099419
0.809415,155,59.0328
-2.851307,158,61.373924
-0.680886,11,61.469792
-1.137935,175,63.772104
-2.648428,146,65.795278
0.70235,14,66.600367
-0.2,2,66.618359
-0.480886,9,66.711143
-0.2,2,66.730468
-0.480886,9,66.818517
-0.2,2,66.837654
-0.2,2,66.85675
-0.2,2,66.878265
-0.2,2,66.899319
-1.880414,35,67.235222
-3.980002,175,69.699379
-0.59765,13,70.652604
-0.013758,175,72.937381
-0.480886,9,73.018344
-0.480886,9,73.101572
0.062354,81,74.508918
-6.867688,175,76.863242
-3.585225,175,79.048931
-0.180886,6,79.107187
-0.480886,9,79.845369
-0.2,2,79.865752
-0.280886,7,79.939187
-0.2,2,79.957883
-1.801021,175,82.140506
-0.153754,26,82.374865
0.60235,15,82.502887
-1.520121,175,85.367311
-0.553754,16,85.513833
-0.671586,69,86.120051
-0.880886,13,86.236996
0.70235,14,87.024178
0.60235,15,87.163215
-0.2,2,87.181216
-0.280886,7,87.241575
-0.2,2,87.257666
-0.928827,147,89.206811
-0.2,2,89.225811
1.428414,62,89.782624
-0.2,2,89.800519
1.386721,106,91.328826
-0.2,2,91.345741
-2.344298,175,94.188067
-0.2,2,94.209215
-0.2,2,94.226216
-0.2,2,94.24224
-0.680886,11,94.33735
-0.2,2,94.357307
-0.2,2,94.374084
-0.334416,43,94.72879
-1.167296,175,97.434819
-0.2,2,97.454817
-0.89765,16,97.605087
-0.2,2,97.621083
-0.2,2,97.637344
-0.2,2,97.654557
-0.380886,8,97.716267
-0.2,2,97.735796
-0.280886,7,97.792968
0.776898,94,99.190968
-0.2,2,99.209966
-0.080886,5,99.25401
-0.395033,133,101.098732
0.69038,161,103.464804
-3.517804,175,105.93924
-0.2,2,105.960132
-0.180886,6,106.013018
-0.180886,6,106.068766
-1.840046,175,109.590631
-0.994458,175,112.42628
-2.709854,163,115.16646
-0.280886,7,115.243303
-0.180886,6,116.14608
-0.2,2,116.171085
-2.140406,110,117.44409
-4.838965,175,120.984057
-0.991166,61,121.668625
-2.194008,175,125.107722
-0.2,2,125.138155
-0.2,2,125.160326
