#{"t_start": 1759514095.303693, "env_id": "None"}
r,l,t
-0.2,2,0.366807
-3.698716,175,2.669827
-0.2,2,2.694928
-4.33804,175,4.911758
0.80235,13,5.030918
-0.180886,6,5.087171
-0.2,2,5.103582
-3.269089,175,8.079093
-0.2,2,8.102575
-0.180886,6,8.157788
-0.280886,7,8.219511
-1.575398,152,10.282206
-0.2,2,10.299222
0.406827,175,12.660763
-0.480886,9,13.452084
-0.180886,6,13.508657
-0.79765,15,13.643072
-0.177399,81,14.42762
-1.721716,175,17.454324
2.294313,175,19.736009
-0.453962,32,20.033866
-0.2,2,20.051496
2.256142,98,21.610015
-0.2,2,21.625554
-0.2,2,21.644618
-0.2,2,21.672683
-0.652729,175,24.563894
-4.009839,107,25.524141
-1.60279,175,28.370817
-0.2,2,28.391824
0.087594,175,30.721694
-2.964436,175,33.002061
-3.05157,175,36.021235
-0.825668,34,36.348425
-0.480886,9,36.441007
-0.180886,6,36.500271
-0.2,2,36.520311
0.67066,132,38.386498
-4.506111,175,41.378106
-7.497313,175,43.812903
-0.2,2,43.835741
-2.060879,175,46.218956
0.055197,165,49.148561
-0.780886,12,49.261324
-1.233267,135,51.30271
-0.480886,9,51.405751
0.003788,175,53.92926
-0.080886,5,53.980013
-3.395453,175,57.04282
-0.2,2,57.062989
-0.180886,6,57.11699
-0.41506,51,57.617308
-0.2,2,57.637304
-0.380886,8,57.710118
-0.380886,8,57.783844
-0.780886,12,57.897304
1.406431,119,59.774039
-0.280886,7,59.844631
0.017494,175,62.96669
-0.180886,6,63.025438
-0.092419,102,64.674471
-0.2,2,64.692592
-0.2,2,64.711818
-0.2,2,64.73109
-0.2,2,64.749048
-0.2,2,64.766065
-0.2,2,64.783677
-0.2,2,64.800677
-0.480886,9,64.889308
-0.617045,175,67.203963
-0.2,2,67.225958
-0.2,2,67.247089
-2.114118,175,70.533376
0.10235,20,70.723957
-0.080886,5,70.767222
1.14998,69,71.432782
0.850059,57,72.605483
-0.2,2,72.624481
-0.2,2,72.642653
0.60235,15,72.776572
-0.2,2,72.797189
-0.07548,144,74.771651
-0.380886,8,74.843403
2.82106,77,76.238616
0.621265,43,76.680893
-0.2,2,76.71912
-0.719699,64,77.278551
-0.2,2,77.969009
-0.427277,55,78.462065
-0.280886,7,78.526421
-0.2,2,78.544495
-1.384474,175,80.710506
-0.834416,20,81.554606
-2.748062,152,83.530536
0.519287,169,85.699266
-0.180886,6,85.75227
-0.768207,17,85.906365
-0.2,2,85.924352
1.352598,175,88.796207
-0.320977,175,90.946822
-0.280886,7,91.008836
-3.727763,175,93.1921
-1.216822,141,95.035289
1.473858,97,96.479005
-0.2,2,96.496035
-0.380886,8,96.561645
-0.180886,6,96.612104
-1.704603,142,98.413373
