#{"t_start": 1759201205.4311655, "env_id": "None"}
r,l,t
4.442619,46,1.069319
-29.74708,800,13.718165
-18.844815,690,23.506803
14.092537,204,27.576767
0.912243,10,27.680321
-21.050051,620,39.515876
5.793787,94,40.439761
2.335469,28,40.727549
1.440141,19,40.915557
-33.505017,800,53.693803
-27.509681,800,68.50178
4.7466,67,69.111634
0.912243,10,69.209256
-23.533926,732,81.010044
8.858629,204,84.673367
-0.649729,264,89.100461
2.48914,494,95.407021
1.440141,19,97.44008
7.886224,293,101.866986
-37.656911,800,114.737396
1.373655,16,114.902604
-24.887841,800,127.802221
0.978729,13,127.929986
0.549028,429,135.753331
2.666995,30,136.039064
-28.334444,800,149.076548
-35.176594,800,161.84714
9.577164,167,165.098374
7.448767,123,166.214811
10.422657,254,170.486997
12.957282,140,173.484355
5.638532,422,179.137523
-51.7901,800,193.68503
13.377894,163,195.181862
-25.7308,800,207.932371
0.347225,147,210.948107
9.720605,281,215.478767
0.912243,10,215.572772
8.096891,286,220.185128
-32.945516,800,232.968982
0.912243,10,233.062637
-28.935788,682,244.867477
-9.690127,583,253.87519
4.514787,107,256.666636
1.793616,159,258.703605
2.5916,45,259.115295
4.699565,378,266.22334
0.912243,10,266.314247
0.912243,10,266.414855
-22.510486,709,278.414081
-30.846004,800,290.988747
-29.970229,800,303.64662
-31.058183,800,316.008524
-32.266761,800,328.53091
5.438235,322,334.94014
4.843325,294,339.347618
0.978729,13,339.466597
8.365685,68,340.066468
-18.850888,667,351.292056
9.186171,304,355.800076
5.11104,182,359.342901
-4.598403,501,365.464539
-36.954781,800,379.680038
-34.045369,800,392.335563
3.83876,68,393.119853
-3.685709,424,401.098877
13.597401,186,403.060132
4.257271,61,405.498232
-29.392721,800,419.752139
-29.688767,800,434.821026
-49.870728,800,448.989562
3.430213,465,457.627732
-33.675784,800,471.308704
7.314955,319,476.630891
3.032965,31,476.991526
-14.636853,662,489.396281
-31.980359,800,503.529512
-31.558091,800,518.27496
11.154178,120,520.978121
14.25024,154,522.357363
-15.227612,742,535.089015
-19.556342,675,547.48019
0.912243,10,547.583956
0.978729,13,547.703259
-24.618286,800,560.829266
-33.934328,800,574.199908
2.807939,28,574.499531
0.912243,10,574.617222
-0.387751,514,583.630936
-12.470395,678,596.024193
-15.976881,667,606.133385
-36.94794,800,620.809581
15.430948,145,622.131553
6.63998,322,626.947838
-41.150754,800,641.318403
-26.467453,800,654.189242
0.978729,13,654.312346
3.905426,434,660.13889
8.465669,443,667.942093
0.912243,10,668.029678
12.474072,217,671.893716
-35.473538,800,684.848926
0.912243,10,684.946312
-32.012447,800,698.035956
-29.923583,800,711.344957
-30.496153,785,726.31914
0.912243,10,726.408841
2.031798,36,726.757312
0.906299,18,726.928411
-29.663743,800,739.904627
0.912243,10,739.996414
-44.247237,800,752.914631
-5.23118,441,760.587228
5.151843,409,766.112818
-37.492761,682,778.279582
-9.076843,560,787.268466
1.374172,18,787.442629
9.960804,237,791.552786
0.912243,10,791.654735
