#{"t_start": 1759444755.3544545, "env_id": "None"}
r,l,t
-0.5,2,0.462421
-22.095503,175,2.433917
-8.784609,153,5.502508
-2.012554,22,5.713052
-4.149632,52,6.220264
-22.292036,175,10.153062
-19.598633,175,12.404637
-9.361725,113,15.69355
-1.207848,9,15.822831
-9.81106,136,17.594259
-0.468079,16,19.386518
-17.854269,119,20.60494
-0.5,2,20.627175
-20.137924,175,23.954117
-3.245488,29,24.230408
-0.607848,7,24.296028
-11.142043,93,25.133999
-0.907848,8,25.215723
-6.301951,94,27.587584
0.431921,13,27.726057
-4.87559,66,28.546264
-16.076195,146,30.387233
-0.5,2,30.425247
-0.5,2,30.449623
-11.782012,175,34.022221
-0.5,2,34.044142
-0.007848,5,34.09326
-4.799353,49,34.57022
-0.5,2,34.589461
-1.207848,9,34.669513
-12.948903,175,37.640973
-2.045488,25,37.890433
-0.5,2,37.910683
-11.322989,137,40.88327
-10.007044,175,42.509965
-1.807848,11,42.620183
-13.380969,100,45.007209
-0.5,2,45.026842
-3.007848,15,45.166081
-1.507848,10,45.254745
-17.649121,175,48.451463
-0.5,2,48.478347
-1.207848,9,48.567454
-0.607848,7,48.626312
-0.5,2,48.652321
-13.196379,104,49.609592
-4.738338,29,49.887519
-1.872395,38,50.271785
-23.247248,175,53.541361
-22.155912,175,56.880992
-9.208397,102,58.298547
-7.531674,79,59.199634
-2.874838,37,61.538374
-19.794743,175,63.300182
-0.007848,5,63.354877
-17.050132,133,66.052565
-16.414615,175,69.170428
-1.507848,10,69.266833
-21.506059,175,70.971298
-1.807848,11,71.082734
-0.5,2,71.10055
-22.853915,175,74.327213
-1.207848,9,74.416186
-0.5,2,74.441021
-10.101373,175,77.750025
-0.5,2,77.774419
-15.646174,175,79.864966
-0.5,2,79.890909
-2.195488,26,80.164144
-0.907848,8,81.821281
-0.5,2,81.837383
-0.5,2,81.85508
-21.6555,175,83.386251
-0.5,2,83.406113
-0.5,2,83.422254
-6.163533,30,83.672793
-10.18798,86,86.025838
-19.736037,175,87.725283
-21.786311,175,90.812582
-0.5,2,90.833896
-13.200763,116,93.324815
-9.932964,77,94.094577
-16.587687,175,97.242951
-25.512625,175,98.935216
-18.437337,175,101.962111
-0.5,2,101.985155
-16.358047,106,102.998533
-17.572325,175,105.960351
-6.300891,38,106.317498
-0.307848,6,106.385181
-10.296482,148,109.137391
-14.37155,150,110.545707
-12.62431,175,114.360212
-11.713946,175,117.626265
-0.607848,7,117.700445
-18.923186,175,119.450455
-4.654739,49,121.273586
-10.257307,102,122.203733
-14.065935,146,124.934656
-0.5,2,124.954695
-21.175609,175,126.596921
-9.41136,111,128.942144
-0.5,2,128.961882
-1.507848,10,129.068466
-15.321847,142,130.596522
-1.207848,9,130.698426
-1.363533,14,130.845666
-0.307848,6,130.906814
-0.5,2,130.926884
-1.207848,9,131.030366
-0.307848,6,131.093829
-2.939706,108,133.885054
-0.5,2,133.907277
-14.073558,123,135.267471
-15.959098,175,138.736949
-18.447125,164,141.92018
-0.5,2,141.944899
-0.5,2,141.96364
-0.5,2,141.984471
-16.605381,175,143.845806
-0.5,2,143.870131
-0.5,2,143.891391
-0.5,2,143.920505
-0.018079,14,144.075835
-2.107848,12,145.787896
-0.307848,6,145.852242
-0.5,2,145.869468
-16.938244,175,147.75509
-0.607848,7,147.840237
-0.5,2,147.862823
-0.5,2,147.886089
-0.5,2,147.90851
-4.427091,41,148.383032
-0.5,2,148.403826
-21.617369,175,152.218525
-0.5,2,152.244185
-4.941905,40,152.747049
-0.5,2,152.77333
-0.307848,6,152.857182
-8.94576,117,156.10941
-0.5,2,156.130039
-0.5,2,156.154175
-0.5,2,156.173946
-1.207848,9,156.26806
-0.5,2,156.28858
-21.705308,174,159.755644
-2.707848,14,159.971825
-14.109512,106,161.207705
-0.907848,8,161.294027
-24.940162,175,165.060083
-0.5,2,165.09271
-0.5,2,165.113382
-3.522785,36,165.544172
-15.003224,175,169.669423
-0.607848,7,169.771398
0.281921,13,169.938214
-0.5,2,169.972851
-0.5,2,169.99742
-12.526051,107,171.333627
-0.5,2,171.365472
-4.070293,36,171.824182
-4.213143,31,172.221905
-22.933446,175,175.938117
-4.900945,55,176.64616
-8.32775,95,179.809396
-22.806546,175,181.797042
-5.85027,63,184.067297
-0.5,2,184.088303
-15.416109,175,186.156508
-0.5,2,186.186929
-1.207848,9,186.301264
-0.307848,6,186.380381
-18.548494,175,190.304314
-0.5,2,190.333771
-0.400033,26,190.653979
-0.5,2,190.675305
-5.438616,37,191.101596
-14.886007,175,194.852601
-0.607848,7,194.941251
-2.263533,17,195.135661
-4.458969,67,195.987049
-10.307443,78,198.47655
-0.5,2,198.494982
-2.263533,17,198.654291
-3.741905,36,199.000119
-2.863533,19,199.189241
-14.652168,175,202.631162
-0.5,2,202.662672
-0.307848,6,202.746265
-2.107848,12,202.897831
-0.5,2,202.922473
-2.922785,34,203.312329
-19.785365,175,205.20012
-5.872507,50,207.322285
-19.752345,173,209.177017
-0.307848,6,209.244549
-3.768079,29,209.560298
-0.5,2,209.583461
-16.689318,175,212.89433
-16.7142,175,216.387492
-5.055143,72,217.171226
-0.907848,8,217.269476
-10.213063,66,217.959666
-11.736807,175,221.3447
-13.155419,105,223.864116
-0.907848,8,223.944378
-6.306323,75,224.709498
-1.207848,9,224.808445
-0.5,2,224.828043
-0.5,2,224.848243
-9.073669,99,225.870178
-3.163533,20,226.07937
-15.488033,175,229.506582
-6.162492,63,230.122226
-14.378184,175,233.108047
-21.666711,175,236.138796
-0.607848,7,236.207875
-0.5,2,236.224103
-0.5,2,236.243665
-24.207084,175,237.98895
-4.873859,50,239.995368
-1.963533,16,240.145769
-0.5,2,240.16382
-1.712554,21,240.362051
-22.591373,175,242.076057
-14.256989,175,245.138229
-0.607848,7,245.209233
-0.5,2,245.229425
-2.407848,13,245.36502
-1.807848,11,245.467885
-0.5,2,245.487886
-14.076795,164,248.719489
-18.975098,175,251.785516
-9.58215,69,252.473708
-6.447306,112,253.582151
-6.117169,60,254.166637
