#{"t_start": 1759259503.2150674, "env_id": "None"}
r,l,t
-28.786519,800,13.768713
-1.583522,326,18.448933
2.204475,19,18.624573
7.784425,172,22.041677
-42.143307,800,34.636522
1.373655,16,34.794952
1.374172,18,34.959881
0.978729,13,35.082133
11.491518,88,35.898109
-32.138142,800,48.470456
3.120247,350,55.187889
-30.135579,800,67.934682
13.697773,147,69.326357
17.197744,390,76.477089
7.390701,266,80.6381
1.566892,18,80.810346
-26.769456,681,92.216942
0.912243,10,92.30757
1.250203,34,92.638623
0.912243,10,92.730244
-5.203766,329,97.478892
-38.027155,800,109.946908
-33.936707,800,125.779715
-34.867805,800,138.855122
7.987237,90,139.999299
0.912243,10,140.090792
-15.435614,632,152.004679
-29.844007,800,165.587109
8.80716,304,170.470838
8.38515,331,175.263278
0.912243,10,175.348228
13.534036,305,179.734856
-29.934201,800,192.063255
4.887138,226,196.284977
1.373655,16,196.45899
-10.685906,388,204.072705
9.994792,271,208.731935
0.912243,10,208.83306
-9.168711,286,213.584931
-7.170654,291,218.016354
0.912243,10,218.110725
-29.473322,800,231.063626
16.57603,199,235.173821
-11.65288,589,246.720154
-0.411616,232,249.062237
0.912243,10,249.165233
12.277793,113,252.559215
5.707425,267,257.46066
-23.3954,628,267.819468
-29.809376,800,283.545814
-32.501091,800,297.117844
6.90733,331,302.370528
1.373655,16,302.541949
-5.829338,615,313.20845
-4.659915,554,324.669238
-4.877284,445,331.601642
0.850517,19,331.793528
5.042842,182,335.190204
5.500147,71,336.006711
4.213417,378,343.239911
9.790397,177,346.713084
-28.909231,800,359.430097
4.33128,61,359.987866
-34.738559,800,372.798913
-7.78238,546,381.494588
12.621385,127,384.633484
12.371157,139,385.923291
0.912243,10,386.0313
-14.39094,423,393.56304
3.224883,535,402.135792
0.912243,10,402.231129
-42.325565,800,415.015335
0.165195,49,415.477466
