#{"t_start": 1759067428.8739288, "env_id": "None"}
r,l,t
133.464868,661,10.794575
22.041097,125,12.775024
5.177064,10,12.87034
39.923446,298,17.813614
37.02571,371,23.349286
34.905985,302,28.517894
4.506044,10,28.622887
58.823263,800,41.976244
46.059793,595,51.541797
17.946685,181,54.547225
45.945728,663,65.040407
31.983329,390,71.250505
43.857647,800,84.079776
43.429012,800,96.897458
22.340489,253,101.001652
21.298353,245,104.971589
33.557515,464,112.449398
15.404336,140,114.979992
13.504625,147,117.214915
21.961536,298,122.339966
14.564666,176,124.897089
10.247338,117,126.893468
37.06228,800,140.092974
31.582099,508,148.299247
29.474713,608,157.97641
32.506306,800,171.266604
38.685717,800,184.047002
31.967356,647,194.580353
16.694504,198,197.818953
21.652386,398,204.318092
21.791945,354,210.277115
12.796458,195,213.449566
17.208917,219,217.008795
15.531331,238,220.964618
30.748324,638,231.397153
19.3638,291,236.2593
21.914528,454,243.444915
28.267213,800,256.186652
24.092442,274,260.845429
10.555537,118,262.38865
9.192056,84,264.16041
24.532812,327,269.384319
30.47089,696,280.682558
11.298001,122,282.694132
28.317566,777,294.991084
3.81504,10,295.086853
18.087354,298,299.958082
16.2333,221,303.258453
22.100436,482,311.267763
10.286515,119,312.882685
11.975351,179,315.95185
32.230056,800,329.165612
19.234356,352,334.651706
27.462795,800,348.772501
14.497318,228,352.524354
21.102521,402,359.920315
17.755672,201,363.093345
26.223292,800,375.874626
26.967625,800,389.790992
16.205354,307,394.73646
19.664849,398,401.691184
8.374374,68,402.756006
23.460747,371,409.1692
21.166105,365,415.299087
16.587496,225,419.361992
20.910844,384,426.100272
16.711222,314,431.667791
28.744278,683,444.614057
30.382539,800,460.072507
30.132253,800,474.585569
11.231224,185,477.851988
21.510304,296,483.237021
17.806715,306,488.74016
27.433327,503,497.719368
26.108743,677,509.73693
19.598058,381,516.559673
23.510142,800,531.170111
16.051026,391,538.229492
28.204779,800,552.382208
21.1643,438,559.912743
27.504555,491,568.423553
26.235081,773,581.067581
15.521253,194,584.900154
25.419325,542,595.450567
23.420876,800,611.125229
13.866201,200,614.855072
23.190256,479,623.969067
25.498879,608,635.400661
10.448167,72,636.654578
14.701274,171,640.085885
22.874106,800,654.891716
25.186113,468,663.6141
26.444665,800,678.492528
26.714591,753,691.401942
28.537133,775,705.382752
10.837982,119,707.522657
34.648464,793,721.228773
12.168427,230,725.633724
27.837285,625,737.01144
17.351665,403,744.710439
7.604383,63,745.956171
26.33466,800,761.533688
9.985221,97,763.951277
16.448214,236,768.013244
23.959211,689,781.420006
10.126341,140,783.765016
10.851955,87,785.589183
9.524419,89,787.006811
29.474679,724,799.403922
12.941988,168,802.462165
20.969062,800,817.455746
19.66415,400,824.906566
21.922328,800,839.039762
26.3195,800,853.533249
17.656215,294,858.611289
19.336305,545,868.058047
18.495147,627,878.958194
19.411519,441,886.511909
28.410258,800,900.026541
24.719777,729,913.418346
12.89737,197,916.690634
28.540216,773,929.888393
5.044524,34,930.254602
27.719709,681,942.113101
7.85202,68,943.290221
11.673927,139,945.561465
9.042824,56,946.488678
17.083436,232,950.535352
9.742815,95,951.90193
30.136626,642,963.054809
20.406091,426,970.465448
21.755797,414,977.466094
15.361435,326,982.982866
24.123907,541,992.416681
11.898784,85,993.738431
14.366995,174,996.832808
30.259458,639,1007.95666
22.53567,800,1021.936741
10.154723,136,1024.141636
11.952217,120,1026.240177
21.05888,800,1040.137481
23.070882,391,1046.70697
27.532481,800,1061.085589
9.116704,91,1062.877174
21.165632,800,1076.041242
12.083537,158,1078.916256
20.965708,463,1086.822896
24.073788,800,1101.23944
19.675515,266,1106.087161
7.335457,57,1107.1042
7.909002,89,1108.487038
27.307058,508,1117.569195
4.397093,16,1117.752051
13.58023,190,1121.260241
13.02849,168,1124.336935
38.91479,798,1137.899398
14.803234,271,1142.433422
18.996973,441,1149.837129
17.516109,379,1156.259189
16.158028,221,1160.168809
24.611535,604,1170.300699
28.757536,800,1184.38998
24.672484,631,1195.083171
26.703127,800,1208.684204
28.576241,704,1220.517646
11.231886,73,1221.692672
26.780259,800,1235.92389
12.662591,122,1238.108938
16.347448,267,1242.565998
12.478763,121,1244.590245
10.422538,99,1245.989204
8.21746,75,1247.209567
26.699355,583,1256.917604
8.152888,59,1257.930538
13.847424,203,1261.674
15.913981,232,1265.329275
10.222476,132,1267.506527
28.127082,800,1281.20617
18.854675,369,1286.929388
30.09358,800,1300.46415
19.768671,530,1309.405656
9.002631,77,1310.629254
14.034666,297,1315.915282
24.461879,520,1324.853349
22.448132,368,1331.56586
14.377286,213,1335.000632
7.570403,72,1336.20503
14.173122,187,1339.41795
22.12393,560,1349.126767
30.531972,665,1359.931131
17.317,218,1363.221105
