#{"t_start": 1758859734.270683, "env_id": "None"}
r,l,t
10.267968,36,2.676876
10.103683,16,2.845429
8.089099,15,3.53192
10.361768,47,4.022362
7.731222,56,5.045981
13.116254,35,5.844929
9.67412,36,6.206427
4.259357,8,6.286374
11.426559,37,7.104422
4.991295,48,8.031578
9.044579,16,8.188492
9.998028,45,9.110912
12.536966,35,9.466616
9.698158,21,10.158493
7.178921,18,10.354637
6.335011,26,10.62035
6.31342,26,11.356139
9.65082,21,11.588093
9.723284,45,12.518356
6.630384,28,12.811466
9.890505,15,12.954143
4.628674,15,13.53345
9.882439,15,13.687196
0.562292,76,14.966315
3.49381,36,15.787842
8.087631,14,15.934791
8.869386,16,16.093674
6.159316,26,16.362592
8.859313,16,16.953897
9.601281,48,17.443967
8.846254,16,18.030367
6.49536,28,18.33187
6.487977,28,19.078036
8.839079,16,19.272218
8.052197,14,19.415906
9.429293,45,20.296565
7.437438,27,20.563406
3.259313,75,21.736035
9.451934,21,22.370098
9.528559,50,22.875552
3.759928,39,23.681502
8.807745,16,23.842536
8.638476,29,24.578994
9.779382,15,24.748678
3.314792,36,25.651432
6.052594,26,25.92998
9.261699,45,26.850547
6.043657,26,27.162212
3.540621,8,27.262149
9.412311,21,27.988614
8.788653,16,28.189553
6.386059,28,28.517079
6.377318,28,29.276605
8.784266,16,29.443433
8.783359,16,29.60782
7.026556,15,29.751863
8.006634,14,30.328271
7.026608,15,30.484833
12.748218,32,30.811674
4.249424,15,31.437302
7.023582,15,31.584704
8.746588,42,32.013478
8.773461,16,32.6486
3.495539,8,32.719846
1.117563,51,33.683077
7.016858,15,33.844717
9.746825,15,34.002222
4.216525,35,34.819892
8.76265,16,34.991415
7.783172,17,35.159082
6.606381,31,35.910011
6.314182,28,36.186857
8.754213,16,36.355619
5.890402,71,37.493412
8.748201,16,38.075398
8.746709,16,38.238289
3.187187,36,38.593727
6.299298,55,39.593553
10.506783,37,40.461014
7.530165,30,40.768939
5.953167,26,41.471464
11.845725,35,41.833047
11.841712,35,42.639598
3.440609,8,42.722194
6.980688,15,42.882925
7.708347,47,43.804822
5.94003,26,44.068552
3.446819,8,44.559299
3.434858,8,44.641062
5.93827,26,44.912064
3.429131,8,44.992327
6.255534,28,45.691964
6.420429,60,46.706935
9.015244,45,47.165494
3.134842,36,47.946329
8.531349,19,48.143313
9.483382,38,48.925263
-0.162166,81,50.181636
2.41075,69,51.350241
8.034507,46,52.241599
9.916501,34,52.579809
4.101276,35,53.348344
