#{"t_start": 1759577091.075679, "env_id": "None"}
r,l,t
-1.4,2,0.458356
-5.610633,175,3.950122
-1.4,2,3.97726
-6.423393,175,7.276867
0.365284,13,7.460087
-1.362923,6,7.547181
-1.4,2,7.57844
-5.371054,175,12.134559
-1.4,2,12.16378
-1.362923,6,12.244998
-1.462923,7,12.339154
-4.256153,152,15.541464
-1.4,2,15.569072
-3.382836,175,19.433426
-1.662923,9,20.679125
-1.362923,6,20.765966
-2.034716,15,20.963969
-1.366416,81,22.010109
-4.328268,175,26.40743
-1.746952,175,29.716148
-0.830256,32,30.106984
-1.4,2,30.131589
