#{"t_start": 1759577090.9482698, "env_id": "None"}
r,l,t
-2.520219,26,0.933523
-1.762923,10,1.058784
-1.4,2,1.086641
-1.4,2,1.111505
-5.950168,175,4.556805
-1.4,2,4.587587
-1.262923,5,4.647421
-1.4,2,4.671936
-1.862923,11,4.803648
-2.277339,130,7.559299
-1.834716,13,7.745524
-1.362923,6,7.835695
-1.4,2,8.883939
-1.4,2,8.908585
-1.4,2,8.933241
-3.012874,175,12.466563
-1.4,2,12.495646
-3.445209,155,15.737544
-1.4,2,15.768487
-1.462923,7,15.863359
-1.4,2,15.88875
-1.462923,7,15.979497
-2.798404,108,18.726672
-1.793078,81,21.162012
0.176734,130,24.016372
-1.4,2,24.040529
-1.4,2,24.063607
-1.4,2,24.087866
-3.842534,175,27.336471
-1.4,2,27.368312
-1.362923,6,27.448699
-2.935908,95,29.702544
-1.4,2,29.724409
-5.414616,112,32.043824
-1.970234,79,33.087605
