#{"t_start": 1759577090.9125426, "env_id": "None"}
r,l,t
-1.562923,8,0.712468
-3.326443,87,1.869505
-5.511418,175,6.254236
-1.4,2,6.282165
-3.356657,175,9.672261
-1.562923,8,9.777194
-1.4,2,9.800657
-1.4,2,9.826707
-1.662923,9,9.93784
-1.462923,7,10.019397
-1.4,2,10.048957
-5.41001,175,14.78098
-1.462923,7,14.884193
-1.762923,10,15.020288
-1.662923,9,15.140177
-0.034716,17,15.364138
-1.362923,6,15.452264
-3.66783,175,19.340306
-3.265133,154,23.672693
-6.522318,175,26.887312
-2.545012,175,30.180148
