#{"t_start": 1759512138.332301, "env_id": "None"}
r,l,t
-1.324311,26,0.828025
-0.580886,10,0.911847
-0.2,2,0.933497
-0.2,2,0.951665
-4.04958,175,3.289976
-0.2,2,3.309793
-0.080886,5,3.3518
-0.2,2,3.374807
-0.680886,11,3.470542
0.594964,130,5.212078
-0.59765,13,5.320083
-0.180886,6,5.369166
-0.2,2,5.997944
-0.2,2,6.012281
-0.2,2,6.028275
0.365954,175,8.090447
-0.2,2,8.107266
-0.213043,155,10.055822
-0.2,2,10.076942
-0.280886,7,10.135035
-0.2,2,10.153728
-0.280886,7,10.221429
-0.747027,108,11.796282
-0.527377,81,13.08805
3.900455,130,14.922078
-0.2,2,14.938779
-0.2,2,14.959513
-0.2,2,14.979343
-1.094601,175,17.09764
-0.2,2,17.118495
-0.180886,6,17.168523
-1.7337,95,18.583942
-0.2,2,18.599942
-4.729887,112,20.294278
