#{"t_start": 1759512138.2537034, "env_id": "None"}
r,l,t
-1.760683,123,1.752352
-0.2,2,1.770033
-0.380886,8,2.624253
-0.2,2,2.641092
-2.595812,175,4.821276
-1.868207,28,5.061209
-0.680886,11,5.154981
-0.2,2,5.171806
-1.180414,42,6.134353
-0.2,2,6.149232
-0.080886,5,6.18254
-2.042165,85,6.893625
-0.2,2,6.913636
-0.2,2,6.929637
0.30235,18,7.078969
-0.2,2,7.094346
0.962009,113,8.669697
-0.080886,5,8.710679
-0.2,2,8.727326
-0.480886,9,8.810783
-0.2,2,8.826369
-0.280886,7,9.487853
-0.580886,10,9.576252
-1.89765,26,9.793984
-0.180886,6,9.845426
-2.695278,175,12.006021
-0.2,2,12.034172
-4.472596,175,14.852718
-1.919332,175,16.968729
-1.300144,175,19.126031
