#{"t_start": 1760625661.2067156, "env_id": "None"}
r,l,t
-6.700231,175,2.898403
-3.255421,131,4.464896
-3.22701,175,6.592575
-1.12596,53,7.240967
-2.378757,175,9.465994
-5.812269,175,11.706771
0.013579,129,13.406371
