#{"t_start": 1760625661.159147, "env_id": "None"}
r,l,t
1.68096,100,2.055816
-1.649346,31,2.424114
0.196449,71,3.29409
-1.445655,175,5.387248
-7.261779,175,7.507834
-0.552913,16,7.703423
0.463507,55,8.378371
-0.479502,47,9.013145
0.778901,30,9.401455
-0.66247,57,10.132724
-1.889829,75,11.093958
-3.712631,175,13.375607
