#{"t_start": 1760625661.3948557, "env_id": "None"}
r,l,t
-6.295621,175,2.710263
-1.857723,95,3.861349
-3.808765,161,5.807389
-3.380565,101,7.025974
-2.028686,46,7.589442
-6.047244,175,9.842825
-3.473091,175,12.096063
