#{"t_start": 1760625661.109836, "env_id": "None"}
r,l,t
0.83665,29,1.253897
-1.354472,53,1.884095
-1.924659,175,3.990779
-4.597816,137,5.644566
-1.986513,77,6.576428
-0.845096,76,7.495136
-0.293628,44,8.035795
-6.115808,171,10.253525
0.590413,107,11.615443
