#{"t_start": 1760625661.2883792, "env_id": "None"}
r,l,t
-3.443564,175,2.81674
-2.049967,175,4.923494
-6.846424,175,7.051041
-2.571441,88,8.124758
-3.7529,175,10.404836
-5.997996,175,12.667169
0.557473,24,12.981365
