#{"t_start": 1759589366.2760708, "env_id": "None"}
r,l,t
-0.386208,150,3.098727
-4.823801,175,5.638356
-4.490199,137,7.622245
-3.811292,126,15.279411
-1.302038,114,16.886664
0.636786,104,18.430106
-3.114461,123,20.20413
-3.209855,77,21.347381
-4.740355,175,29.067099
-4.692304,175,31.602059
-2.317653,20,31.889783
-4.299457,175,39.830487
0.637152,79,40.989369
-0.686552,59,41.864336
-3.263104,175,44.570375
-4.910921,140,46.542045
-1.782484,100,53.487699
-3.596071,175,56.011197
-3.377348,175,58.61922
-1.674009,10,58.761246
-4.060304,119,65.906238
-8.210341,175,68.37749
-3.852942,175,70.921621
-1.729994,98,72.334033
-3.43594,119,79.095798
-9.56072,175,81.499444
-6.566516,175,83.986442
-5.229955,173,91.465951
-1.174009,15,91.667685
-2.145529,128,93.489373
-1.408684,64,94.41014
0.360575,68,95.406034
-1.623456,129,97.27225
-8.85297,175,104.730614
-4.377385,105,106.191742
-0.421338,36,106.704624
-3.698736,175,109.19205
-2.016248,175,116.870655
-2.146745,62,117.769051
-6.127216,175,120.264721
-6.522865,145,127.596102
-4.912845,175,129.971761
-1.274009,16,130.20931
-2.280182,82,131.422776
-4.233935,143,133.508818
-3.574509,103,140.421755
-0.511697,59,141.299528
-4.82865,140,143.44494
-6.089649,175,146.115851
-0.623109,175,154.602952
-5.563704,175,157.372177
-3.023913,114,159.141072
-2.259586,175,167.383263
-1.074009,14,167.596579
-3.852738,175,170.313277
-2.748136,94,171.764231
-2.441811,117,173.532629
-6.85288,175,181.587853
-5.394329,175,184.272637
-2.892769,152,186.601635
-3.070528,57,187.493445
-5.963361,175,195.477598
-4.455672,175,198.146119
-0.174009,27,198.552222
-2.338906,32,199.040505
-6.070356,175,207.294613
-0.038906,41,207.908253
-2.534276,158,210.323207
-0.716963,39,210.923563
-5.999484,175,213.589419
-2.780533,119,220.96574
-5.581126,175,223.624397
-2.242311,175,226.279377
-2.925181,175,234.524362
-6.370113,175,237.169851
-2.974009,33,237.677803
-0.550453,40,238.300078
0.222931,46,238.994286
-0.747287,134,241.03265
-1.017653,17,241.28254
-8.046697,175,249.516731
-6.171413,175,252.188272
-8.362486,175,254.854919
-6.095479,175,263.155233
-3.490675,175,265.844746
-3.04834,122,267.677841
-2.214581,175,275.625863
-4.400321,175,278.34693
-3.019855,32,278.84583
-5.772476,175,281.501862
-4.919855,51,287.908634
-0.807309,132,290.158102
-6.616802,175,292.845028
-1.445507,59,293.744912
1.306777,59,294.644824
-3.623387,48,301.056471
-6.905288,175,303.69782
-6.598554,175,306.433826
-2.84075,38,307.03796
-2.23866,175,315.11915
-2.074009,24,315.483605
-7.588612,175,318.143775
-5.042338,175,321.0509
-4.211535,175,329.402459
-1.54611,58,330.297209
-4.549457,138,332.485274
-5.110813,175,335.130923
-2.58025,175,342.971467
-2.507951,119,344.80452
-6.737531,175,347.458618
-7.333708,175,355.588537
-2.748254,175,358.239216
-5.25785,175,360.927352
-2.127131,94,367.923339
-3.056436,116,369.651087
-3.824408,43,370.325975
-3.004942,44,371.000912
-5.697406,175,373.659615
-1.974009,13,373.859251
-1.542412,63,374.804679
-8.525253,175,383.103702
-5.168501,175,385.920711
1.025991,15,386.171124
-4.219855,54,387.003308
-1.997788,175,395.470815
-3.520171,175,398.246023
-4.924014,175,401.045636
-5.275361,175,409.367637
-0.561602,115,411.070331
1.025991,15,411.303047
-4.242491,175,414.073443
-4.078338,130,416.069893
-8.459858,175,424.647655
-4.312797,175,427.421846
-0.774009,11,427.603468
-6.013155,175,430.337845
-1.038906,51,436.571001
-4.375306,159,438.935085
-0.178106,108,440.628768
-5.720802,175,443.307685
-6.060506,145,451.191603
1.70482,97,452.6854
-4.063499,56,453.547884
-1.596072,175,456.226584
-0.653644,44,456.904486
-0.498026,50,463.075698
-4.570072,175,465.708966
-3.541614,81,466.994397
-2.94321,106,468.62184
-2.017653,17,468.877417
-2.857889,175,477.096371
-3.418425,137,479.194983
-2.363499,39,479.795328
-0.871026,144,481.971016
0.35925,48,482.711382
-3.069896,175,490.742665
-6.248084,175,493.401381
-3.814722,52,494.225676
-5.525971,175,497.050209
-3.0056,168,504.904268
-1.607154,74,506.033515
0.354493,51,506.78655
-4.548244,175,509.423462
-1.174009,15,509.648439
-1.140146,21,509.973364
-3.685384,117,517.159878
-6.124417,175,519.784287
-7.218973,175,522.455288
-3.402449,132,530.09141
-4.424563,92,531.433802
1.125991,14,531.64525
-3.900084,175,534.246434
-4.351224,175,542.268843
-7.655014,175,544.85704
-10.612529,175,547.493088
-1.230865,65,548.472378
-5.637536,175,556.597316
-6.648814,175,559.224791
-3.738906,46,559.920904
-3.235486,104,561.422536
-0.916963,41,562.02585
-7.772963,175,570.085907
-4.786598,175,572.673048
-5.971146,175,575.342116
-2.010328,30,575.800781
-3.872902,175,583.932761
-6.263583,175,586.584641
-6.645827,175,594.349828
-2.897298,175,596.904017
-5.73457,174,599.5402
-4.433947,175,607.675567
-5.850238,175,610.3075
-2.830827,123,612.18834
-7.405606,175,614.825493
-6.691825,175,622.962246
-0.341001,66,623.990705
-7.123772,175,626.64678
-3.94982,175,634.821057
-2.192432,57,635.647613
-2.274009,16,635.885076
-0.201645,88,637.207854
-4.692311,138,639.278244
-0.866826,55,640.117901
-0.598026,71,641.19398
-1.784909,115,648.35306
-7.267162,174,651.001695
-7.091663,175,653.61037
-6.518199,175,661.622245
-5.911658,175,664.285355
-5.050557,175,666.937554
-0.723387,51,667.721323
-3.074509,87,674.483859
-1.221338,44,675.125022
-4.622146,175,677.768115
-1.609023,175,680.408167
-3.884464,110,687.666533
-0.665465,109,689.303077
-7.07296,175,691.985638
-5.200901,175,699.928059
0.825991,17,700.171988
-3.211759,175,702.689585
1.181065,55,703.5184
-4.332047,175,706.155611
-5.488285,175,714.227768
-2.562809,77,715.419914
-3.671499,118,717.225313
-2.311817,62,718.183091
-6.876086,175,726.28509
-5.969418,175,728.854777
-5.450028,151,731.171711
-5.712826,175,739.530216
-3.301723,175,742.292537
0.248526,65,743.316079
-8.194576,169,746.028749
-1.305819,58,746.945575
-3.461045,175,755.285164
0.625991,19,755.585118
-0.874009,12,755.77828
-2.021788,175,758.542973
-5.230245,175,767.30332
